customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner,full_name,birth_year,has_children,Current_Age,Priority,Short_Country,House_Number
246,"90350758433","Rita","Santry","207 Barquentine Court","Lincoln Acres","CA","72730","USA",1924-08-18 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1992-05-07 00:00:00.000,"Bronze","Manual","Y","Rita Santry",1924,"Y",98,"Standard","USA","207"
255,"90442248582","Jacky","Camille","3919 El Pintado Road","Torrance","CA","71696","USA",1965-03-15 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1992-01-03 00:00:00.000,"Bronze","Manual","Y","Jacky Camille",1965,"Y",57,"Standard","USA","3919"
258,"90463679432","John","Minker","1061 Buskrik Avenue","Coronado","CA","95593","USA",1912-01-12 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-06-19 00:00:00.000,"Bronze","Manual","Y","John Minker",1912,"Y",110,"Standard","USA","1061"
273,"90642099976","Jennifer","Confetti","2775 Robinson Ave.","Long Beach","CA","89348","USA",1925-08-02 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-07-27 00:00:00.000,"Bronze","Manual","Y","Jennifer Confetti",1925,"Y",97,"Standard","USA","2775"
311,"91123164892","Janice","Vrins","1055 Horseshoe Road","Pomona","CA","43683","USA",1965-07-19 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-03-27 00:00:00.000,"Bronze","Manual","Y","Janice Vrins",1965,"Y",57,"Standard","USA","1055"
331,"91323767304","Lanna","Slaven","5118 Boxwood Dr.","Mill Valley","CA","71789","USA",1956-02-12 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1994-08-07 00:00:00.000,"Bronze","Manual","Y","Lanna Slaven",1956,"Y",66,"Standard","USA","5118"
513,"93673430681","Lenore","Yasi","1245 West Hookston Road","San Jose","CA","95838","USA",1932-04-07 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1994-01-25 00:00:00.000,"Bronze","Manual","Y","Lenore Yasi",1932,"Y",90,"Standard","USA","1245"
796,"97392292022","Richard","Young","5634 Blue Ridge Drive","La Jolla","CA","78376","USA",1941-05-17 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-05-21 00:00:00.000,"Bronze","Manual","Y","Richard Young",1941,"Y",81,"Standard","USA","5634"
859,"98214603700","Joan","Bitler","2775 Delta View Ln.","Mill Valley","CA","73498","USA",1942-11-10 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-12-07 00:00:00.000,"Bronze","Manual","Y","Joan Bitler",1942,"Y",80,"Standard","USA","2775"
868,"98372167348","Nellie","Orando","7942 Palms","Lakewood","CA","25757","USA",1963-08-17 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1990-03-15 00:00:00.000,"Bronze","Manual","Y","Nellie Orando",1963,"Y",59,"Standard","USA","7942"
966,"99645835757","Lois","Knobel","9636 Palisade Court","Colma","CA","77752","USA",1974-07-25 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-02-23 00:00:00.000,"Bronze","Manual","Y","Lois Knobel",1974,"Y",48,"Standard","USA","9636"
1220,"11594482064","Stephanie","Dummy","1111 Bayview Cr","Palo Alto","CA","60916","USA",1943-05-10 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1991-05-10 00:00:00.000,"Bronze","Manual","Y","Stephanie Dummy",1943,"Y",79,"Standard","USA","1111"
1436,"12979226100","Patrick","Brown","1545 Bannock Ct.","San Jose","CA","11328","USA",1954-07-11 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-09-10 00:00:00.000,"Bronze","Manual","Y","Patrick Brown",1954,"Y",68,"Standard","USA","1545"
1439,"12996333241","Richard","Hanna","5522 Newton Way","Los Angeles","CA","22430","USA",1929-11-08 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-02-16 00:00:00.000,"Bronze","Manual","Y","Richard Hanna",1929,"Y",93,"Standard","USA","5522"
1540,"13758354187","Marjorie","Amador","1889 Carmel Dr","Grossmont","CA","12804","USA",1938-07-01 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-06-09 00:00:00.000,"Bronze","Manual","Y","Marjorie Amador",1938,"Y",84,"Standard","USA","1889"
1851,"15776990100","Roselinda","Fancher","4197 Ironwoood Drive","Fremont","CA","43594","USA",1980-09-10 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1992-09-21 00:00:00.000,"Bronze","Manual","Y","Roselinda Fancher",1980,"Y",42,"Standard","USA","4197"
1865,"15865358114","Alvin","Smith","9497 Candelero Place","Downey","CA","39866","USA",1924-05-12 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-05-09 00:00:00.000,"Bronze","Manual","Y","Alvin Smith",1924,"Y",98,"Standard","USA","9497"
1933,"16433358788","Alice","Swanson","7324 Mt. Trinity Ct.","San Diego","CA","26536","USA",1955-09-10 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1994-10-13 00:00:00.000,"Bronze","Manual","Y","Alice Swanson",1955,"Y",67,"Standard","USA","7324"
1967,"16627759900","Ray","Townsend","9068 Muir Road","Los Angeles","CA","27935","USA",1970-09-27 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-06-19 00:00:00.000,"Bronze","Manual","Y","Ray Townsend",1970,"Y",52,"Standard","USA","9068"
2256,"18724153041","Lenora","Smith","5477 Limewood Place","Redwood City","CA","35180","USA",1966-07-02 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1993-03-23 00:00:00.000,"Bronze","Manual","Y","Lenora Smith",1966,"Y",56,"Standard","USA","5477"
2460,"20270199775","Evelyn","Lopez","3648 El Dorado","Grossmont","CA","58354","USA",1955-04-22 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1993-09-14 00:00:00.000,"Bronze","Manual","Y","Evelyn Lopez",1955,"Y",67,"Standard","USA","3648"
2560,"21026647090","Margaret","Lyons","6164 Cliffside Drive","La Mesa","CA","48916","USA",1914-07-06 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-12-07 00:00:00.000,"Bronze","Manual","Y","Margaret Lyons",1914,"Y",108,"Standard","USA","6164"
2703,"21927939100","Luisa","Dehaas","5473 Sinaloa","Lakewood","CA","99299","USA",1928-05-14 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-06-06 00:00:00.000,"Bronze","Manual","Y","Luisa Dehaas",1928,"Y",94,"Standard","USA","5473"
2731,"22148588300","Thomas","Okane","3140 Gingham Way","West Covina","CA","88220","USA",1956-08-23 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-06-19 00:00:00.000,"Bronze","Manual","Y","Thomas Okane",1956,"Y",66,"Standard","USA","3140"
2812,"22697443400","Sarah","Burriss","2325 Candywood Ct","Redwood City","CA","99656","USA",1944-11-14 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1991-04-10 00:00:00.000,"Bronze","Manual","Y","Sarah Burriss",1944,"Y",78,"Standard","USA","2325"
2884,"23278002142","Eric","Thompson","5486 Maria Vega Court","San Jose","CA","34655","USA",1977-05-24 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-05-13 00:00:00.000,"Bronze","Manual","Y","Eric Thompson",1977,"Y",45,"Standard","USA","5486"
2948,"23763508796","Nina","Medina","7748 Rose Ann Ave","Concord","CA","36023","USA",1935-09-01 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1991-07-16 00:00:00.000,"Bronze","Manual","Y","Nina Medina",1935,"Y",87,"Standard","USA","7748"
3279,"26155690550","Mildred","Bryson","1697 Sullivan Ave","Glendale","CA","85389","USA",1928-06-01 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-04-12 00:00:00.000,"Bronze","Manual","Y","Mildred Bryson",1928,"Y",94,"Standard","USA","1697"
3321,"26446667300","Arnold","Cole","2631 Springer Court","El Cajon","CA","41060","USA",1952-07-22 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1991-07-02 00:00:00.000,"Bronze","Manual","Y","Arnold Cole",1952,"Y",70,"Standard","USA","2631"
3434,"27358768582","Brandi","Broom","661 Cardinet Dr","Lincoln Acres","CA","24165","USA",1946-08-27 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1994-11-26 00:00:00.000,"Bronze","Manual","Y","Brandi Broom",1946,"Y",76,"Standard","USA","661"
3510,"27995535700","Nicole","Barrera","9551 Alet Court","Spring Valley","CA","30772","USA",1942-03-08 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-03-06 00:00:00.000,"Bronze","Manual","Y","Nicole Barrera",1942,"Y",80,"Standard","USA","9551"
3632,"28810900400","Robert","Hicken","4224 Greenview Court","San Gabriel","CA","97270","USA",1913-07-02 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1990-04-27 00:00:00.000,"Bronze","Manual","Y","Robert Hicken",1913,"Y",109,"Standard","USA","4224"
3663,"29074266552","Elisabeth","Stogner","7393 Jacaranda Dr.","San Gabriel","CA","87873","USA",1965-02-17 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-04-08 00:00:00.000,"Bronze","Manual","Y","Elisabeth Stogner",1965,"Y",57,"Standard","USA","7393"
3752,"29828417897","Doug","Graham","9557 Steven Circle","Burlingame","CA","92876","USA",1927-01-15 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1992-04-20 00:00:00.000,"Bronze","Manual","Y","Doug Graham",1927,"Y",95,"Standard","USA","9557"
3806,"30265355100","Courtney","Dolzanie","4994 North Civic Dr","San Diego","CA","62506","USA",1961-04-05 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-11-06 00:00:00.000,"Bronze","Manual","Y","Courtney Dolzanie",1961,"Y",61,"Standard","USA","4994"
3850,"30694551500","Walter","Trueblood","5455 Grenola Dr","Downey","CA","45097","USA",1978-06-20 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-03-06 00:00:00.000,"Bronze","Manual","Y","Walter Trueblood",1978,"Y",44,"Standard","USA","5455"
3896,"30993837714","Ethel","Bree","109 Clayton Road","San Jose","CA","14840","USA",1961-06-07 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1991-08-14 00:00:00.000,"Bronze","Manual","Y","Ethel Bree",1961,"Y",61,"Standard","USA","109"
4245,"33384603300","Kathryn","Holderness","5199 James Donlon Blvd","Burlingame","CA","14527","USA",1968-04-25 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-07-12 00:00:00.000,"Bronze","Manual","Y","Kathryn Holderness",1968,"Y",54,"Standard","USA","5199"
4357,"34398134946","Sharon","Tracey","5405 Glenellen Court","Long Beach","CA","30892","USA",1915-11-02 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1992-06-13 00:00:00.000,"Bronze","Manual","Y","Sharon Tracey",1915,"Y",107,"Standard","USA","5405"
4510,"35480846166","Florinda","Voeltz","4956 Norcross Lane","Bellflower","CA","96544","USA",1947-05-02 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-03-26 00:00:00.000,"Bronze","Manual","Y","Florinda Voeltz",1947,"Y",75,"Standard","USA","4956"
4636,"36380754100","Owen","Barbarelli","1064 Almond Drive","Richmond","CA","41482","USA",1942-07-18 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1991-03-03 00:00:00.000,"Bronze","Manual","Y","Owen Barbarelli",1942,"Y",80,"Standard","USA","1064"
4812,"37779633400","Charles","Vaughn","7271 Adelaide St","Mill Valley","CA","77412","USA",1927-11-13 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1992-12-09 00:00:00.000,"Bronze","Manual","Y","Charles Vaughn",1927,"Y",95,"Standard","USA","7271"
4843,"37967951297","Nicholas","Willson","3605 Haynes Court","San Diego","CA","77116","USA",1952-07-18 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1990-07-27 00:00:00.000,"Bronze","Manual","Y","Nicholas Willson",1952,"Y",70,"Standard","USA","3605"
4885,"38320720800","Pearl","Rosales","1030 Ada Dr","La Mesa","CA","31843","USA",1912-02-27 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1991-10-26 00:00:00.000,"Bronze","Manual","Y","Pearl Rosales",1912,"Y",110,"Standard","USA","1030"
5003,"39218102100","Samuel","Kincheloe","7065 Rock Creek Way","Berkeley","CA","71506","USA",1923-09-18 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1993-04-02 00:00:00.000,"Bronze","Manual","Y","Samuel Kincheloe",1923,"Y",99,"Standard","USA","7065"
5248,"41030513644","Maxine","Watts","3009 Temple Court","Colma","CA","74872","USA",1968-10-22 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-11-17 00:00:00.000,"Bronze","Manual","Y","Maxine Watts",1968,"Y",54,"Standard","USA","3009"
5387,"42111771100","Jessica","Calkum","8394 Suzanne Dr.","Pomona","CA","32836","USA",1933-11-19 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1990-09-16 00:00:00.000,"Bronze","Manual","Y","Jessica Calkum",1933,"Y",89,"Standard","USA","8394"
5887,"46136575937","Melanie","Fischer","2287 El Dorado","Downey","CA","94273","USA",1930-10-20 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1994-03-09 00:00:00.000,"Bronze","Manual","Y","Melanie Fischer",1930,"Y",92,"Standard","USA","2287"
5890,"46162877678","Virginia","Whitney","8227 Myrtle Drive","Lincoln Acres","CA","41342","USA",1924-07-28 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1993-07-24 00:00:00.000,"Bronze","Manual","Y","Virginia Whitney",1924,"Y",98,"Standard","USA","8227"
5974,"46918370100","Jacqueline","Canfield","719 Sycamore Drive","Los Angeles","CA","86565","USA",1914-04-11 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1991-10-17 00:00:00.000,"Bronze","Manual","Y","Jacqueline Canfield",1914,"Y",108,"Standard","USA","719"
6011,"47381179900","Chris","Tropp","5840 Delta Fair Blvd.","Glendale","CA","70423","USA",1920-10-05 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1992-02-12 00:00:00.000,"Bronze","Manual","Y","Chris Tropp",1920,"Y",102,"Standard","USA","5840"
6315,"49852486848","Joann","Lowe","7936 Solano Dr.","Fremont","CA","36130","USA",1914-11-21 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1991-09-19 00:00:00.000,"Bronze","Manual","Y","Joann Lowe",1914,"Y",108,"Standard","USA","7936"
6605,"52413803300","Rae","Gould","5123 Gumwood","Concord","CA","43147","USA",1977-06-15 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1990-09-18 00:00:00.000,"Bronze","Manual","Y","Rae Gould",1977,"Y",45,"Standard","USA","5123"
6654,"52819980978","Hans","Squires","1398 DiMaggio Way","Coronado","CA","75711","USA",1933-02-01 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1992-06-17 00:00:00.000,"Bronze","Manual","Y","Hans Squires",1933,"Y",89,"Standard","USA","1398"
6783,"53932105302","Cody","Tendick","8827 Ward Court","Concord","CA","63768","USA",1936-05-16 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-06-16 00:00:00.000,"Bronze","Manual","Y","Cody Tendick",1936,"Y",86,"Standard","USA","8827"
6806,"54069091081","Warren","Kaufman","9849 Santa Fe Court","Woodland Hills","CA","58211","USA",1949-05-16 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-11-28 00:00:00.000,"Bronze","Manual","Y","Warren Kaufman",1949,"Y",73,"Standard","USA","9849"
6907,"54983150400","Kim","Miller","2381 Tupelo Drive","Novato","CA","72089","USA",1968-10-12 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-05-08 00:00:00.000,"Bronze","Manual","Y","Kim Miller",1968,"Y",54,"Standard","USA","2381"
6958,"55436229109","Linda","Larson","2085 Westwood Dr.","San Gabriel","CA","41128","USA",1957-07-08 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1992-07-04 00:00:00.000,"Bronze","Manual","Y","Linda Larson",1957,"Y",65,"Standard","USA","2085"
7036,"56100285053","Randy","Qualieri","3574 East Lake Court","Altadena","CA","37058","USA",1966-02-25 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1993-05-03 00:00:00.000,"Bronze","Manual","Y","Randy Qualieri",1966,"Y",56,"Standard","USA","3574"
7172,"57188135400","Robert","Schaffer","868 Aspen Dr.","San Gabriel","CA","96686","USA",1949-01-22 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-09-04 00:00:00.000,"Bronze","Manual","Y","Robert Schaffer",1949,"Y",73,"Standard","USA","868"
7305,"58183787465","Carol","Braunstein","6819 Terry Lynn Lane","Chula Vista","CA","95524","USA",1966-05-14 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-04-07 00:00:00.000,"Bronze","Manual","Y","Carol Braunstein",1966,"Y",56,"Standard","USA","6819"
7306,"58186544775","Shannon","Whitaker","4643 Elkwood Dr.","Burbank","CA","46881","USA",1938-10-02 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1990-06-13 00:00:00.000,"Bronze","Manual","Y","Shannon Whitaker",1938,"Y",84,"Standard","USA","4643"
7335,"58440764500","William","Stadfey","9440 First Ave.","Los Angeles","CA","85947","USA",1962-04-02 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-03-04 00:00:00.000,"Bronze","Manual","Y","William Stadfey",1962,"Y",60,"Standard","USA","9440"
7363,"58668215870","Boyd","Cicerelli","4451 Carmel Dr.","San Gabriel","CA","98511","USA",1955-07-20 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-05-25 00:00:00.000,"Bronze","Manual","Y","Boyd Cicerelli",1955,"Y",67,"Standard","USA","4451"
7474,"59658584000","David","Jillie","3691 MacAlvey Drive","Long Beach","CA","91790","USA",1919-08-01 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-06-22 00:00:00.000,"Bronze","Manual","Y","David Jillie",1919,"Y",103,"Standard","USA","3691"
7596,"60788582563","Daphne","OMalley","6887 Deerberry Ct.","El Cajon","CA","75598","USA",1945-09-27 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-03-15 00:00:00.000,"Bronze","Manual","Y","Daphne OMalley",1945,"Y",77,"Standard","USA","6887"
7644,"61144409800","Eli","Waterhouse","143 Pecan Pl.","La Mesa","CA","58363","USA",1920-09-08 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-07-13 00:00:00.000,"Bronze","Manual","Y","Eli Waterhouse",1920,"Y",102,"Standard","USA","143"
7925,"63551220300","Joseph","Lombardi","5259 Prestwick Dr.","Oakland","CA","77046","USA",1919-04-13 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1993-11-17 00:00:00.000,"Bronze","Manual","Y","Joseph Lombardi",1919,"Y",103,"Standard","USA","5259"
7935,"63658186793","Tammy","Cohen","7995 Strasbourg Lane","Pomona","CA","34623","USA",1970-09-05 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1991-10-15 00:00:00.000,"Bronze","Manual","Y","Tammy Cohen",1970,"Y",52,"Standard","USA","7995"
7943,"63715671896","Bobby","Quach","1483 Santa Lucia Dr.","Berkeley","CA","82532","USA",1941-06-06 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-10-02 00:00:00.000,"Bronze","Manual","Y","Bobby Quach",1941,"Y",81,"Standard","USA","1483"
8037,"64511794400","Mauricio","Huq","8120 Golden Meadow","Santa Cruz","CA","30442","USA",1946-08-05 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-12-11 00:00:00.000,"Bronze","Manual","Y","Mauricio Huq",1946,"Y",76,"Standard","USA","8120"
8246,"66606229500","Todd","Mendell","4184 Lee Lane","La Jolla","CA","69705","USA",1952-07-11 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1992-09-23 00:00:00.000,"Bronze","Manual","Y","Todd Mendell",1952,"Y",70,"Standard","USA","4184"
8267,"66790626049","Leslie","Urias","4480 Las Trampas Road","Los Angeles","CA","10989","USA",1972-01-22 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-08-04 00:00:00.000,"Bronze","Manual","Y","Leslie Urias",1972,"Y",50,"Standard","USA","4480"
8448,"68524985300","Brenda","Proctor","82 Mt. Dell Dr.","San Diego","CA","92858","USA",1939-11-03 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-08-04 00:00:00.000,"Bronze","Manual","Y","Brenda Proctor",1939,"Y",83,"Standard","USA","82"
8509,"69012632369","Evelyn","McGee","1068 N Sweetbriar Court","La Jolla","CA","30886","USA",1979-11-04 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-05-10 00:00:00.000,"Bronze","Manual","Y","Evelyn McGee",1979,"Y",43,"Standard","USA","1068"
