Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Year
22292,"Not Specified",0.07,90.48,19.99,3226,"Arthur Gold","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes",0.4,"United States","South","Tennessee","Hendersonville",37075,2015-01-14 00:00:00.000,2015-01-15 00:00:00.000,-11.816,2,183.39,86507,2015-01-14 00:00:00.000
23452,"Critical",0.05,90.48,19.99,3310,"Tiffany Grossman Hardin","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes",0.4,"United States","East","Massachusetts","Sandwich",2563,2015-03-24 00:00:00.000,2015-03-25 00:00:00.000,255.1482,4,369.78,90460,2015-03-24 00:00:00.000
23890,"High",0.05,26.48,6.93,18,"Laurie Hanna","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","DAX Natural Wood-Tone Poster Frame",0.49,"United States","West","Montana","Helena",59601,2015-05-15 00:00:00.000,2015-05-16 00:00:00.000,314.4813,17,455.77,90031,2015-05-15 00:00:00.000
5890,"High",0.05,26.48,6.93,21,"Tony Wilkins Winters","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","DAX Natural Wood-Tone Poster Frame",0.49,"United States","East","New York","New York City",10012,2015-05-15 00:00:00.000,2015-05-16 00:00:00.000,384.38,70,1876.69,41793,2015-05-15 00:00:00.000
23967,"Not Specified",0.04,4.14,6.6,27,"Guy Gallagher","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon Image Series Black Desk Accessories",0.49,"United States","West","California","Lakewood",90712,2015-05-02 00:00:00.000,2015-05-04 00:00:00.000,8.89400000000001,12,54.78,87652,2015-05-02 00:00:00.000
23639,"Not Specified",0,8.09,7.96,84,"Helen Stein","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","6"" Cubicle Wall Clock, Black",0.49,"United States","East","Ohio","Cincinnati",45231,2015-02-02 00:00:00.000,2015-02-03 00:00:00.000,-144.56,11,90.98,87364,2015-02-02 00:00:00.000
6244,"Not Specified",0.01,17.98,4,94,"Eddie House Mueller","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,"United States","Central","Illinois","Chicago",60601,2015-05-03 00:00:00.000,2015-05-05 00:00:00.000,-87.96,146,2664.4,44231,2015-05-03 00:00:00.000
18494,"Medium",0.1,19.98,4,101,"Claudia Boyle","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Belkin 105-Key Black Keyboard",0.68,"United States","East","Maine","Biddeford",4005,2015-06-22 00:00:00.000,2015-06-24 00:00:00.000,-16.2,16,303.59,88205,2015-06-22 00:00:00.000
494,"Medium",0.1,19.98,4,102,"Caroline Johnston","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Belkin 105-Key Black Keyboard",0.68,"United States","East","Massachusetts","Boston",2129,2015-06-22 00:00:00.000,2015-06-24 00:00:00.000,-20.25,65,1233.32,3397,2015-06-22 00:00:00.000
19058,"Critical",0.09,32.98,5.5,151,"Geoffrey Zhu","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","PC Concepts 116 Key Quantum 3000 Keyboard",0.75,"United States","South","Tennessee","Kingsport",37664,2015-01-22 00:00:00.000,2015-01-23 00:00:00.000,-20.258,2,62.46,89521,2015-01-22 00:00:00.000
22470,"Low",0.1,39.98,4,152,"Kent Kerr","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Microsoft Natural Keyboard Elite",0.7,"United States","South","Tennessee","Knoxville",37918,2015-06-18 00:00:00.000,2015-06-22 00:00:00.000,360.24,21,772.56,89525,2015-06-18 00:00:00.000
19315,"Low",0.08,43.22,16.71,169,"Janice Cole","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Fellowes Mobile Numeric Keypad, Graphite",0.66,"United States","South","Louisiana","Baton Rouge",70802,2015-01-03 00:00:00.000,2015-01-05 00:00:00.000,280.27458,3,130.62,87463,2015-01-03 00:00:00.000
20521,"Not Specified",0.09,30.73,4,191,"Gerald Kearney","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface",0.75,"United States","Central","Illinois","Aurora",60505,2015-04-09 00:00:00.000,2015-04-09 00:00:00.000,-99.9864,7,203.49,89093,2015-04-09 00:00:00.000
23098,"Medium",0.02,20.28,6.68,210,"Floyd Dale","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Seth Thomas 8 1/2"" Cubicle Clock",0.53,"United States","East","New York","Troy",12180,2015-06-02 00:00:00.000,2015-06-02 00:00:00.000,44.6775,3,64.75,85966,2015-06-02 00:00:00.000
25501,"Medium",0.04,9.65,6.22,233,"Michele Bullard","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,"United States","Central","Illinois","Orland Park",60462,2015-02-20 00:00:00.000,2015-02-21 00:00:00.000,-53.62,12,120.47,90237,2015-02-20 00:00:00.000
18771,"Low",0.03,40.89,18.98,268,"James Beck","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon Executive Woodline II Cherry Finish Desk Accessories",0.57,"United States","West","Arizona","Flagstaff",86001,2015-04-07 00:00:00.000,2015-04-14 00:00:00.000,78.98,5,210.77,88941,2015-04-07 00:00:00.000
771,"Low",0.03,40.89,18.98,272,"Eleanor Swain","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon Executive Woodline II Cherry Finish Desk Accessories",0.57,"United States","South","North Carolina","Charlotte",28204,2015-04-07 00:00:00.000,2015-04-14 00:00:00.000,52.9166,21,885.23,5509,2015-04-07 00:00:00.000
18852,"Medium",0.01,19.98,4,315,"Benjamin Kaufman","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Belkin 105-Key Black Keyboard",0.68,"United States","East","Massachusetts","Belchertown",1007,2015-03-20 00:00:00.000,2015-03-20 00:00:00.000,-72.23,2,43.08,89166,2015-03-20 00:00:00.000
18032,"Not Specified",0.09,7.38,5.21,317,"Katherine Kearney","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,"United States","West","California","Lemon Grove",91945,2015-06-17 00:00:00.000,2015-06-18 00:00:00.000,-27.16,9,66.55,86041,2015-06-17 00:00:00.000
18262,"Critical",0.09,6.28,5.29,335,"Curtis O'Connell","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon® 200 Class™ Desk Accessories, Burgundy",0.43,"United States","West","Oregon","Medford",97504,2015-05-04 00:00:00.000,2015-05-04 00:00:00.000,-5.2,1,8.53,87277,2015-05-04 00:00:00.000
25449,"Medium",0.02,34.98,7.53,392,"Erica R Fuller","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Fellowes EZ Multi-Media Keyboard",0.76,"United States","Central","Missouri","Clayton",63105,2015-03-05 00:00:00.000,2015-03-07 00:00:00.000,-159.68,1,37.16,86383,2015-03-05 00:00:00.000
24638,"Critical",0.04,15.98,4,395,"Monica McCormick","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Logitech Access Keyboard",0.37,"United States","South","North Carolina","Albemarle",28001,2015-06-18 00:00:00.000,2015-06-19 00:00:00.000,-19.208,4,64.59,86384,2015-06-18 00:00:00.000
24471,"Medium",0.05,63.94,14.48,398,"Bruce Stark","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Howard Miller 16"" Diameter Gallery Wall Clock",0.46,"United States","East","Ohio","Dayton",45406,2015-05-23 00:00:00.000,2015-05-25 00:00:00.000,1372.6308,31,1989.32,89320,2015-05-23 00:00:00.000
22318,"Not Specified",0.03,29.34,7.87,453,"George Terry","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Seth Thomas 14"" Putty-Colored Wall Clock",0.54,"United States","West","California","Los Gatos",95032,2015-05-08 00:00:00.000,2015-05-10 00:00:00.000,-41.32,1,32.4,86011,2015-05-08 00:00:00.000
26315,"Critical",0.07,152.48,6.5,497,"Steve McKee","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Adesso Programmable 142-Key Keyboard",0.74,"United States","South","Tennessee","Murfreesboro",37130,2015-05-14 00:00:00.000,2015-05-16 00:00:00.000,171.8388,35,5062.49,90706,2015-05-14 00:00:00.000
22996,"Critical",0.09,13.79,8.78,594,"Charlie Moore","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","9-3/4 Diameter Round Wall Clock",0.43,"United States","Central","Indiana","Anderson",46016,2015-03-15 00:00:00.000,2015-03-17 00:00:00.000,-22.12,1,17.44,86309,2015-03-15 00:00:00.000
22196,"Critical",0.06,17.98,4,618,"Robert Cowan","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,"United States","West","Colorado","Pueblo West",81007,2015-03-24 00:00:00.000,2015-03-25 00:00:00.000,-78.13,4,70.06,88197,2015-03-24 00:00:00.000
19364,"High",0.01,2.08,5.33,635,"Juan Justice","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon® Wave Desk Accessories",0.43,"United States","Central","Minnesota","Saint Paul",55106,2015-04-05 00:00:00.000,2015-04-05 00:00:00.000,-103.7124,12,28.32,89284,2015-04-05 00:00:00.000
23487,"Critical",0.02,14.58,7.4,663,"Hilda Bennett","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","DAX Clear Channel Poster Frame",0.48,"United States","East","Ohio","Steubenville",43952,2015-05-29 00:00:00.000,2015-06-01 00:00:00.000,10.802,17,261.34,90922,2015-05-29 00:00:00.000
20633,"Not Specified",0.04,10.64,5.16,721,"Melvin Duke","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,"United States","Central","Indiana","Frankfort",46041,2015-06-24 00:00:00.000,2015-06-25 00:00:00.000,24.096,6,66.9,91053,2015-06-24 00:00:00.000
19600,"Medium",0.1,17.98,4,727,"Lindsay Link","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,"United States","East","Maine","Lewiston",4240,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,-99.55,4,66.32,90359,2015-03-15 00:00:00.000
21951,"Not Specified",0.04,27.48,4,741,"Stacey Hale","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Belkin MediaBoard 104- Keyboard",0.75,"United States","East","New Jersey","Summit",7901,2015-06-15 00:00:00.000,2015-06-17 00:00:00.000,-26.656,15,397.17,90361,2015-06-15 00:00:00.000
18659,"Critical",0.08,30.73,4,770,"Geraldine Puckett","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface",0.75,"United States","West","Oregon","Tualatin",97062,2015-03-19 00:00:00.000,2015-03-19 00:00:00.000,-45.07,14,429.33,88667,2015-03-19 00:00:00.000
19265,"Low",0.04,50.98,6.5,800,"Cheryl Guthrie","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Microsoft Natural Multimedia Keyboard",0.73,"United States","West","Utah","Roy",84067,2015-03-28 00:00:00.000,2015-04-03 00:00:00.000,-13.28,11,568.25,89910,2015-03-28 00:00:00.000
20661,"Low",0.04,6.24,5.22,823,"Christian Albright","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","Eldon Expressions Mahogany Wood Desk Collection",0.6,"United States","South","Tennessee","Smyrna",37167,2015-01-12 00:00:00.000,2015-01-17 00:00:00.000,4.3809,13,80.23,89257,2015-01-12 00:00:00.000
21970,"Low",0.1,15.98,4,920,"Jessie Kelly","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Logitech Access Keyboard",0.37,"United States","West","California","Redlands",92374,2015-03-27 00:00:00.000,2015-04-01 00:00:00.000,92.7222,9,134.38,90491,2015-03-27 00:00:00.000
20010,"Low",0.09,300.97,7.18,983,"Sue Drake","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Gyration Ultra Professional Cordless Optical Suite",0.48,"United States","South","Arkansas","Searcy",72143,2015-04-27 00:00:00.000,2015-04-27 00:00:00.000,17.772,10,2848.38,90201,2015-04-27 00:00:00.000
21185,"Critical",0,2.08,5.33,1014,"Theresa Winters","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon® Wave Desk Accessories",0.43,"United States","South","Arkansas","Bryant",72022,2015-03-01 00:00:00.000,2015-03-03 00:00:00.000,-29.54,3,7.47,88387,2015-03-01 00:00:00.000
22662,"High",0.1,73.98,4,1027,"Brian Bennett","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Keytronic French Keyboard",0.79,"United States","East","New York","Cheektowaga",14225,2015-03-12 00:00:00.000,2015-03-13 00:00:00.000,-229.87,5,347.23,89004,2015-03-12 00:00:00.000
18404,"Critical",0.06,55.94,4,1041,"Mildred Chase","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.74,"United States","West","California","Woodland",95695,2015-04-17 00:00:00.000,2015-04-18 00:00:00.000,-13.77,6,322.77,87846,2015-04-17 00:00:00.000
25981,"Low",0.06,17.78,5.03,1062,"Willie Robinson","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","Seth Thomas 13 1/2"" Wall Clock",0.54,"United States","East","New York","Coram",11727,2015-05-30 00:00:00.000,2015-06-02 00:00:00.000,38.0673,3,55.17,91355,2015-05-30 00:00:00.000
23104,"Not Specified",0.06,30.42,8.65,1085,"Ted Dunlap","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Fellowes Internet Keyboard, Platinum",0.74,"United States","East","New York","Deer Park",11729,2015-05-13 00:00:00.000,2015-05-15 00:00:00.000,-159.25,10,309.05,86124,2015-05-13 00:00:00.000
5568,"Low",0.03,30.98,6.5,1129,"Pam Patton","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Logitech Internet Navigator Keyboard",0.79,"United States","East","Massachusetts","Boston",2118,2015-06-13 00:00:00.000,2015-06-17 00:00:00.000,-144.2,44,1332.09,39430,2015-06-13 00:00:00.000
23568,"Low",0.03,30.98,6.5,1132,"Michael Robbins","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Logitech Internet Navigator Keyboard",0.79,"United States","Central","Texas","Euless",76039,2015-06-13 00:00:00.000,2015-06-17 00:00:00.000,-115.36,11,333.02,88104,2015-06-13 00:00:00.000
18830,"Low",0.03,10.64,5.16,1189,"Dwight Stephenson","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,"United States","West","California","Huntington Beach",92646,2015-06-17 00:00:00.000,2015-06-22 00:00:00.000,17.376,16,177.01,87584,2015-06-17 00:00:00.000
18831,"Low",0.03,7.96,4.95,1189,"Dwight Stephenson","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","Staples Plastic Wall Frames",0.41,"United States","West","California","Huntington Beach",92646,2015-06-17 00:00:00.000,2015-06-19 00:00:00.000,24.2604,4,35.16,87584,2015-06-17 00:00:00.000
830,"Low",0.03,10.64,5.16,1193,"Louis Parrish","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,"United States","East","District of Columbia","Washington",20016,2015-06-17 00:00:00.000,2015-06-22 00:00:00.000,14.48,63,696.96,5984,2015-06-17 00:00:00.000
831,"Low",0.03,7.96,4.95,1193,"Louis Parrish","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","Staples Plastic Wall Frames",0.41,"United States","East","District of Columbia","Washington",20016,2015-06-17 00:00:00.000,2015-06-19 00:00:00.000,22.25,17,149.41,5984,2015-06-17 00:00:00.000
18625,"Not Specified",0.02,7.38,5.21,1237,"Eva Simpson","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,"United States","Central","Texas","Carrollton",75007,2015-03-29 00:00:00.000,2015-03-30 00:00:00.000,7.74,3,24.52,86076,2015-03-29 00:00:00.000
6581,"Low",0.03,256.99,11.25,1246,"Lois Hansen","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Hayes Optima 56K V.90 Internal Voice Modem",0.51,"United States","East","New York","New York City",10009,2015-05-22 00:00:00.000,2015-05-22 00:00:00.000,1489.8,32,8216.28,46853,2015-05-22 00:00:00.000
21771,"Critical",0.02,73.98,14.52,1261,"Vickie Gonzalez","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Keytronic French Keyboard",0.65,"United States","West","Colorado","Broomfield",80020,2015-05-07 00:00:00.000,2015-05-10 00:00:00.000,43.538,5,378.23,89730,2015-05-07 00:00:00.000
19398,"Low",0.1,34.23,5.02,1271,"Joanne Church","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Hand-Finished Solid Wood Document Frame",0.55,"United States","West","California","La Mesa",91941,2015-05-01 00:00:00.000,2015-05-06 00:00:00.000,151.5654,7,219.66,88411,2015-05-01 00:00:00.000
20539,"Medium",0.03,73.98,14.52,1367,"James Hunter","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Keytronic French Keyboard",0.65,"United States","Central","Texas","Lubbock",79424,2015-01-07 00:00:00.000,2015-01-10 00:00:00.000,-326.2316,1,79.02,90513,2015-01-07 00:00:00.000
6080,"Medium",0.04,30.73,4,1402,"Wesley Tate","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface",0.75,"United States","Central","Illinois","Chicago",60653,2015-01-21 00:00:00.000,2015-01-22 00:00:00.000,-20.79,48,1420.84,43079,2015-01-21 00:00:00.000
24080,"Medium",0.04,30.73,4,1405,"Crystal Floyd","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface",0.75,"United States","Central","Michigan","Battle Creek",49017,2015-01-21 00:00:00.000,2015-01-22 00:00:00.000,-20.79,12,355.21,86145,2015-01-21 00:00:00.000
