CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,UserName,Domain,IncomeLevel,BirthYear_CC,Current Age,Parent,FullName_CC,Customer Priority
26510,"Mr.","Jack","Scott",1949-03-18 00:00:00.000,"S","M","jack50@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Jack Scott","jack50","Adventure Works","Average",1949,73,"Yes","Mr. Jack Scott","Standard"
26522,"Mr.","Logan","Thompson",1951-09-27 00:00:00.000,"M","M","logan67@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Logan Thompson","logan67","Adventure Works","Average",1951,71,"Yes","Mr. Logan Thompson","Standard"
26524,"Mr.","Anthony","Robinson",1951-05-05 00:00:00.000,"M","M","anthony4@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Anthony Robinson","anthony4","Adventure Works","Average",1951,71,"Yes","Mr. Anthony Robinson","Standard"
27416,"Mr.","Jeremiah","Morris",1948-01-11 00:00:00.000,"S","M","jeremiah46@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Jeremiah Morris","jeremiah46","Adventure Works","Average",1948,74,"Yes","Mr. Jeremiah Morris","Standard"
27422,"Mr.","Evan","Gonzalez",1949-07-17 00:00:00.000,"M","M","evan33@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Evan Gonzalez","evan33","Adventure Works","Average",1949,73,"Yes","Mr. Evan Gonzalez","Standard"
27423,"Mr.","Dakota","Butler",1949-05-16 00:00:00.000,"S","M","dakota11@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Dakota Butler","dakota11","Adventure Works","Average",1949,73,"Yes","Mr. Dakota Butler","Standard"
27424,"Mr.","Luis","Mitchell",1949-04-11 00:00:00.000,"S","M","luis44@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Luis Mitchell","luis44","Adventure Works","Average",1949,73,"Yes","Mr. Luis Mitchell","Standard"
27425,"Mr.","Steven","Morris",1949-07-09 00:00:00.000,"S","M","steven28@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Steven Morris","steven28","Adventure Works","Average",1949,73,"Yes","Mr. Steven Morris","Standard"
27426,"Mr.","Evan","Stewart",1949-12-22 00:00:00.000,"S","M","evan27@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Evan Stewart","evan27","Adventure Works","Average",1949,73,"Yes","Mr. Evan Stewart","Standard"
27431,"Mr.","Ethan","Jenkins",1950-09-12 00:00:00.000,"S","M","ethan3@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Ethan Jenkins","ethan3","Adventure Works","Average",1950,72,"Yes","Mr. Ethan Jenkins","Standard"
27432,"Mr.","Craig","Ruiz",1950-05-09 00:00:00.000,"S","M","craig4@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Craig Ruiz","craig4","Adventure Works","Average",1950,72,"Yes","Mr. Craig Ruiz","Standard"
27433,"Mr.","Barry","Garcia",1950-08-20 00:00:00.000,"S","M","barry15@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Barry Garcia","barry15","Adventure Works","Average",1950,72,"Yes","Mr. Barry Garcia","Standard"
27438,"Mr.","Alejandro","Shan",1951-07-06 00:00:00.000,"M","M","alejandro37@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Alejandro Shan","alejandro37","Adventure Works","Average",1951,71,"Yes","Mr. Alejandro Shan","Standard"
28040,"Mr.","Jack","Mitchell",1949-02-22 00:00:00.000,"M","M","jack47@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Jack Mitchell","jack47","Adventure Works","Average",1949,73,"Yes","Mr. Jack Mitchell","Standard"
28047,"Mr.","Jay","Sanchez",1950-12-20 00:00:00.000,"S","M","jay27@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Jay Sanchez","jay27","Adventure Works","Average",1950,72,"Yes","Mr. Jay Sanchez","Standard"
28053,"Mr.","Jared","Howard",1951-04-28 00:00:00.000,"M","M","jared13@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Jared Howard","jared13","Adventure Works","Average",1951,71,"Yes","Mr. Jared Howard","Standard"
29005,"Mr.","Cameron","Gonzales",1949-09-16 00:00:00.000,"S","M","cameron12@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Cameron Gonzales","cameron12","Adventure Works","Average",1949,73,"Yes","Mr. Cameron Gonzales","Standard"
29006,"Mr.","Christian","Kumar",1949-02-25 00:00:00.000,"S","M","christian14@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Christian Kumar","christian14","Adventure Works","Average",1949,73,"Yes","Mr. Christian Kumar","Standard"
29007,"Mr.","Elijah","Perry",1949-12-26 00:00:00.000,"S","M","elijah11@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Elijah Perry","elijah11","Adventure Works","Average",1949,73,"Yes","Mr. Elijah Perry","Standard"
29014,"Mr.","Ryan","Powell",1950-02-04 00:00:00.000,"M","M","ryan11@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Ryan Powell","ryan11","Adventure Works","Average",1950,72,"Yes","Mr. Ryan Powell","Standard"
29016,"Mr.","Jackson","Perez",1950-03-20 00:00:00.000,"S","M","jackson33@adventure-works.com",60000,2,"Partial College","Professional","N","Mr. Jackson Perez","jackson33","Adventure Works","Average",1950,72,"Yes","Mr. Jackson Perez","Standard"
29018,"Mr.","Drew","Luo",1950-06-13 00:00:00.000,"M","M","drew6@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Drew Luo","drew6","Adventure Works","Average",1950,72,"Yes","Mr. Drew Luo","Standard"
29023,"Mr.","Dalton","Campbell",1951-12-24 00:00:00.000,"M","M","dalton41@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Dalton Campbell","dalton41","Adventure Works","Average",1951,71,"Yes","Mr. Dalton Campbell","Standard"
29025,"Mr.","Miguel","Hayes",1951-02-03 00:00:00.000,"S","M","miguel69@adventure-works.com",60000,2,"Partial College","Professional","Y","Mr. Miguel Hayes","miguel69","Adventure Works","Average",1951,71,"Yes","Mr. Miguel Hayes","Standard"
11219,"Mr.","Charles","Cook",1950-12-02 00:00:00.000,"M","M","charles69@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Charles Cook","charles69","Adventure Works","Average",1950,72,"Yes","Mr. Charles Cook","Standard"
11231,"Mr.","Dennis","Zhang",1952-11-14 00:00:00.000,"M","M","dennis1@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Dennis Zhang","dennis1","Adventure Works","Average",1952,70,"Yes","Mr. Dennis Zhang","Standard"
11293,"Mr.","Luke","Long",1955-05-27 00:00:00.000,"S","M","luke28@adventure-works.com",60000,2,"High School","Professional","N","Mr. Luke Long","luke28","Adventure Works","Average",1955,67,"Yes","Mr. Luke Long","Standard"
11294,"Mr.","Dalton","Clark",1955-09-03 00:00:00.000,"M","M","dalton18@adventure-works.com",60000,2,"High School","Professional","N","Mr. Dalton Clark","dalton18","Adventure Works","Average",1955,67,"Yes","Mr. Dalton Clark","Standard"
11308,"Mr.","Ian","Gonzales",1954-03-05 00:00:00.000,"M","M","ian57@adventure-works.com",60000,2,"High School","Professional","N","Mr. Ian Gonzales","ian57","Adventure Works","Average",1954,68,"Yes","Mr. Ian Gonzales","Standard"
12175,"Mr.","Luke","Powell",1955-09-13 00:00:00.000,"S","M","luke27@adventure-works.com",60000,2,"High School","Professional","N","Mr. Luke Powell","luke27","Adventure Works","Average",1955,67,"Yes","Mr. Luke Powell","Standard"
12176,"Mr.","Cody","James",1955-11-16 00:00:00.000,"S","M","cody0@adventure-works.com",60000,2,"High School","Professional","N","Mr. Cody James","cody0","Adventure Works","Average",1955,67,"Yes","Mr. Cody James","Standard"
13094,"Mr.","Antonio","Diaz",1957-03-23 00:00:00.000,"M","M","antonio22@adventure-works.com",60000,2,"High School","Professional","N","Mr. Antonio Diaz","antonio22","Adventure Works","Average",1957,65,"Yes","Mr. Antonio Diaz","Standard"
13095,"Mr.","Jordan","Griffin",1957-07-24 00:00:00.000,"S","M","jordan18@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Jordan Griffin","jordan18","Adventure Works","Average",1957,65,"Yes","Mr. Jordan Griffin","Standard"
13096,"Mr.","Jonathan","Chen",1957-10-20 00:00:00.000,"M","M","jonathan24@adventure-works.com",60000,2,"High School","Professional","N","Mr. Jonathan Chen","jonathan24","Adventure Works","Average",1957,65,"Yes","Mr. Jonathan Chen","Standard"
13097,"Mr.","Dalton","Hughes",1957-05-14 00:00:00.000,"M","M","dalton57@adventure-works.com",60000,2,"High School","Professional","N","Mr. Dalton Hughes","dalton57","Adventure Works","Average",1957,65,"Yes","Mr. Dalton Hughes","Standard"
13098,"Mr.","Miguel","Russell",1957-10-07 00:00:00.000,"M","M","miguel66@adventure-works.com",60000,2,"High School","Professional","N","Mr. Miguel Russell","miguel66","Adventure Works","Average",1957,65,"Yes","Mr. Miguel Russell","Standard"
13300,"Mr.","Timothy","Hernandez",1955-09-07 00:00:00.000,"M","M","timothy44@adventure-works.com",60000,2,"High School","Professional","N","Mr. Timothy Hernandez","timothy44","Adventure Works","Average",1955,67,"Yes","Mr. Timothy Hernandez","Standard"
13302,"Mr.","Cole","Torres",1955-08-18 00:00:00.000,"S","M","cole6@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Cole Torres","cole6","Adventure Works","Average",1955,67,"Yes","Mr. Cole Torres","Standard"
13317,"Mr.","Jeremiah","Long",1954-09-09 00:00:00.000,"S","M","jeremiah30@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Jeremiah Long","jeremiah30","Adventure Works","Average",1954,68,"Yes","Mr. Jeremiah Long","Standard"
13457,"Mr.","Eric","Henderson",1955-02-05 00:00:00.000,"M","M","eric13@adventure-works.com",60000,2,"High School","Professional","N","Mr. Eric Henderson","eric13","Adventure Works","Average",1955,67,"Yes","Mr. Eric Henderson","Standard"
13459,"Mr.","Devin","Foster",1955-07-17 00:00:00.000,"M","M","devin54@adventure-works.com",60000,2,"High School","Professional","N","Mr. Devin Foster","devin54","Adventure Works","Average",1955,67,"Yes","Mr. Devin Foster","Standard"
14293,"Mr.","Kyle","Campbell",1957-02-15 00:00:00.000,"M","M","kyle37@adventure-works.com",60000,2,"High School","Professional","N","Mr. Kyle Campbell","kyle37","Adventure Works","Average",1957,65,"Yes","Mr. Kyle Campbell","Standard"
14294,"Mr.","Steven","Gray",1957-11-22 00:00:00.000,"M","M","steven16@adventure-works.com",60000,2,"High School","Professional","N","Mr. Steven Gray","steven16","Adventure Works","Average",1957,65,"Yes","Mr. Steven Gray","Standard"
14296,"Mr.","Benjamin","Russell",1957-05-17 00:00:00.000,"M","M","benjamin21@adventure-works.com",60000,2,"High School","Professional","N","Mr. Benjamin Russell","benjamin21","Adventure Works","Average",1957,65,"Yes","Mr. Benjamin Russell","Standard"
14476,"Mr.","Bryce","Reed",1955-01-18 00:00:00.000,"M","M","bryce19@adventure-works.com",60000,2,"High School","Professional","N","Mr. Bryce Reed","bryce19","Adventure Works","Average",1955,67,"Yes","Mr. Bryce Reed","Standard"
15197,"Mr.","Elijah","Kumar",1957-09-19 00:00:00.000,"M","M","elijah2@adventure-works.com",60000,2,"High School","Professional","N","Mr. Elijah Kumar","elijah2","Adventure Works","Average",1957,65,"Yes","Mr. Elijah Kumar","Standard"
15390,"Mr.","Jonathan","Turner",1955-05-04 00:00:00.000,"M","M","jonathan34@adventure-works.com",60000,2,"High School","Professional","N","Mr. Jonathan Turner","jonathan34","Adventure Works","Average",1955,67,"Yes","Mr. Jonathan Turner","Standard"
15776,"Mr.","Jesse","Mitchell",1957-09-13 00:00:00.000,"M","M","jesse36@adventure-works.com",60000,2,"High School","Professional","N","Mr. Jesse Mitchell","jesse36","Adventure Works","Average",1957,65,"Yes","Mr. Jesse Mitchell","Standard"
16804,"Mr.","Adam","Zhang",1950-12-20 00:00:00.000,"M","M","adam20@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Adam Zhang","adam20","Adventure Works","Average",1950,72,"Yes","Mr. Adam Zhang","Standard"
16805,"Mr.","Fernando","Allen",1950-03-14 00:00:00.000,"S","M","fernando23@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Fernando Allen","fernando23","Adventure Works","Average",1950,72,"Yes","Mr. Fernando Allen","Standard"
16884,"Mr.","Richard","Miller",1954-08-08 00:00:00.000,"M","M","richard46@adventure-works.com",60000,2,"High School","Professional","N","Mr. Richard Miller","richard46","Adventure Works","Average",1954,68,"Yes","Mr. Richard Miller","Standard"
17166,"Mr.","Joshua","Several",1951-06-23 00:00:00.000,"M","M","joshua1@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Joshua Several","joshua1","Adventure Works","Average",1951,71,"Yes","Mr. Joshua Several","Standard"
17167,"Mr.","Thomas","Jenkins",1951-08-16 00:00:00.000,"M","M","thomas8@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Thomas Jenkins","thomas8","Adventure Works","Average",1951,71,"Yes","Mr. Thomas Jenkins","Standard"
17177,"Mr.","Richard","Hayes",1952-06-11 00:00:00.000,"M","M","richard78@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Richard Hayes","richard78","Adventure Works","Average",1952,70,"Yes","Mr. Richard Hayes","Standard"
17179,"Mr.","James","Henderson",1952-07-22 00:00:00.000,"S","M","james20@adventure-works.com",60000,2,"High School","Professional","Y","Mr. James Henderson","james20","Adventure Works","Average",1952,70,"Yes","Mr. James Henderson","Standard"
17436,"Mr.","Evan","Ramirez",1955-07-08 00:00:00.000,"M","M","evan7@adventure-works.com",60000,2,"High School","Professional","N","Mr. Evan Ramirez","evan7","Adventure Works","Average",1955,67,"Yes","Mr. Evan Ramirez","Standard"
17438,"Mr.","Marcus","Hughes",1955-07-14 00:00:00.000,"M","M","marcus61@adventure-works.com",60000,2,"High School","Professional","N","Mr. Marcus Hughes","marcus61","Adventure Works","Average",1955,67,"Yes","Mr. Marcus Hughes","Standard"
17526,"Mr.","Tristan","Gonzales",1957-03-25 00:00:00.000,"S","M","tristan17@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Tristan Gonzales","tristan17","Adventure Works","Average",1957,65,"Yes","Mr. Tristan Gonzales","Standard"
17530,"Mr.","Devin","Wood",1956-05-21 00:00:00.000,"M","M","devin68@adventure-works.com",60000,2,"High School","Professional","N","Mr. Devin Wood","devin68","Adventure Works","Average",1956,66,"Yes","Mr. Devin Wood","Standard"
17531,"Mr.","Isaac","Ramirez",1956-03-07 00:00:00.000,"M","M","isaac6@adventure-works.com",60000,2,"High School","Professional","N","Mr. Isaac Ramirez","isaac6","Adventure Works","Average",1956,66,"Yes","Mr. Isaac Ramirez","Standard"
17532,"Mr.","Nathan","Patterson",1956-05-25 00:00:00.000,"M","M","nathan6@adventure-works.com",60000,2,"High School","Professional","N","Mr. Nathan Patterson","nathan6","Adventure Works","Average",1956,66,"Yes","Mr. Nathan Patterson","Standard"
18098,"Mr.","Edward","Lee",1950-11-09 00:00:00.000,"M","M","edward44@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Edward Lee","edward44","Adventure Works","Average",1950,72,"Yes","Mr. Edward Lee","Standard"
18117,"Mr.","Fernando","Washington",1952-07-25 00:00:00.000,"S","M","fernando56@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Fernando Washington","fernando56","Adventure Works","Average",1952,70,"Yes","Mr. Fernando Washington","Standard"
18119,"Mr.","Shawn","Nath",1952-05-10 00:00:00.000,"M","M","shawn20@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Shawn Nath","shawn20","Adventure Works","Average",1952,70,"Yes","Mr. Shawn Nath","Standard"
18408,"Mr.","Cody","West",1955-12-05 00:00:00.000,"S","M","cody1@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Cody West","cody1","Adventure Works","Average",1955,67,"Yes","Mr. Cody West","Standard"
18410,"Mr.","Joshua","Davis",1955-11-21 00:00:00.000,"M","M","joshua7@adventure-works.com",60000,2,"High School","Professional","N","Mr. Joshua Davis","joshua7","Adventure Works","Average",1955,67,"Yes","Mr. Joshua Davis","Standard"
18411,"Mr.","Jack","Powell",1955-07-21 00:00:00.000,"M","M","jack9@adventure-works.com",60000,2,"High School","Professional","N","Mr. Jack Powell","jack9","Adventure Works","Average",1955,67,"Yes","Mr. Jack Powell","Standard"
18424,"Mr.","Samuel","Williams",1954-07-12 00:00:00.000,"S","M","samuel60@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Samuel Williams","samuel60","Adventure Works","Average",1954,68,"Yes","Mr. Samuel Williams","Standard"
18425,"Mr.","Garrett","Brooks",1954-09-14 00:00:00.000,"M","M","garrett5@adventure-works.com",60000,2,"High School","Professional","N","Mr. Garrett Brooks","garrett5","Adventure Works","Average",1954,68,"Yes","Mr. Garrett Brooks","Standard"
18506,"Mr.","Evan","Bradley",1957-01-17 00:00:00.000,"M","M","evan15@adventure-works.com",60000,2,"High School","Professional","N","Mr. Evan Bradley","evan15","Adventure Works","Average",1957,65,"Yes","Mr. Evan Bradley","Standard"
18507,"Mr.","Edward","Baker",1957-07-13 00:00:00.000,"M","M","edward9@adventure-works.com",60000,2,"High School","Professional","N","Mr. Edward Baker","edward9","Adventure Works","Average",1957,65,"Yes","Mr. Edward Baker","Standard"
18509,"Mr.","Xavier","Foster",1956-04-16 00:00:00.000,"M","M","xavier56@adventure-works.com",60000,2,"High School","Professional","N","Mr. Xavier Foster","xavier56","Adventure Works","Average",1956,66,"Yes","Mr. Xavier Foster","Standard"
18510,"Mr.","Samuel","Washington",1956-02-26 00:00:00.000,"S","M","samuel12@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Samuel Washington","samuel12","Adventure Works","Average",1956,66,"Yes","Mr. Samuel Washington","Standard"
18944,"Mr.","Marcus","Taylor",1956-05-06 00:00:00.000,"S","M","marcus9@adventure-works.com",60000,2,"High School","Professional","Y","Mr. Marcus Taylor","marcus9","Adventure Works","Average",1956,66,"Yes","Mr. Marcus Taylor","Standard"
18945,"Mr.","Marcus","Cox",1956-06-23 00:00:00.000,"M","M","marcus86@adventure-works.com",60000,2,"High School","Professional","N","Mr. Marcus Cox","marcus86","Adventure Works","Average",1956,66,"Yes","Mr. Marcus Cox","Standard"
18946,"Mr.","Brandon","Simmons",1956-08-08 00:00:00.000,"M","M","brandon12@adventure-works.com",60000,2,"High School","Professional","N","Mr. Brandon Simmons","brandon12","Adventure Works","Average",1956,66,"Yes","Mr. Brandon Simmons","Standard"
