CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Customer Age,Age,Age Breakdown,Date of Most Recent Purchase,Customer Lifetime,Customer Status
27154,121,"AW00027154","","Holly","","Arun",False,1974-12-20 00:00:00.000,"S","","F","holly8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Wallstr 24","","1 (11) 500 555-0162",2008-04-22 00:00:00.000,"2-5 Miles","Holly Arun",48,47,"45-54",2008-04-22 00:00:00.000,0,"Active"
28424,233,"AW00028424","","Neil","","Romero",False,1977-01-20 00:00:00.000,"S","","M","neil8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"4657 Price Lane","","1 (11) 500 555-0137",2008-05-16 00:00:00.000,"0-1 Miles","Neil Romero",45,45,"45-54",2008-05-16 00:00:00.000,0,"Active"
28426,246,"AW00028426","","Melvin","","Xie",False,1977-08-18 00:00:00.000,"S","","M","melvin3@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"3713 Rollingwood Dr.","","1 (11) 500 555-0149",2008-04-13 00:00:00.000,"2-5 Miles","Melvin Xie",45,44,"35-44",2008-04-13 00:00:00.000,0,"Active"
28427,247,"AW00028427","","Yolanda","","Deng",False,1977-04-10 00:00:00.000,"S","","F","yolanda1@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"1979 Driving Drive","","1 (11) 500 555-0151",2008-05-14 00:00:00.000,"0-1 Miles","Yolanda Deng",45,45,"45-54",2008-05-14 00:00:00.000,0,"Active"
28438,271,"AW00028438","","Heidi","","Sanchez",False,1976-07-02 00:00:00.000,"S","","F","heidi23@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"277 South Royal Links","","1 (11) 500 555-0114",2008-06-06 00:00:00.000,"0-1 Miles","Heidi Sanchez",46,46,"45-54",2008-06-06 00:00:00.000,0,"Active"
28444,209,"AW00028444","","Pedro","","Sai",False,1975-11-19 00:00:00.000,"S","","M","pedro6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"2, rue Pierre-Demoulin","","1 (11) 500 555-0173",2007-09-21 00:00:00.000,"0-1 Miles","Pedro Sai",47,46,"45-54",2007-09-21 00:00:00.000,0,"Active"
28445,154,"AW00028445","","Shaun","","She",False,1975-12-19 00:00:00.000,"S","","M","shaun2@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Bundesallee 5511","","1 (11) 500 555-0190",2008-05-13 00:00:00.000,"0-1 Miles","Shaun She",47,46,"45-54",2008-05-13 00:00:00.000,0,"Active"
28723,273,"AW00028723","","Ryan","","Yang",False,1973-10-23 00:00:00.000,"S","","M","ryan31@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"9903 Clearland Circle","","1 (11) 500 555-0191",2007-10-06 00:00:00.000,"0-1 Miles","Ryan Yang",49,48,"45-54",2007-10-06 00:00:00.000,0,"Active"
28730,269,"AW00028730","","Nicole","","Robinson",False,1979-10-20 00:00:00.000,"S","","F","nicole18@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"9430 Thornhill Place","","1 (11) 500 555-0137",2007-08-07 00:00:00.000,"2-5 Miles","Nicole Robinson",43,42,"35-44",2007-08-07 00:00:00.000,0,"Active"
29429,203,"AW00029429","","Marie","","Suarez",False,1975-05-22 00:00:00.000,"S","","F","marie43@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"6186, place du Tertre","","1 (11) 500 555-0111",2008-06-14 00:00:00.000,"0-1 Miles","Marie Suarez",47,47,"45-54",2008-06-14 00:00:00.000,0,"Active"
11471,207,"AW00011471","","Latasha","","Suarez",False,1973-09-25 00:00:00.000,"S","","F","latasha19@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"29, avenue de la Gare","","1 (11) 500 555-0180",2007-11-18 00:00:00.000,"2-5 Miles","Latasha Suarez",49,48,"45-54",2007-11-18 00:00:00.000,0,"Active"
11604,275,"AW00011604","","Edgar","","Sanchez",False,1977-06-03 00:00:00.000,"S","","M","edgar21@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"6543 Jacobsen Street","","1 (11) 500 555-0117",2006-07-06 00:00:00.000,"2-5 Miles","Edgar Sanchez",45,45,"45-54",2008-04-18 00:00:00.000,21,"Active"
12515,189,"AW00012515","","Shelby","","Bailey",False,1977-06-03 00:00:00.000,"S","","F","shelby16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"111, rue des Pyrenees","","1 (11) 500 555-0195",2008-01-25 00:00:00.000,"2-5 Miles","Shelby Bailey",45,45,"45-54",2008-01-25 00:00:00.000,0,"Active"
12524,211,"AW00012524","","Kate","","Shan",False,1975-01-24 00:00:00.000,"S","","F","kate8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"312, rue Villedo","","1 (11) 500 555-0191",2007-12-15 00:00:00.000,"2-5 Miles","Kate Shan",47,47,"45-54",2007-12-15 00:00:00.000,0,"Active"
12716,185,"AW00012716","","Dale","","Shen",False,1974-03-16 00:00:00.000,"S","","M","dale2@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"280, avenue de la Gare","","1 (11) 500 555-0124",2007-08-16 00:00:00.000,"2-5 Miles","Dale Shen",48,48,"45-54",2007-08-16 00:00:00.000,0,"Active"
12718,193,"AW00012718","","Tammy","","Sai",False,1974-11-14 00:00:00.000,"S","","F","tammy6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"1, place Beaubernard","","1 (11) 500 555-0188",2008-05-15 00:00:00.000,"2-5 Miles","Tammy Sai",48,47,"45-54",2008-05-15 00:00:00.000,0,"Active"
13837,120,"AW00013837","","Alyssa","","Lee",False,1976-08-13 00:00:00.000,"S","","F","alyssa22@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Buergermeister-ulrich-str 123","","1 (11) 500 555-0113",2008-05-15 00:00:00.000,"2-5 Miles","Alyssa Lee",46,45,"45-54",2008-05-15 00:00:00.000,0,"Active"
14837,144,"AW00014837","","Dennis","","Li",False,1977-07-17 00:00:00.000,"S","","M","dennis4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Karlshof 368","","1 (11) 500 555-0164",2008-05-20 00:00:00.000,"2-5 Miles","Dennis Li",45,45,"45-54",2008-05-20 00:00:00.000,0,"Active"
16323,209,"AW00016323","","Dustin","","Raje",False,1975-04-05 00:00:00.000,"S","","M","dustin14@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"211bis, rue des Peupliers","","1 (11) 500 555-0180",2008-02-20 00:00:00.000,"2-5 Miles","Dustin Raje",47,47,"45-54",2008-02-20 00:00:00.000,0,"Active"
16469,188,"AW00016469","","Michele","","Tang",False,1975-11-19 00:00:00.000,"S","","F","michele4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"70, place du Tertre","","1 (11) 500 555-0161",2007-10-18 00:00:00.000,"2-5 Miles","Michele Tang",47,46,"45-54",2007-10-18 00:00:00.000,0,"Active"
17854,147,"AW00017854","","Shannon","","Gomez",False,1974-05-22 00:00:00.000,"S","","M","shannon23@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Kreuz 444","","1 (11) 500 555-0114",2008-06-05 00:00:00.000,"2-5 Miles","Shannon Gomez",48,48,"45-54",2008-06-05 00:00:00.000,0,"Active"
18029,155,"AW00018029","","Carmen","","Malhotra",False,1977-12-18 00:00:00.000,"S","","F","carmen8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Hellweg 4534","","1 (11) 500 555-0174",2008-02-27 00:00:00.000,"2-5 Miles","Carmen Malhotra",45,44,"35-44",2008-02-27 00:00:00.000,0,"Active"
18045,134,"AW00018045","","Toni","","Arun",False,1973-04-13 00:00:00.000,"S","","F","toni6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Gallberg 6726","","1 (11) 500 555-0192",2007-06-11 00:00:00.000,"2-5 Miles","Toni Arun",49,49,"45-54",2008-04-27 00:00:00.000,10,"Active"
19515,207,"AW00019515","","Nancy","","Garcia",False,1975-02-17 00:00:00.000,"S","","F","nancy18@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"872, rue Mazagran","","1 (11) 500 555-0150",2007-09-29 00:00:00.000,"2-5 Miles","Nancy Garcia",47,47,"45-54",2007-09-29 00:00:00.000,0,"Active"
20947,245,"AW00020947","","Marie","","Alvarez",False,1976-06-08 00:00:00.000,"S","","F","marie28@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"1504 Conifer Court","","1 (11) 500 555-0115",2008-07-28 00:00:00.000,"2-5 Miles","Marie Alvarez",46,46,"45-54",2008-07-28 00:00:00.000,0,"Active"
21127,209,"AW00021127","","Crystal","","Zheng",False,1975-07-25 00:00:00.000,"S","","F","crystal20@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"34334, rue Jean Mermoz","","1 (11) 500 555-0171",2008-02-15 00:00:00.000,"2-5 Miles","Crystal Zheng",47,46,"45-54",2008-02-15 00:00:00.000,0,"Active"
22542,201,"AW00022542","","Teresa","","Alvarez",False,1974-10-08 00:00:00.000,"S","","F","teresa5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"57bis, boulevard du Montparnasse","","1 (11) 500 555-0139",2008-04-26 00:00:00.000,"2-5 Miles","Teresa Alvarez",48,47,"45-54",2008-04-26 00:00:00.000,0,"Active"
22866,160,"AW00022866","","William","","Thompson",False,1974-06-14 00:00:00.000,"S","","M","william11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Curieweg 577","","1 (11) 500 555-0190",2007-09-26 00:00:00.000,"2-5 Miles","William Thompson",48,48,"45-54",2007-09-26 00:00:00.000,0,"Active"
23443,186,"AW00023443","","Elijah","","Jai",False,1973-05-15 00:00:00.000,"S","","M","elijah6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"54, boulevard Tremblay","","1 (11) 500 555-0181",2008-04-20 00:00:00.000,"2-5 Miles","Elijah Jai",49,49,"45-54",2008-04-20 00:00:00.000,0,"Active"
23445,188,"AW00023445","","Andy","","Carlson",False,1974-11-08 00:00:00.000,"S","","M","andy22@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Attaché de Presse","","1 (11) 500 555-0155",2008-03-16 00:00:00.000,"2-5 Miles","Andy Carlson",48,47,"45-54",2008-03-16 00:00:00.000,0,"Active"
23946,171,"AW00023946","","Kelli","","Luo",False,1977-11-02 00:00:00.000,"S","","F","kelli29@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Räuscherweg 6875","","1 (11) 500 555-0165",2008-04-22 00:00:00.000,"2-5 Miles","Kelli Luo",45,44,"35-44",2008-04-22 00:00:00.000,0,"Active"
24137,173,"AW00024137","","Tara","","Sharma",False,1975-12-16 00:00:00.000,"S","","F","tara9@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Kalkweg 900","","1 (11) 500 555-0156",2007-12-01 00:00:00.000,"2-5 Miles","Tara Sharma",47,46,"45-54",2007-12-01 00:00:00.000,0,"Active"
25144,144,"AW00025144","","Johnathan","","Fernandez",False,1974-06-14 00:00:00.000,"S","","M","johnathan15@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Westheimer Straße 9601","","1 (11) 500 555-0117",2008-03-20 00:00:00.000,"2-5 Miles","Johnathan Fernandez",48,48,"45-54",2008-03-20 00:00:00.000,0,"Active"
26873,165,"AW00026873","","Ann","","Suri",False,1977-05-02 00:00:00.000,"S","","F","ann5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Kampstr 9859","","1 (11) 500 555-0128",2007-08-20 00:00:00.000,"2-5 Miles","Ann Suri",45,45,"45-54",2007-08-20 00:00:00.000,0,"Active"
28434,144,"AW00028434","","Brian","","Lauer",False,1976-02-02 00:00:00.000,"S","","M","brian10@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Conesweg 80","","1 (11) 500 555-0172",2007-12-15 00:00:00.000,"2-5 Miles","Brian Lauer",46,46,"45-54",2007-12-15 00:00:00.000,0,"Active"
12717,184,"AW00012717","","Hannah","","Wood",False,1974-06-07 00:00:00.000,"M","","F","hannah25@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"22, rue de la Cavalerie","","1 (11) 500 555-0140",2006-04-23 00:00:00.000,"0-1 Miles","Hannah Wood",48,48,"45-54",2008-05-09 00:00:00.000,25,"Active"
14691,186,"AW00014691","","Derrick","","Torres",False,1979-11-13 00:00:00.000,"M","","M","derrick11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"4195, rue Léo Delibes","","1 (11) 500 555-0149",2008-03-05 00:00:00.000,"1-2 Miles","Derrick Torres",43,42,"35-44",2008-03-05 00:00:00.000,0,"Active"
14997,161,"AW00014997","","Angel","","Cooper",False,1975-06-05 00:00:00.000,"M","","M","angel8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Brunnenstr 6466","","1 (11) 500 555-0195",2006-06-08 00:00:00.000,"0-1 Miles","Angel Cooper",47,47,"45-54",2008-01-31 00:00:00.000,19,"Active"
16189,265,"AW00016189","","Amanda","","Hughes",False,1979-04-02 00:00:00.000,"M","","F","amanda32@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"3598 Teakwood Drive","","1 (11) 500 555-0182",2007-12-18 00:00:00.000,"1-2 Miles","Amanda Hughes",43,43,"35-44",2008-06-10 00:00:00.000,6,"Active"
16454,274,"AW00016454","","Marco","","Suri",False,1977-06-05 00:00:00.000,"M","","M","marco0@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"8510 G St.","","1 (11) 500 555-0165",2007-08-16 00:00:00.000,"0-1 Miles","Marco Suri",45,45,"45-54",2007-10-25 00:00:00.000,2,"Active"
18039,186,"AW00018039","","Logan","","Clark",False,1975-10-19 00:00:00.000,"M","","M","logan71@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"40, rue Royale","","1 (11) 500 555-0157",2006-03-07 00:00:00.000,"0-1 Miles","Logan Clark",47,46,"45-54",2008-04-04 00:00:00.000,25,"Active"
18047,143,"AW00018047","","Latasha","","Alvarez",False,1974-02-09 00:00:00.000,"M","","F","latasha4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Auf dem Ufer 164","","1 (11) 500 555-0177",2006-07-01 00:00:00.000,"0-1 Miles","Latasha Alvarez",48,48,"45-54",2008-04-12 00:00:00.000,21,"Active"
19387,168,"AW00019387","","Ruth","","Rana",False,1974-03-25 00:00:00.000,"M","","F","ruth15@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Charlottenstr 123","","1 (11) 500 555-0118",2005-12-28 00:00:00.000,"0-1 Miles","Ruth Rana",48,48,"45-54",2008-06-21 00:00:00.000,30,"Active"
19512,270,"AW00019512","","Marco","","Kapoor",False,1976-07-11 00:00:00.000,"M","","M","marco1@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"2893 Vera","","1 (11) 500 555-0149",2007-10-12 00:00:00.000,"0-1 Miles","Marco Kapoor",46,46,"45-54",2007-10-12 00:00:00.000,0,"Active"
21114,117,"AW00021114","","Savannah","","Murphy",False,1977-11-04 00:00:00.000,"M","","F","savannah14@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Karl Liebknecht str 399","","1 (11) 500 555-0112",2007-09-29 00:00:00.000,"0-1 Miles","Savannah Murphy",45,44,"35-44",2007-09-29 00:00:00.000,0,"Active"
23947,160,"AW00023947","","Autumn","","Liang",False,1977-04-08 00:00:00.000,"M","","F","autumn16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Karl Liebknecht str 577","","1 (11) 500 555-0180",2008-05-29 00:00:00.000,"0-1 Miles","Autumn Liang",45,45,"45-54",2008-05-29 00:00:00.000,0,"Active"
24118,217,"AW00024118","","Donna","","Chande",False,1977-03-16 00:00:00.000,"M","","F","donna13@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"34, rue Lauriston","","1 (11) 500 555-0167",2008-07-28 00:00:00.000,"0-1 Miles","Donna Chande",45,45,"45-54",2008-07-28 00:00:00.000,0,"Active"
24383,205,"AW00024383","","Ronald","","Prasad",False,1974-06-25 00:00:00.000,"M","","M","ronald11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"12, avenue Foch","","1 (11) 500 555-0162",2008-02-15 00:00:00.000,"0-1 Miles","Ronald Prasad",48,48,"45-54",2008-02-15 00:00:00.000,0,"Active"
24689,229,"AW00024689","","Sandra","","Ye",False,1974-01-26 00:00:00.000,"M","","F","sandra16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"301 Sandy Ln.","","1 (11) 500 555-0125",2008-04-24 00:00:00.000,"1-2 Miles","Sandra Ye",48,48,"45-54",2008-04-24 00:00:00.000,0,"Active"
