CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,TotalChildren,EducationLevel,Occupation,HomeOwner,Annual Income,Full Name,Email Username,Email Domain,Age,BirthYear,IncomeLevel,BirthYear_CC,CurrentAge,Parent,FullName_CC
26509,"Mr.","Seth","Taylor",1949-03-05 00:00:00.000,"S","M","seth9@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Seth Taylor","seth9","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Seth Taylor"
26510,"Mr.","Jack","Scott",1949-03-18 00:00:00.000,"S","M","jack50@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Jack Scott","jack50","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Jack Scott"
26522,"Mr.","Logan","Thompson",1951-09-27 00:00:00.000,"M","M","logan67@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Logan Thompson","logan67","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Logan Thompson"
26524,"Mr.","Anthony","Robinson",1951-05-05 00:00:00.000,"M","M","anthony4@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Anthony Robinson","anthony4","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Anthony Robinson"
27416,"Mr.","Jeremiah","Morris",1948-01-11 00:00:00.000,"S","M","jeremiah46@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Jeremiah Morris","jeremiah46","adventure works",71,1948,"Average",1948,74,"Yes","Mr. Jeremiah Morris"
27422,"Mr.","Evan","Gonzalez",1949-07-17 00:00:00.000,"M","M","evan33@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Evan Gonzalez","evan33","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Evan Gonzalez"
27423,"Mr.","Dakota","Butler",1949-05-16 00:00:00.000,"S","M","dakota11@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Dakota Butler","dakota11","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Dakota Butler"
27424,"Mr.","Luis","Mitchell",1949-04-11 00:00:00.000,"S","M","luis44@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Luis Mitchell","luis44","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Luis Mitchell"
27425,"Mr.","Steven","Morris",1949-07-09 00:00:00.000,"S","M","steven28@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Steven Morris","steven28","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Steven Morris"
27426,"Mr.","Evan","Stewart",1949-12-22 00:00:00.000,"S","M","evan27@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Evan Stewart","evan27","adventure works",69,1949,"Average",1949,73,"Yes","Mr. Evan Stewart"
27431,"Mr.","Ethan","Jenkins",1950-09-12 00:00:00.000,"S","M","ethan3@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Ethan Jenkins","ethan3","adventure works",69,1950,"Average",1950,72,"Yes","Mr. Ethan Jenkins"
27432,"Mr.","Craig","Ruiz",1950-05-09 00:00:00.000,"S","M","craig4@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Craig Ruiz","craig4","adventure works",69,1950,"Average",1950,72,"Yes","Mr. Craig Ruiz"
27433,"Mr.","Barry","Garcia",1950-08-20 00:00:00.000,"S","M","barry15@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Barry Garcia","barry15","adventure works",69,1950,"Average",1950,72,"Yes","Mr. Barry Garcia"
27438,"Mr.","Alejandro","Shan",1951-07-06 00:00:00.000,"M","M","alejandro37@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Alejandro Shan","alejandro37","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Alejandro Shan"
28040,"Mr.","Jack","Mitchell",1949-02-22 00:00:00.000,"M","M","jack47@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Jack Mitchell","jack47","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Jack Mitchell"
28047,"Mr.","Jay","Sanchez",1950-12-20 00:00:00.000,"S","M","jay27@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Jay Sanchez","jay27","adventure works",68,1950,"Average",1950,72,"Yes","Mr. Jay Sanchez"
28053,"Mr.","Jared","Howard",1951-04-28 00:00:00.000,"M","M","jared13@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Jared Howard","jared13","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Jared Howard"
29005,"Mr.","Cameron","Gonzales",1949-09-16 00:00:00.000,"S","M","cameron12@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Cameron Gonzales","cameron12","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Cameron Gonzales"
29006,"Mr.","Christian","Kumar",1949-02-25 00:00:00.000,"S","M","christian14@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Christian Kumar","christian14","adventure works",70,1949,"Average",1949,73,"Yes","Mr. Christian Kumar"
29007,"Mr.","Elijah","Perry",1949-12-26 00:00:00.000,"S","M","elijah11@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Elijah Perry","elijah11","adventure works",69,1949,"Average",1949,73,"Yes","Mr. Elijah Perry"
29014,"Mr.","Ryan","Powell",1950-02-04 00:00:00.000,"M","M","ryan11@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Ryan Powell","ryan11","adventure works",69,1950,"Average",1950,72,"Yes","Mr. Ryan Powell"
29016,"Mr.","Jackson","Perez",1950-03-20 00:00:00.000,"S","M","jackson33@adventure-works.com",2,"Partial College","Professional","N",60000,"Mr. Jackson Perez","jackson33","adventure works",69,1950,"Average",1950,72,"Yes","Mr. Jackson Perez"
29018,"Mr.","Drew","Luo",1950-06-13 00:00:00.000,"M","M","drew6@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Drew Luo","drew6","adventure works",69,1950,"Average",1950,72,"Yes","Mr. Drew Luo"
29023,"Mr.","Dalton","Campbell",1951-12-24 00:00:00.000,"M","M","dalton41@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Dalton Campbell","dalton41","adventure works",67,1951,"Average",1951,71,"Yes","Mr. Dalton Campbell"
29025,"Mr.","Miguel","Hayes",1951-02-03 00:00:00.000,"S","M","miguel69@adventure-works.com",2,"Partial College","Professional","Y",60000,"Mr. Miguel Hayes","miguel69","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Miguel Hayes"
11293,"Mr.","Luke","Long",1955-05-27 00:00:00.000,"S","M","luke28@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Luke Long","luke28","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Luke Long"
12175,"Mr.","Luke","Powell",1955-09-13 00:00:00.000,"S","M","luke27@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Luke Powell","luke27","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Luke Powell"
12176,"Mr.","Cody","James",1955-11-16 00:00:00.000,"S","M","cody0@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Cody James","cody0","adventure works",63,1955,"Average",1955,67,"Yes","Mr. Cody James"
13095,"Mr.","Jordan","Griffin",1957-07-24 00:00:00.000,"S","M","jordan18@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Jordan Griffin","jordan18","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Jordan Griffin"
13302,"Mr.","Cole","Torres",1955-08-18 00:00:00.000,"S","M","cole6@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Cole Torres","cole6","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Cole Torres"
13317,"Mr.","Jeremiah","Long",1954-09-09 00:00:00.000,"S","M","jeremiah30@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Jeremiah Long","jeremiah30","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Jeremiah Long"
16805,"Mr.","Fernando","Allen",1950-03-14 00:00:00.000,"S","M","fernando23@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Fernando Allen","fernando23","adventure works",69,1950,"Average",1950,72,"Yes","Mr. Fernando Allen"
17179,"Mr.","James","Henderson",1952-07-22 00:00:00.000,"S","M","james20@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. James Henderson","james20","adventure works",67,1952,"Average",1952,70,"Yes","Mr. James Henderson"
17526,"Mr.","Tristan","Gonzales",1957-03-25 00:00:00.000,"S","M","tristan17@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Tristan Gonzales","tristan17","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Tristan Gonzales"
18117,"Mr.","Fernando","Washington",1952-07-25 00:00:00.000,"S","M","fernando56@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Fernando Washington","fernando56","adventure works",67,1952,"Average",1952,70,"Yes","Mr. Fernando Washington"
18408,"Mr.","Cody","West",1955-12-05 00:00:00.000,"S","M","cody1@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Cody West","cody1","adventure works",63,1955,"Average",1955,67,"Yes","Mr. Cody West"
18424,"Mr.","Samuel","Williams",1954-07-12 00:00:00.000,"S","M","samuel60@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Samuel Williams","samuel60","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Samuel Williams"
18510,"Mr.","Samuel","Washington",1956-02-26 00:00:00.000,"S","M","samuel12@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Samuel Washington","samuel12","adventure works",63,1956,"Average",1956,66,"Yes","Mr. Samuel Washington"
18944,"Mr.","Marcus","Taylor",1956-05-06 00:00:00.000,"S","M","marcus9@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Marcus Taylor","marcus9","adventure works",63,1956,"Average",1956,66,"Yes","Mr. Marcus Taylor"
19026,"Mr.","Logan","Hayes",1952-11-06 00:00:00.000,"S","M","logan23@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Logan Hayes","logan23","adventure works",66,1952,"Average",1952,70,"Yes","Mr. Logan Hayes"
19810,"Mr.","Oscar","Long",1957-10-15 00:00:00.000,"S","M","oscar17@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Oscar Long","oscar17","adventure works",61,1957,"Average",1957,65,"Yes","Mr. Oscar Long"
19885,"Mr.","Isaac","Turner",1951-09-22 00:00:00.000,"S","M","isaac27@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Isaac Turner","isaac27","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Isaac Turner"
19893,"Mr.","Evan","Baker",1952-02-22 00:00:00.000,"S","M","evan32@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Evan Baker","evan32","adventure works",67,1952,"Average",1952,70,"Yes","Mr. Evan Baker"
19894,"Mr.","Elijah","Sharma",1952-07-13 00:00:00.000,"S","M","elijah4@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Elijah Sharma","elijah4","adventure works",67,1952,"Average",1952,70,"Yes","Mr. Elijah Sharma"
21306,"Mr.","Jackson","Perry",1955-03-05 00:00:00.000,"S","M","jackson10@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Jackson Perry","jackson10","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Jackson Perry"
23139,"Mr.","Christian","Yang",1956-06-16 00:00:00.000,"S","M","christian13@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Christian Yang","christian13","adventure works",63,1956,"Average",1956,66,"Yes","Mr. Christian Yang"
23450,"Mr.","Alex","Rogers",1957-12-13 00:00:00.000,"S","M","alex23@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Alex Rogers","alex23","adventure works",61,1957,"Average",1957,65,"Yes","Mr. Alex Rogers"
23732,"Mr.","Xavier","Wood",1951-02-10 00:00:00.000,"S","M","xavier43@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Xavier Wood","xavier43","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Xavier Wood"
24418,"Mr.","Brandon","Garcia",1955-06-20 00:00:00.000,"S","M","brandon39@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Brandon Garcia","brandon39","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Brandon Garcia"
26050,"Mr.","Clarence","Ye",1956-09-14 00:00:00.000,"S","M","clarence5@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Clarence Ye","clarence5","adventure works",63,1956,"Average",1956,66,"Yes","Mr. Clarence Ye"
26681,"Mr.","Zachary","Jackson",1956-04-03 00:00:00.000,"S","M","zachary42@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Zachary Jackson","zachary42","adventure works",63,1956,"Average",1956,66,"Yes","Mr. Zachary Jackson"
28051,"Mr.","Thomas","Young",1951-01-15 00:00:00.000,"S","M","thomas53@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Thomas Young","thomas53","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Thomas Young"
28222,"Mr.","Eduardo","Lewis",1957-01-05 00:00:00.000,"S","M","eduardo20@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Eduardo Lewis","eduardo20","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Eduardo Lewis"
28270,"Mr.","Samuel","Long",1955-03-26 00:00:00.000,"S","M","samuel8@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Samuel Long","samuel8","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Samuel Long"
28271,"Mr.","Sean","Gonzalez",1955-06-04 00:00:00.000,"S","M","sean40@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Sean Gonzalez","sean40","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Sean Gonzalez"
29021,"Mr.","William","Clark",1951-08-18 00:00:00.000,"S","M","william14@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. William Clark","william14","adventure works",68,1951,"Average",1951,71,"Yes","Mr. William Clark"
11219,"Mr.","Charles","Cook",1950-12-02 00:00:00.000,"M","M","charles69@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Charles Cook","charles69","adventure works",68,1950,"Average",1950,72,"Yes","Mr. Charles Cook"
11231,"Mr.","Dennis","Zhang",1952-11-14 00:00:00.000,"M","M","dennis1@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Dennis Zhang","dennis1","adventure works",66,1952,"Average",1952,70,"Yes","Mr. Dennis Zhang"
11294,"Mr.","Dalton","Clark",1955-09-03 00:00:00.000,"M","M","dalton18@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Dalton Clark","dalton18","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Dalton Clark"
11308,"Mr.","Ian","Gonzales",1954-03-05 00:00:00.000,"M","M","ian57@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Ian Gonzales","ian57","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Ian Gonzales"
13094,"Mr.","Antonio","Diaz",1957-03-23 00:00:00.000,"M","M","antonio22@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Antonio Diaz","antonio22","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Antonio Diaz"
13096,"Mr.","Jonathan","Chen",1957-10-20 00:00:00.000,"M","M","jonathan24@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Jonathan Chen","jonathan24","adventure works",61,1957,"Average",1957,65,"Yes","Mr. Jonathan Chen"
13097,"Mr.","Dalton","Hughes",1957-05-14 00:00:00.000,"M","M","dalton57@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Dalton Hughes","dalton57","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Dalton Hughes"
13098,"Mr.","Miguel","Russell",1957-10-07 00:00:00.000,"M","M","miguel66@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Miguel Russell","miguel66","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Miguel Russell"
13300,"Mr.","Timothy","Hernandez",1955-09-07 00:00:00.000,"M","M","timothy44@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Timothy Hernandez","timothy44","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Timothy Hernandez"
13457,"Mr.","Eric","Henderson",1955-02-05 00:00:00.000,"M","M","eric13@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Eric Henderson","eric13","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Eric Henderson"
13459,"Mr.","Devin","Foster",1955-07-17 00:00:00.000,"M","M","devin54@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Devin Foster","devin54","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Devin Foster"
14293,"Mr.","Kyle","Campbell",1957-02-15 00:00:00.000,"M","M","kyle37@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Kyle Campbell","kyle37","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Kyle Campbell"
14294,"Mr.","Steven","Gray",1957-11-22 00:00:00.000,"M","M","steven16@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Steven Gray","steven16","adventure works",61,1957,"Average",1957,65,"Yes","Mr. Steven Gray"
14296,"Mr.","Benjamin","Russell",1957-05-17 00:00:00.000,"M","M","benjamin21@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Benjamin Russell","benjamin21","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Benjamin Russell"
14476,"Mr.","Bryce","Reed",1955-01-18 00:00:00.000,"M","M","bryce19@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Bryce Reed","bryce19","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Bryce Reed"
15197,"Mr.","Elijah","Kumar",1957-09-19 00:00:00.000,"M","M","elijah2@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Elijah Kumar","elijah2","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Elijah Kumar"
15390,"Mr.","Jonathan","Turner",1955-05-04 00:00:00.000,"M","M","jonathan34@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Jonathan Turner","jonathan34","adventure works",64,1955,"Average",1955,67,"Yes","Mr. Jonathan Turner"
15776,"Mr.","Jesse","Mitchell",1957-09-13 00:00:00.000,"M","M","jesse36@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Jesse Mitchell","jesse36","adventure works",62,1957,"Average",1957,65,"Yes","Mr. Jesse Mitchell"
16804,"Mr.","Adam","Zhang",1950-12-20 00:00:00.000,"M","M","adam20@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Adam Zhang","adam20","adventure works",68,1950,"Average",1950,72,"Yes","Mr. Adam Zhang"
16884,"Mr.","Richard","Miller",1954-08-08 00:00:00.000,"M","M","richard46@adventure-works.com",2,"High School","Professional","N",60000,"Mr. Richard Miller","richard46","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Richard Miller"
17166,"Mr.","Joshua","Several",1951-06-23 00:00:00.000,"M","M","joshua1@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Joshua Several","joshua1","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Joshua Several"
17167,"Mr.","Thomas","Jenkins",1951-08-16 00:00:00.000,"M","M","thomas8@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Thomas Jenkins","thomas8","adventure works",68,1951,"Average",1951,71,"Yes","Mr. Thomas Jenkins"
17177,"Mr.","Richard","Hayes",1952-06-11 00:00:00.000,"M","M","richard78@adventure-works.com",2,"High School","Professional","Y",60000,"Mr. Richard Hayes","richard78","adventure works",67,1952,"Average",1952,70,"Yes","Mr. Richard Hayes"
