CustomerKey,Name,MaritalStatus,Gender
13016,"Antonio Bryant","MARRIED","MALE"
13017,"Xavier Alexander","MARRIED","MALE"
13018,"Brendan Xie","MARRIED","MALE"
13020,"Madalena Sanchez","MARRIED","MALE"
13022,"Rafael Ma","MARRIED","MALE"
13024,"Marc Moreno","MARRIED","MALE"
13025,"Reginald Serrano","MARRIED","MALE"
13032,"Kevin Baker","MARRIED","MALE"
13037,"Terrence Pal","MARRIED","MALE"
13038,"Wilson Pais","MARRIED","MALE"
13040,"Roy Gonzalez","MARRIED","MALE"
13041,"Cameron Brown","MARRIED","MALE"
13046,"Jonathan Rodriguez","MARRIED","MALE"
13047,"Rodney Vazquez","MARRIED","MALE"
13050,"Dennis Zeng","MARRIED","MALE"
13054,"Bryce Ward","MARRIED","MALE"
13058,"Ramon Huang","MARRIED","MALE"
13059,"Keith Deng","MARRIED","MALE"
13060,"Eugene Zhu","MARRIED","MALE"
13069,"Adam Green","MARRIED","MALE"
13071,"Thomas Walker","MARRIED","MALE"
13075,"Kelvin Lin","MARRIED","MALE"
13092,"William Walker","MARRIED","MALE"
13094,"Antonio Diaz","MARRIED","MALE"
13096,"Jonathan Chen","MARRIED","MALE"
13097,"Dalton Hughes","MARRIED","MALE"
13098,"Miguel Russell","MARRIED","MALE"
13099,"Jay Romero","MARRIED","MALE"
13100,"Jeremy Perez","MARRIED","MALE"
13108,"Curtis Wang","MARRIED","MALE"
13110,"Levi Mehta","MARRIED","MALE"
13120,"Levi Weber","MARRIED","MALE"
13130,"Dalton Miller","MARRIED","MALE"
13141,"Walter Hernandez","MARRIED","MALE"
13142,"Xavier Moore","MARRIED","MALE"
13145,"Gilbert Xu","MARRIED","MALE"
13147,"Cedric Lin","MARRIED","MALE"
13148,"Tyler Anderson","MARRIED","MALE"
13154,"Aaron Lal","MARRIED","MALE"
13155,"Jay Gutierrez","MARRIED","MALE"
13156,"Bradley Lal","MARRIED","MALE"
13159,"Roberto Ramos","MARRIED","MALE"
13160,"Willie Xu","MARRIED","MALE"
13161,"Jose Moore","MARRIED","MALE"
13163,"Noah Lopez","MARRIED","MALE"
13166,"Kyle Chen","MARRIED","MALE"
13173,"Dalton Brooks","MARRIED","MALE"
13175,"Noah Smith","MARRIED","MALE"
13179,"Adrian Sanchez","MARRIED","MALE"
13181,"Brian Morgan","MARRIED","MALE"
13182,"Jeremy Bennett","MARRIED","MALE"
13183,"Christian Jenkins","MARRIED","MALE"
13184,"Miguel Perez","MARRIED","MALE"
13185,"William Lee","MARRIED","MALE"
13186,"Marcus Sanders","MARRIED","MALE"
13187,"Evan Wright","MARRIED","MALE"
13188,"Anthony Davis","MARRIED","MALE"
13192,"Hunter Martinez","MARRIED","MALE"
13193,"Kevin Evans","MARRIED","MALE"
13194,"Kevin Carter","MARRIED","MALE"
13195,"Aaron Perry","MARRIED","MALE"
13205,"Jerome Torres","MARRIED","MALE"
13207,"Kenneth Rai","MARRIED","MALE"
13210,"Ethan Simmons","MARRIED","MALE"
13211,"James Jai","MARRIED","MALE"
13212,"Logan Phillips","MARRIED","MALE"
13214,"Elijah Adams","MARRIED","MALE"
13219,"Rafael Shan","MARRIED","MALE"
13222,"Arturo Liu","MARRIED","MALE"
13225,"Jésus Suarez","MARRIED","MALE"
13227,"Alexander Wilson","MARRIED","MALE"
13228,"Thomas Sanchez","MARRIED","MALE"
13229,"Dylan Wang","MARRIED","MALE"
13233,"Richard Coleman","MARRIED","MALE"
13235,"Jonathan Robinson","MARRIED","MALE"
13236,"Robert Wang","MARRIED","MALE"
13237,"Devin Stewart","MARRIED","MALE"
13238,"John Williams","MARRIED","MALE"
13239,"Matthew Thomas","MARRIED","MALE"
13240,"Blake Foster","MARRIED","MALE"
13244,"Jose Sharma","MARRIED","MALE"
13245,"Angel Scott","MARRIED","MALE"
13247,"Zachary Chen","MARRIED","MALE"
13249,"Ryan Perry","MARRIED","MALE"
13251,"Raymond Malhotra","MARRIED","MALE"
13255,"Lance Blanco","MARRIED","MALE"
13257,"Jon Chander","MARRIED","MALE"
13259,"Allen Garcia","MARRIED","MALE"
13260,"James Flores","MARRIED","MALE"
13262,"Jaime Nara","MARRIED","MALE"
13266,"Samuel Wang","MARRIED","MALE"
13267,"Matthew Moore","MARRIED","MALE"
13271,"Ryan Anderson","MARRIED","MALE"
13275,"Carlos Murphy","MARRIED","MALE"
13281,"Brent Li","MARRIED","MALE"
13283,"Dakota Griffin","MARRIED","MALE"
13288,"Jackson Lopez","MARRIED","MALE"
13290,"Jordan Campbell","MARRIED","MALE"
13296,"Seth Anderson","MARRIED","MALE"
13297,"Arthur Rubio","MARRIED","MALE"
13300,"Timothy Hernandez","MARRIED","MALE"
13303,"Jonathan Martinez","MARRIED","MALE"
13305,"Oscar Alexander","MARRIED","MALE"
13310,"Miguel Barnes","MARRIED","MALE"
13314,"Jordan Hernandez","MARRIED","MALE"
13315,"Lucas Thomas","MARRIED","MALE"
13316,"Angel Rivera","MARRIED","MALE"
13323,"Adam Adams","MARRIED","MALE"
13325,"Marcus Wright","MARRIED","MALE"
13326,"Bob Fernandez","MARRIED","MALE"
13329,"Jake Wang","MARRIED","MALE"
13332,"Neil Alonso","MARRIED","MALE"
13341,"Lucas King","MARRIED","MALE"
13345,"Dalton Butler","MARRIED","MALE"
13348,"Noah Young","MARRIED","MALE"
13350,"Isaac Sandberg","MARRIED","MALE"
13354,"Eric Campbell","MARRIED","MALE"
13355,"Jackson Jai","MARRIED","MALE"
13359,"Ian Wood","MARRIED","MALE"
13361,"Cameron Jai","MARRIED","MALE"
13365,"Luke Shan","MARRIED","MALE"
13366,"Austin Davis","MARRIED","MALE"
13368,"Kyle Henderson","MARRIED","MALE"
13370,"Blake Ross","MARRIED","MALE"
13372,"Isaac Edwards","MARRIED","MALE"
13374,"Marco Martinez","MARRIED","MALE"
13375,"Jason Kumar","MARRIED","MALE"
13376,"Jerry Rai","MARRIED","MALE"
13377,"Thomas Hernandez","MARRIED","MALE"
13382,"Richard Rogers","MARRIED","MALE"
13386,"Samuel Patterson","MARRIED","MALE"
13392,"Hunter Parker","MARRIED","MALE"
13393,"Willie Kumar","MARRIED","MALE"
13395,"Gabriel Li","MARRIED","MALE"
13396,"David Kumar","MARRIED","MALE"
13397,"Adam Mitchell","MARRIED","MALE"
13398,"Logan Ross","MARRIED","MALE"
13399,"Edward Young","MARRIED","MALE"
13402,"Gabriel Turner","MARRIED","MALE"
13404,"Kelvin Yang","MARRIED","MALE"
13405,"Ethan Bryant","MARRIED","MALE"
13406,"Craig Jiménez","MARRIED","MALE"
13409,"Cory Fernandez","MARRIED","MALE"
13412,"Rafael Zhao","MARRIED","MALE"
13413,"Fernando Phillips","MARRIED","MALE"
13414,"Miguel Wilson","MARRIED","MALE"
13417,"Ian Cox","MARRIED","MALE"
13418,"Devin Cox","MARRIED","MALE"
13425,"Jose Garcia","MARRIED","MALE"
13428,"Marcus Ramirez","MARRIED","MALE"
13430,"Edward Griffin","MARRIED","MALE"
13431,"Bryan James","MARRIED","MALE"
13437,"Ethan Flores","MARRIED","MALE"
13439,"Arturo Lin","MARRIED","MALE"
13441,"Omar Zhang","MARRIED","MALE"
13445,"Logan Davis","MARRIED","MALE"
13454,"Benjamin Griffin","MARRIED","MALE"
13457,"Eric Henderson","MARRIED","MALE"
13459,"Devin Foster","MARRIED","MALE"
13466,"Bryce James","MARRIED","MALE"
13471,"Eric Bryant","MARRIED","MALE"
13472,"Simon Pearson","MARRIED","MALE"
13473,"Logan Hill","MARRIED","MALE"
13475,"Charles Allen","MARRIED","MALE"
13476,"Timothy Hall","MARRIED","MALE"
13481,"Hunter Hernandez","MARRIED","MALE"
13483,"Christian Lal","MARRIED","MALE"
13485,"Thomas Allen","MARRIED","MALE"
13490,"Edward Rodriguez","MARRIED","MALE"
13492,"Christian Foster","MARRIED","MALE"
13495,"Micheal Alvarez","MARRIED","MALE"
13496,"Lucas Morris","MARRIED","MALE"
13501,"Clayton Zhu","MARRIED","MALE"
13503,"Theodore Gomez","MARRIED","MALE"
13509,"Lucas Johnson","MARRIED","MALE"
13510,"Jon Shen","MARRIED","MALE"
13516,"Harold Ray","MARRIED","MALE"
13531,"Tyrone Gutierrez","MARRIED","MALE"
13545,"Brad Sharma","MARRIED","MALE"
13546,"Mitchell Jai","MARRIED","MALE"
13551,"Jacob Lee","MARRIED","MALE"
13560,"Andres Shan","MARRIED","MALE"
13561,"Gary Navarro","MARRIED","MALE"
13563,"Phillip Sai","MARRIED","MALE"
13568,"Max Jimenez","MARRIED","MALE"
13571,"Allen Mehta","MARRIED","MALE"
13573,"Edwin Pal","MARRIED","MALE"
13577,"Theodore Torres","MARRIED","MALE"
13578,"Karl Nath","MARRIED","MALE"
13579,"Alan Chen","MARRIED","MALE"
13581,"Albert Blanco","MARRIED","MALE"
13586,"Larry Alonso","MARRIED","MALE"
13590,"Louis Xie","MARRIED","MALE"
13596,"Billy Gomez","MARRIED","MALE"
13597,"Lance Gutierrez","MARRIED","MALE"
13598,"Keith Luo","MARRIED","MALE"
13604,"Nuan Zheng","MARRIED","MALE"
13605,"Gerrit Straatsma","MARRIED","MALE"
13606,"Drew Sharma","MARRIED","MALE"
13609,"Ramon Yang","MARRIED","MALE"
13610,"Omar Sharma","MARRIED","MALE"
13611,"Marshall Huang","MARRIED","MALE"
13613,"Derek Jai","MARRIED","MALE"
13616,"Cole Ramirez","MARRIED","MALE"
13617,"Gerald Suri","MARRIED","MALE"
13619,"Arturo Xu","MARRIED","MALE"
13622,"Alan Wang","MARRIED","MALE"
13623,"Mitchell Carson","MARRIED","MALE"
13625,"Jason Campbell","MARRIED","MALE"
13626,"Johnathan Madan","MARRIED","MALE"
13631,"Joe Subram","MARRIED","MALE"
13635,"Kurt Deng","MARRIED","MALE"
13636,"Jarrod Rodriguez","MARRIED","MALE"
13639,"Colin Liang","MARRIED","MALE"
13646,"Terry Yuan","MARRIED","MALE"
13650,"Jessie She","MARRIED","MALE"
13651,"Jerry Sharma","MARRIED","MALE"
13653,"Tony Chander","MARRIED","MALE"
13654,"Shawn Andersen","MARRIED","MALE"
13655,"Christopher Walker","MARRIED","MALE"
13658,"Wyatt Bennett","MARRIED","MALE"
13659,"Clayton Shan","MARRIED","MALE"
13660,"Ethan Davis","MARRIED","MALE"
13661,"Andre Sara","MARRIED","MALE"
13668,"Stanley Martinez","MARRIED","MALE"
13676,"George Kapoor","MARRIED","MALE"
13678,"Warren Goel","MARRIED","MALE"
13686,"Peter Jai","MARRIED","MALE"
13687,"Mario Xie","MARRIED","MALE"
13692,"Curtis Li","MARRIED","MALE"
13707,"Austin Smith","MARRIED","MALE"
13715,"Eduardo Sanchez","MARRIED","MALE"
13716,"Brandon Jai","MARRIED","MALE"
13718,"Marcus Barnes","MARRIED","MALE"
13719,"Isaac Carter","MARRIED","MALE"
13720,"Cameron Johnson","MARRIED","MALE"
13722,"Luke Campbell","MARRIED","MALE"
13723,"Leonard Raje","MARRIED","MALE"
13724,"Charles Thompson","MARRIED","MALE"
13725,"Nathan Henderson","MARRIED","MALE"
13726,"Austin Lewis","MARRIED","MALE"
13729,"Jason Li","MARRIED","MALE"
13730,"Walter Suarez","MARRIED","MALE"
13735,"Dennis Guo","MARRIED","MALE"
13736,"Cole Rivera","MARRIED","MALE"
13737,"Garrett Sanders","MARRIED","MALE"
13738,"Jose Young","MARRIED","MALE"
13739,"Jason Coleman","MARRIED","MALE"
13742,"Benjamin Ross","MARRIED","MALE"
13744,"Alvin Andersen","MARRIED","MALE"
13745,"Andrew Robinson","MARRIED","MALE"
13747,"Brian Torres","MARRIED","MALE"
13748,"José Martinez","MARRIED","MALE"
13749,"Julio Alonso","MARRIED","MALE"
13750,"Raymond Sai","MARRIED","MALE"
13759,"Jackson Scott","MARRIED","MALE"
13760,"Brian Cooper","MARRIED","MALE"
13761,"Logan Powell","MARRIED","MALE"
13762,"Gavin Long","MARRIED","MALE"
13765,"Jaime Shen","MARRIED","MALE"
13766,"Joe Gill","MARRIED","MALE"
13768,"Ross Munoz","MARRIED","MALE"
13769,"Brendan Kumar","MARRIED","MALE"
13770,"Gerald Moreno","MARRIED","MALE"
13776,"Miguel Carter","MARRIED","MALE"
13777,"Manuel Perez","MARRIED","MALE"
13778,"Roger Huang","MARRIED","MALE"
13783,"Logan Wright","MARRIED","MALE"
13787,"Glenn Cai","MARRIED","MALE"
13793,"Jason Gonzales","MARRIED","MALE"
13797,"Franklin Gao","MARRIED","MALE"
13800,"Logan Li","MARRIED","MALE"
13805,"Gabriel Hernandez","MARRIED","MALE"
13806,"Bryant Mehta","MARRIED","MALE"
13820,"Danny Alvarez","MARRIED","MALE"
13821,"Allen Lopez","MARRIED","MALE"
13822,"Jay Moyer","MARRIED","MALE"
13827,"Nathan Harris","MARRIED","MALE"
13840,"Tommy Pal","MARRIED","MALE"
13845,"Shawn Nara","MARRIED","MALE"
13847,"Kurt Tang","MARRIED","MALE"
13854,"Kyle Parker","MARRIED","MALE"
13862,"Andrew Walker","MARRIED","MALE"
13863,"Kevin Long","MARRIED","MALE"
13867,"Luke Griffin","MARRIED","MALE"
13870,"Jonathan Clark","MARRIED","MALE"
13873,"Russell Jai","MARRIED","MALE"
13876,"Sebastian Murphy","MARRIED","MALE"
13877,"Adam Lal","MARRIED","MALE"
13878,"Sebastian Gray","MARRIED","MALE"
13887,"Nathan Scott","MARRIED","MALE"
13891,"Aaron Simmons","MARRIED","MALE"
13893,"Dalton Carter","MARRIED","MALE"
13897,"Carol Washington","MARRIED","MALE"
13899,"Cameron Jones","MARRIED","MALE"
13900,"Isaac Campbell","MARRIED","MALE"
13901,"Oscar Foster","MARRIED","MALE"
13902,"Jeremiah Simmons","MARRIED","MALE"
13905,"Christian Henderson","MARRIED","MALE"
13921,"Joseph Jones","MARRIED","MALE"
13922,"Jackson Foster","MARRIED","MALE"
13928,"Nathaniel Morris","MARRIED","MALE"
13931,"Luke Hernandez","MARRIED","MALE"
13932,"Timothy Sanchez","MARRIED","MALE"
13934,"Luis Young","MARRIED","MALE"
13936,"Nathan Wilson","MARRIED","MALE"
13938,"Alejandro Cai","MARRIED","MALE"
13942,"Seth Long","MARRIED","MALE"
13944,"Andrew Moore","MARRIED","MALE"
13946,"Jason Powell","MARRIED","MALE"
13949,"Dwayne Ramos","MARRIED","MALE"
13952,"Franklin Ye","MARRIED","MALE"
13954,"Eddie Ramos","MARRIED","MALE"
13955,"Andres Raji","MARRIED","MALE"
13965,"Barry Sara","MARRIED","MALE"
13966,"Darren Dominguez","MARRIED","MALE"
13976,"Emmanuel Smith","MARRIED","MALE"
13982,"Clarence Chander","MARRIED","MALE"
13983,"Logan Collins","MARRIED","MALE"
13991,"Jack Hayes","MARRIED","MALE"
13993,"Zachary Patterson","MARRIED","MALE"
13994,"Isaac Cook","MARRIED","MALE"
13998,"Ethan Martin","MARRIED","MALE"
13999,"Elijah Gonzales","MARRIED","MALE"
14005,"Noah Hughes","MARRIED","MALE"
14010,"Thomas Moore","MARRIED","MALE"
14012,"Eddie Vazquez","MARRIED","MALE"
14013,"Jimmy Blanco","MARRIED","MALE"
14015,"Kurt Lal","MARRIED","MALE"
14016,"Mary Sandidge","MARRIED","MALE"
14025,"Robert Alexander","MARRIED","MALE"
14027,"Carlos Perez","MARRIED","MALE"
14031,"Ruben Suarez","MARRIED","MALE"
14032,"Arthur Chandra","MARRIED","MALE"
14044,"Thomas Wright","MARRIED","MALE"
14048,"Wyatt Mitchell","MARRIED","MALE"
14054,"Reginald Martin","MARRIED","MALE"
14055,"Alejandro Kumar","MARRIED","MALE"
14056,"Nelson Sanz","MARRIED","MALE"
14057,"Lance Alonso","MARRIED","MALE"
14059,"Rodney Ramos","MARRIED","MALE"
14060,"Cedric Sharma","MARRIED","MALE"
14068,"Brent McDonald","MARRIED","MALE"
14072,"Allen Smith","MARRIED","MALE"
14073,"Gabriel Alexander","MARRIED","MALE"
14076,"Justin Ross","MARRIED","MALE"
14078,"Ryan Alexander","MARRIED","MALE"
14083,"Nathan Lopez","MARRIED","MALE"
14085,"Nathan Garcia","MARRIED","MALE"
14086,"Maurice Chander","MARRIED","MALE"
14097,"Johnathan Srini","MARRIED","MALE"
14099,"Rafael Lin","MARRIED","MALE"
14101,"Franklin Lal","MARRIED","MALE"
14109,"Aidan Gonzales","MARRIED","MALE"
14123,"Erick Mehta","MARRIED","MALE"
14124,"Justin Li","MARRIED","MALE"
14126,"Andy Dominguez","MARRIED","MALE"
14131,"Javier Navarro","MARRIED","MALE"
14135,"Clayton Xie","MARRIED","MALE"
14136,"Louis She","MARRIED","MALE"
14142,"Damien Zheng","MARRIED","MALE"
14144,"Lee Gutierrez","MARRIED","MALE"
14147,"Marcus Rivera","MARRIED","MALE"
14148,"Shaun Sharma","MARRIED","MALE"
14149,"Donald Srini","MARRIED","MALE"
14150,"Billy Munoz","MARRIED","MALE"
14154,"Willie Gao","MARRIED","MALE"
14162,"Brett Garcia","MARRIED","MALE"
14168,"Edwin Guo","MARRIED","MALE"
14174,"Alberto Diaz","MARRIED","MALE"
14177,"Kenneth Nara","MARRIED","MALE"
14180,"Henry Patel","MARRIED","MALE"
14182,"Steve Lin","MARRIED","MALE"
14184,"Caleb Jenkins","MARRIED","MALE"
14187,"Eugene Lu","MARRIED","MALE"
14191,"Derrick Martin","MARRIED","MALE"
14192,"Ronald Kapoor","MARRIED","MALE"
14197,"Frank Gill","MARRIED","MALE"
14199,"Samuel Anderson","MARRIED","MALE"
14206,"Edwin West","MARRIED","MALE"
14207,"José Saraiva","MARRIED","MALE"
14209,"Craig Ramos","MARRIED","MALE"
14223,"Larry Rubio","MARRIED","MALE"
14232,"Omar Huang","MARRIED","MALE"
14235,"Larry Alvarez","MARRIED","MALE"
14238,"Jay Gonzalez","MARRIED","MALE"
14242,"Rafael Ye","MARRIED","MALE"
14247,"Hunter Allen","MARRIED","MALE"
14249,"Eduardo Thomas","MARRIED","MALE"
14251,"Alex Brooks","MARRIED","MALE"
14257,"James Carter","MARRIED","MALE"
14262,"Jon He","MARRIED","MALE"
14266,"Cory Patel","MARRIED","MALE"
14269,"Tony She","MARRIED","MALE"
14271,"Lucas Wright","MARRIED","MALE"
14274,"Edward Williams","MARRIED","MALE"
14293,"Kyle Campbell","MARRIED","MALE"
14294,"Steven Gray","MARRIED","MALE"
14296,"Benjamin Russell","MARRIED","MALE"
14299,"Jermaine Chandra","MARRIED","MALE"
14301,"Ruben Vazquez","MARRIED","MALE"
14305,"Brendan Shen","MARRIED","MALE"
14306,"Byron Ramos","MARRIED","MALE"
14307,"Ross Perez","MARRIED","MALE"
14313,"Christian Smith","MARRIED","MALE"
14316,"Leonard Anand","MARRIED","MALE"
14318,"Seth Rogers","MARRIED","MALE"
14321,"Jackson Evans","MARRIED","MALE"
14330,"Matthew Harris","MARRIED","MALE"
14334,"Patrick Murphy","MARRIED","MALE"
14336,"Gabriel Baker","MARRIED","MALE"
14341,"Sean Sanders","MARRIED","MALE"
14343,"Xavier Turner","MARRIED","MALE"
14348,"Alex Scott","MARRIED","MALE"
14355,"Ian King","MARRIED","MALE"
14357,"Dalton Collins","MARRIED","MALE"
14359,"Eduardo Henderson","MARRIED","MALE"
14361,"Franklin Raje","MARRIED","MALE"
14364,"Mario Rai","MARRIED","MALE"
14365,"Evan Ward","MARRIED","MALE"
14368,"Richard Thompson","MARRIED","MALE"
14369,"Devin Sanchez","MARRIED","MALE"
14371,"Jeremiah Lewis","MARRIED","MALE"
14373,"Ricardo Jai","MARRIED","MALE"
14374,"David Yang","MARRIED","MALE"
14379,"Richard Foster","MARRIED","MALE"
14383,"Marvin Ferrier","MARRIED","MALE"
14389,"Ryan Harris","MARRIED","MALE"
14390,"Logan Kumar","MARRIED","MALE"
14391,"Jason Long","MARRIED","MALE"
14392,"Justin Jackson","MARRIED","MALE"
14394,"Jacob Rodriguez","MARRIED","MALE"
14398,"James Anderson","MARRIED","MALE"
14401,"Jose Kumar","MARRIED","MALE"
14405,"Dylan Walker","MARRIED","MALE"
14407,"Thomas Bryant","MARRIED","MALE"
14409,"Eric Wang","MARRIED","MALE"
14415,"William Davis","MARRIED","MALE"
14425,"Victor Carlson","MARRIED","MALE"
14427,"Emmanuel Patel","MARRIED","MALE"
14436,"John Martin","MARRIED","MALE"
14437,"Mitchell Anand","MARRIED","MALE"
14439,"Brian Cox","MARRIED","MALE"
14440,"Jon Tang","MARRIED","MALE"
14441,"William Lewis","MARRIED","MALE"
14443,"Benjamin Wilson","MARRIED","MALE"
14444,"Patrick Sanders","MARRIED","MALE"
14445,"Benjamin Henderson","MARRIED","MALE"
14446,"Jeremiah Johnson","MARRIED","MALE"
14450,"Kevin Butler","MARRIED","MALE"
14452,"Alex Gonzalez","MARRIED","MALE"
14457,"Thomas White","MARRIED","MALE"
14458,"Jordan Yang","MARRIED","MALE"
14460,"Jose Long","MARRIED","MALE"
14465,"Dakota Patterson","MARRIED","MALE"
14466,"Logan Adams","MARRIED","MALE"
14467,"Aidan Russell","MARRIED","MALE"
14470,"Jeremy Robinson","MARRIED","MALE"
14473,"Miguel King","MARRIED","MALE"
14476,"Bryce Reed","MARRIED","MALE"
14480,"Jackson Gonzalez","MARRIED","MALE"
14482,"Noah Perez","MARRIED","MALE"
14486,"Jonathan Coleman","MARRIED","MALE"
14487,"Seth Hall","MARRIED","MALE"
14488,"Connor Hughes","MARRIED","MALE"
14489,"Jason Wang","MARRIED","MALE"
14490,"Aidan Butler","MARRIED","MALE"
14492,"Justin Patterson","MARRIED","MALE"
14494,"Cameron Diaz","MARRIED","MALE"
14495,"Nathan Diaz","MARRIED","MALE"
14499,"Samuel Flores","MARRIED","MALE"
14501,"Ruben Prasad","MARRIED","MALE"
14505,"Alex Edwards","MARRIED","MALE"
14507,"Eric Wright","MARRIED","MALE"
14512,"Christopher Jones","MARRIED","MALE"
14521,"Rodney Romero","MARRIED","MALE"
14522,"Omar Zheng","MARRIED","MALE"
14527,"Kurt Raji","MARRIED","MALE"
14528,"Casey Ramos","MARRIED","MALE"
14530,"Ethan Smith","MARRIED","MALE"
14537,"Clayton Cai","MARRIED","MALE"
14540,"Randy Lin","MARRIED","MALE"
14542,"Alex Ward","MARRIED","MALE"
14547,"Noah Thompson","MARRIED","MALE"
14549,"Arturo Goel","MARRIED","MALE"
14554,"Isaac Mitchell","MARRIED","MALE"
14556,"Rafael He","MARRIED","MALE"
14557,"Mathew Sanz","MARRIED","MALE"
14560,"Kelvin Huang","MARRIED","MALE"
14561,"Eduardo Miller","MARRIED","MALE"
14562,"Bryce Stewart","MARRIED","MALE"
14563,"Fernando Carter","MARRIED","MALE"
14567,"Seth Thomas","MARRIED","MALE"
14569,"Kristopher Rodriguez","MARRIED","MALE"
14578,"Jonathan Carter","MARRIED","MALE"
14582,"Marcus Reed","MARRIED","MALE"
14593,"Jack Washington","MARRIED","MALE"
14597,"Sean Reed","MARRIED","MALE"
14599,"Charles Wilson","MARRIED","MALE"
14601,"Nicolas Rai","MARRIED","MALE"
14604,"Nicholas Rodriguez","MARRIED","MALE"
14607,"Isaiah Nelson","MARRIED","MALE"
14608,"Warren Gao","MARRIED","MALE"
14612,"Ernest Zhang","MARRIED","MALE"
14613,"Glenn Huang","MARRIED","MALE"
14619,"Nathaniel Sanders","MARRIED","MALE"
14622,"Brandon Patterson","MARRIED","MALE"
14623,"Benjamin Li","MARRIED","MALE"
14625,"Benjamin Simmons","MARRIED","MALE"
14626,"Jesse Gray","MARRIED","MALE"
14627,"Isaiah Hill","MARRIED","MALE"
14628,"Carlos Brooks","MARRIED","MALE"
14629,"Blake Hernandez","MARRIED","MALE"
14630,"Isaiah James","MARRIED","MALE"
14631,"Logan Flores","MARRIED","MALE"
14632,"Austin Wang","MARRIED","MALE"
14633,"Timothy Morgan","MARRIED","MALE"
14635,"Luke Carter","MARRIED","MALE"
14637,"Dustin Nath","MARRIED","MALE"
14639,"Jeremiah Howard","MARRIED","MALE"
14641,"Timothy Turner","MARRIED","MALE"
14647,"Sean Howard","MARRIED","MALE"
14650,"Adam Perry","MARRIED","MALE"
14652,"Russell Luo","MARRIED","MALE"
14653,"Troy Fernandez","MARRIED","MALE"
14654,"Kyle Collins","MARRIED","MALE"
14656,"Bryant Fernandez","MARRIED","MALE"
14657,"John Thomas","MARRIED","MALE"
14659,"Zachary Harris","MARRIED","MALE"
14662,"Jack Ross","MARRIED","MALE"
14663,"Arturo Hu","MARRIED","MALE"
14665,"Jesse King","MARRIED","MALE"
14666,"Louis Gao","MARRIED","MALE"
14668,"Joe Martin","MARRIED","MALE"
14673,"Willie Rai","MARRIED","MALE"
14684,"James Zhang","MARRIED","MALE"
14691,"Derrick Torres","MARRIED","MALE"
14699,"Gerald Munoz","MARRIED","MALE"
14700,"Edward Edwards","MARRIED","MALE"
14702,"Curtis Zimmerman","MARRIED","MALE"
14715,"Erik Munoz","MARRIED","MALE"
14719,"Ronnie He","MARRIED","MALE"
14724,"Dylan Robinson","MARRIED","MALE"
14725,"Evan Morgan","MARRIED","MALE"
14730,"Jerry Ferrier","MARRIED","MALE"
