customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Full Name
3658,"Male",15,1962-10-20 00:00:00.000,"No job title","Entertainment","Mass Customer","N","Yes",9,"Bo Vell"
3672,"Male",32,1987-05-25 00:00:00.000,"No job title","IT","Mass Customer","N","Yes",13,"Werner Yglesias"
3673,"Male",72,1979-09-28 00:00:00.000,"No job title","Manufacturing","Mass Customer","N","Yes",11,"Tobin Fucher"
3689,"Female",26,1967-09-25 00:00:00.000,"No job title","Health","Mass Customer","N","Yes",7,"Orel Joncic"
3694,"Male",91,1984-04-19 00:00:00.000,"No job title","Health","Mass Customer","N","Yes",10,"Antoni MacAllister"
3705,"Male",26,1971-12-04 00:00:00.000,"No job title","Manufacturing","Mass Customer","N","Yes",15,"Tedmund Clawsley"
3720,"Female",23,1972-08-15 00:00:00.000,"No job title","No industry category","Mass Customer","N","No",15,"Adelice Tams"
3722,"Female",69,1975-11-07 00:00:00.000,"No job title","Retail","Mass Customer","N","No",7,"Merilee Hammerson"
3733,"Male",70,1977-11-01 00:00:00.000,"No job title","No industry category","Mass Customer","N","No",11,"Shelden Rodenburg"
3744,"Male",57,1981-01-05 00:00:00.000,"No job title","Financial Services","Mass Customer","N","Yes",9,"Franchot Loeber"
3754,"Female",74,1961-02-16 00:00:00.000,"No job title","Telecommunications","Mass Customer","N","No",19,"Emmy MacGibbon"
3760,"Female",73,1976-06-09 00:00:00.000,"No job title","Financial Services","Mass Customer","N","No",18,"Bryana Vennart"
3762,"Female",48,1967-03-22 00:00:00.000,"No job title","Property","Mass Customer","N","No",14,"Marinna Ors"
3794,"Female",47,1994-07-06 00:00:00.000,"No job title","IT","Mass Customer","N","No",2,"Dorrie Paige"
3798,"Male",13,1968-02-22 00:00:00.000,"No job title","Manufacturing","Mass Customer","N","Yes",17,"Yorker Dennison"
3804,"Female",23,1986-08-21 00:00:00.000,"No job title","Manufacturing","Mass Customer","N","Yes",4,"Andria Keays"
3806,"Male",1,1954-02-08 00:00:00.000,"No job title","Property","Mass Customer","N","No",7,"Ado Gailor"
3824,"Male",33,1994-11-21 00:00:00.000,"No job title","Property","Mass Customer","N","No",3,"Giffard Stollman"
3826,"Male",33,1978-09-25 00:00:00.000,"No job title","Health","Mass Customer","N","No",7,"Marlow Balffye"
3865,"Male",49,1978-03-15 00:00:00.000,"No job title","Manufacturing","Mass Customer","N","Yes",11,"Urbanus Fuxman"
3959,"Male",76,1992-12-07 00:00:00.000,"No job title","No industry category","Mass Customer","N","No",3,"Dannie Sowray"
3960,"Male",6,2000-03-16 00:00:00.000,"No job title","Property","Mass Customer","N","No",1,"Hobart Burgan"
3972,"Female",6,1979-03-28 00:00:00.000,"No job title","Retail","Mass Customer","N","No",8,"Maribelle Schaffel"
3979,"Male",67,1974-07-13 00:00:00.000,"No job title","Financial Services","Mass Customer","N","Yes",18,"Kleon Adam"
3987,"Female",18,1964-05-29 00:00:00.000,"No job title","Argiculture","Mass Customer","N","No",7,"Beckie Wakeham"
6,"Male",35,1966-09-16 00:00:00.000,"No job title","Retail","High Net Worth","N","Yes",13,"Curr Duckhouse"
23,"Male",43,1995-02-10 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",1,"Olav Polak"
81,"Female",58,1986-09-04 00:00:00.000,"No job title","Health","High Net Worth","N","No",13,"Bee Blazewicz"
108,"Female",4,1994-03-14 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",3,"Kayle Mingaud"
167,"Female",95,1969-10-27 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",17,"Nathalie Tideswell"
197,"Female",32,1977-01-27 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",5,"Avis No Last name"
217,"Female",63,1979-12-09 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",16,"Jeralee Quartly"
229,"Male",30,1966-03-06 00:00:00.000,"No job title","Property","High Net Worth","N","No",19,"Vaughn Lambis"
262,"Male",97,1977-12-23 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",10,"Cordie Petrelli"
267,"Male",53,,"No job title","IT","High Net Worth","N","No",0,"Edgar Buckler"
288,"Male",71,1985-09-08 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",9,"Ebenezer Seedman"
296,"Male",34,1972-06-19 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",17,"Marshal Rathbone"
336,"Female",91,1980-01-06 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",3,"Georgiana Wallington"
344,"Female",91,1973-07-18 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",4,"Carlene Eyckelbeck"
368,"Female",32,1986-11-26 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",6,"Lacee Roan"
379,"Male",2,1980-03-13 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",4,"Bert Ainslie"
405,"Female",19,1971-09-28 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",14,"Vivien Urion"
412,"Female",65,1960-04-23 00:00:00.000,"No job title","IT","High Net Worth","N","No",19,"Evanne Feechum"
443,"Female",21,1972-03-26 00:00:00.000,"No job title","Argiculture","High Net Worth","N","Yes",10,"Lauree Leason"
505,"Female",40,1966-12-01 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",10,"Wylma Elsy"
539,"Male",53,1975-08-10 00:00:00.000,"No job title","Health","High Net Worth","N","No",15,"Hobie Knappett"
548,"Male",84,,"No job title","IT","High Net Worth","N","Yes",0,"Georgie Cudbertson"
616,"Female",36,1995-07-13 00:00:00.000,"No job title","Health","High Net Worth","N","No",6,"Perl Bysaker"
627,"Female",24,1970-09-24 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",10,"Shanta Knill"
638,"Male",19,1967-04-29 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",13,"Joey Ledram"
680,"Male",22,,"No job title","IT","High Net Worth","N","Yes",0,"Gay Pickersgill"
714,"Male",12,1964-07-13 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",15,"Burtie Scintsbury"
758,"Female",99,1967-04-07 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",11,"Teena Birrel"
820,"Female",12,1977-01-06 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",16,"Cecilia Chipchase"
860,"Female",80,1980-08-12 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",7,"Ida No Last name"
864,"Male",6,1970-03-06 00:00:00.000,"No job title","Retail","High Net Worth","N","Yes",4,"Regen Nares"
887,"Male",55,1997-11-17 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",1,"Patrizius Hardinge"
1034,"Male",16,1976-05-12 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",3,"Denney Cretney"
1039,"Female",24,1975-03-14 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",15,"Nona Diamant"
1071,"Male",68,1986-12-29 00:00:00.000,"No job title","Retail","High Net Worth","N","No",1,"Chrisy Miranda"
1141,"Female",70,1981-09-19 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",4,"Shannah Gritsaev"
1246,"Male",94,1993-08-10 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",6,"Ibrahim Wibrew"
1268,"Male",20,1989-12-06 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",2,"Baudoin McCartney"
1320,"Female",4,1983-10-29 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",7,"Fae No Last name"
1401,"Female",68,1978-09-30 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",10,"Ashien Winspare"
1417,"Female",12,1959-11-14 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",20,"Micki Russel"
1507,"Male",97,1977-11-10 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",22,"Holmes Benkin"
1528,"Female",78,1984-01-01 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",3,"Ranee Henriksson"
1559,"Male",63,1975-10-14 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",12,"Hilton Gladwell"
1578,"Male",60,1978-04-14 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",11,"Andreas Bazely"
1604,"Male",51,1960-04-11 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",20,"Natale Duinbleton"
1614,"Male",2,1984-08-12 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",8,"Currie Gimber"
1647,"Female",21,1977-09-09 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",17,"Ivory Roscam"
1678,"Female",20,1977-10-07 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",13,"Dale Hursey"
1681,"Male",78,1979-12-07 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",6,"Rupert Gilstoun"
1701,"Male",11,1963-04-24 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",17,"Hazlett Goane"
1706,"Male",32,1961-08-19 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",10,"Slade Semark"
1711,"Female",81,1993-09-26 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",7,"Marie-jeanne Mattson"
1749,"Female",66,1980-10-22 00:00:00.000,"No job title","Telecommunications","High Net Worth","N","No",4,"Debbi Petschelt"
1757,"Male",68,1966-03-03 00:00:00.000,"No job title","IT","High Net Worth","N","No",7,"Hashim Hartwell"
1862,"Female",24,1980-06-29 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",4,"Daron Umpleby"
1874,"Male",17,1957-09-29 00:00:00.000,"No job title","Argiculture","High Net Worth","N","Yes",7,"Nickolai McChesney"
1880,"Male",50,1972-08-11 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",17,"Garrett Dommett"
1892,"Female",48,1995-09-07 00:00:00.000,"No job title","Retail","High Net Worth","N","Yes",2,"Allyson Pinsent"
1966,"Male",75,1993-10-31 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",3,"Moshe Nicholl"
1994,"Female",71,1986-04-25 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",11,"Gray McLorinan"
2073,"Female",87,1974-01-30 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",10,"Linea No Last name"
2124,"Male",17,1978-01-30 00:00:00.000,"No job title","Retail","High Net Worth","N","No",18,"Damien Bartczak"
2159,"Male",19,1963-10-05 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",6,"Godfrey Bottini"
2214,"Male",52,1957-03-26 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",8,"Farlay Plevey"
2250,"Male",72,1992-06-26 00:00:00.000,"No job title","Telecommunications","High Net Worth","N","No",7,"De witt Gleave"
2251,"Male",68,1959-08-19 00:00:00.000,"No job title","Property","High Net Worth","N","No",19,"Leslie Shotboult"
2266,"Male",74,1998-10-11 00:00:00.000,"No job title","Retail","High Net Worth","N","No",1,"Jeth Tomes"
2281,"Female",56,1989-05-10 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",14,"Valaria Abrehart"
2407,"Female",24,1959-03-30 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",6,"Merrily No Last name"
2441,"Female",52,1959-03-29 00:00:00.000,"No job title","Property","High Net Worth","N","Yes",5,"Loutitia Pinkie"
2522,"Male",42,1977-02-03 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",14,"Benton MacGragh"
2538,"Female",13,1959-01-22 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",20,"Jacinta Petrillo"
2553,"Male",42,1981-10-09 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",13,"Buddy Morfell"
2558,"Female",84,1974-10-19 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",20,"Imojean Bosquet"
2561,"Female",44,1963-09-06 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",15,"Elga McWard"
2589,"Female",42,1965-08-02 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",8,"Alvera Kiddle"
2591,"Male",50,1974-02-04 00:00:00.000,"No job title","Retail","High Net Worth","N","No",13,"Estevan Rylett"
2614,"Male",65,1957-10-16 00:00:00.000,"No job title","Retail","High Net Worth","N","No",18,"Anatollo Stendell"
2617,"Female",79,1959-10-20 00:00:00.000,"No job title","Health","High Net Worth","N","No",18,"Vanda Donnellan"
2660,"Male",44,1963-11-15 00:00:00.000,"No job title","Retail","High Net Worth","N","Yes",19,"Hunt Scollard"
2709,"Male",6,1995-03-20 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",6,"Simone Boanas"
2734,"Female",35,1957-03-07 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",10,"Hetty Thormann"
2750,"Female",42,1980-10-18 00:00:00.000,"No job title","Property","High Net Worth","N","No",20,"Sybille Maddison"
2805,"Female",0,1992-06-27 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","No",4,"Laverna Shiril"
2827,"Female",17,1973-07-15 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",14,"Shelli Wilkennson"
2828,"Female",37,1998-12-14 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",4,"Philippine Maycey"
2849,"Male",65,1994-03-27 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",2,"Palm Bartoszek"
2866,"Male",10,1995-06-26 00:00:00.000,"No job title","Health","High Net Worth","N","No",7,"Ky Stredder"
2912,"Male",60,1976-08-18 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",4,"Tobit No Last name"
2965,"Female",24,1972-12-15 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",8,"Lynna Greenrod"
2972,"Female",11,1956-03-18 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",17,"Deena Burnsides"
3008,"Female",40,1982-05-13 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",17,"Etta Criag"
3009,"Female",11,1977-04-02 00:00:00.000,"No job title","Health","High Net Worth","N","Yes",14,"Hephzibah Cliffe"
3022,"Female",21,1988-08-23 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",8,"Gert Kurtis"
3049,"Male",72,1967-07-15 00:00:00.000,"No job title","Property","High Net Worth","N","Yes",12,"Tristam O'Fallone"
3050,"Female",90,1997-12-04 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",5,"Dinnie Worsom"
3119,"Male",13,1960-01-11 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",19,"Earle Frisby"
3122,"Female",17,1980-08-17 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",15,"Cthrine Orans"
3250,"Male",27,1992-04-16 00:00:00.000,"No job title","Argiculture","High Net Worth","N","Yes",4,"Hussein Ticic"
3267,"Male",20,1987-05-30 00:00:00.000,"No job title","Property","High Net Worth","N","Yes",9,"Gerri Prott"
3290,"Male",22,1962-09-18 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",18,"Brandyn Gain"
3313,"Female",10,1995-03-15 00:00:00.000,"No job title","Property","High Net Worth","N","Yes",5,"Kori Antoshin"
3318,"Male",37,1962-02-07 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",19,"Courtnay Allmen"
3329,"Female",97,1974-08-06 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",13,"Karissa Leal"
3345,"Male",83,1977-06-23 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",12,"Hersch Gilkes"
3372,"Male",62,1954-09-25 00:00:00.000,"No job title","Telecommunications","High Net Worth","N","No",15,"Orazio Wissby"
3390,"Female",20,1969-01-27 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",7,"Fayth Baudins"
3398,"Male",69,1971-07-01 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",7,"Alberik Looks"
3429,"Female",37,1964-06-22 00:00:00.000,"No job title","Health","High Net Worth","N","No",15,"Alla Hirtzmann"
3447,"Female",43,1977-11-23 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",17,"Linell No Last name"
3558,"Male",16,1954-09-05 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",7,"Torey Sarney"
3585,"Female",41,1962-07-28 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",20,"Concordia Lunbech"
3612,"Male",27,1979-11-27 00:00:00.000,"No job title","IT","High Net Worth","N","No",15,"Normand Matous"
3657,"Male",95,1961-07-24 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",8,"Wyatan Rogeon"
3686,"Female",20,1976-08-06 00:00:00.000,"No job title","Financial Services","High Net Worth","N","Yes",15,"Shirley Siss"
3713,"Female",72,1993-02-03 00:00:00.000,"No job title","Telecommunications","High Net Worth","N","Yes",8,"Cynthy Snoad"
3784,"Male",56,1983-06-04 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",13,"Davie Moscon"
3811,"Female",60,1997-03-19 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",4,"Etta Leele"
3822,"Male",37,1959-03-09 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",18,"Conny Speechley"
3840,"Male",27,1962-09-30 00:00:00.000,"No job title","No industry category","High Net Worth","N","No",5,"Marc Torrans"
3893,"Female",7,1996-11-18 00:00:00.000,"No job title","No industry category","High Net Worth","N","Yes",4,"Hadria Moles"
3909,"Male",1,1987-10-04 00:00:00.000,"No job title","Manufacturing","High Net Worth","N","Yes",18,"Micheil McGeorge"
3930,"Female",43,1988-01-06 00:00:00.000,"No job title","Financial Services","High Net Worth","N","No",22,"Blancha Baldi"
3931,"Male",19,,"No job title","IT","High Net Worth","N","Yes",0,"Kylie Epine"
