Customer_ID,First_name,Last_name,Gender,Past_3_Years_Bike_Related_Purchases,DOB,Age,Job_title,Job_industry_category,Wealth_segment,Deceased_indicator,Owns_car,Tenure,Age_Group,Full_name
3330,"Tina","Pristnor","Female",70,"06/11/1955",66,"N/A","Health","Mass Customer","N","Yes",18,"60-69","Tina Pristnor"
3337,"Brendan","Aird","Male",58,"28/10/1976",45,"N/A","Argiculture","Mass Customer","N","Yes",16,"40-49","Brendan Aird"
3338,"Nata","Ozanne","Female",48,"08/07/1964",57,"N/A","Manufacturing","Mass Customer","N","Yes",10,"50-59","Nata Ozanne"
3342,"Henry","Phillps","Male",51,"12/08/1985",36,"N/A","Entertainment","Mass Customer","N","No",7,"30-39","Henry Phillps"
3354,"Ollie","Restorick","Male",18,"27/03/1978",44,"N/A","Manufacturing","Mass Customer","N","Yes",11,"40-49","Ollie Restorick"
3376,"Amity","Widdall","Female",74,"20/10/1982",39,"N/A","Manufacturing","Mass Customer","N","No",16,"30-39","Amity Widdall"
3377,"Jamal","MacRury","Male",12,"23/06/1988",33,"N/A","Manufacturing","Mass Customer","N","Yes",7,"30-39","Jamal MacRury"
3384,"Wesley","Nichols","Male",11,"05/03/1996",26,"N/A","N/A","Mass Customer","N","No",6,"20-29","Wesley Nichols"
3391,"Terrel","Kreuzer","Male",93,"23/06/1991",30,"N/A","Manufacturing","Mass Customer","N","No",7,"30-39","Terrel Kreuzer"
3395,"Sigmund","Fishbourn","Male",76,"19/04/1993",29,"N/A","Financial Services","Mass Customer","N","No",3,"20-29","Sigmund Fishbourn"
3410,"Merrili","Brittin","Female",93,"22/09/1940",81,"N/A","Property","Mass Customer","N","No",16,"80+","Merrili Brittin"
3416,"Evanne","Bentote","Female",6,"18/01/1976",46,"N/A","Manufacturing","Mass Customer","N","Yes",11,"40-49","Evanne Bentote"
3436,"Marget","Freeland","Female",4,"22/11/1958",63,"N/A","Financial Services","Mass Customer","N","Yes",5,"60-69","Marget Freeland"
3456,"Clovis","Ortsmann","Female",11,"08/11/1959",62,"N/A","N/A","Mass Customer","N","Yes",12,"60-69","Clovis Ortsmann"
3457,"Robbi","Springthorpe","Female",13,"26/09/1956",65,"N/A","Manufacturing","Mass Customer","N","No",16,"60-69","Robbi Springthorpe"
3459,"Emelda","Ramsdell","Female",62,"24/11/2000",21,"N/A","Entertainment","Mass Customer","N","Yes",2,"20-29","Emelda Ramsdell"
3479,"Pierette","O' Ronan","Female",39,"09/08/1964",57,"N/A","IT","Mass Customer","N","No",13,"50-59","Pierette O' Ronan"
3480,"Jarib","","Male",30,"24/06/1959",62,"N/A","N/A","Mass Customer","N","No",20,"60-69","Jarib "
3498,"Lois","Abrahim","Female",28,"02/11/1995",26,"N/A","Manufacturing","Mass Customer","N","No",5,"20-29","Lois Abrahim"
3499,"Shelton","Tewkesberrie","Male",29,"17/06/1979",42,"N/A","Manufacturing","Mass Customer","N","Yes",7,"40-49","Shelton Tewkesberrie"
3505,"Dolly","Scallan","Female",41,"06/08/1974",47,"N/A","Retail","Mass Customer","N","No",14,"40-49","Dolly Scallan"
3516,"Diarmid","Vearnals","Male",93,"30/04/1977",44,"N/A","Property","Mass Customer","N","Yes",15,"40-49","Diarmid Vearnals"
3539,"Sheelah","Caine","Female",94,"21/03/1985",37,"N/A","IT","Mass Customer","N","Yes",16,"30-39","Sheelah Caine"
3540,"Ali","Naris","Male",49,"27/08/1954",67,"N/A","N/A","Mass Customer","N","Yes",7,"60-69","Ali Naris"
3541,"Aloin","Harhoff","Male",72,"03/01/1986",36,"N/A","Health","Mass Customer","N","No",11,"30-39","Aloin Harhoff"
3570,"Mordy","Hedin","Male",13,"31/01/1962",60,"N/A","Entertainment","Mass Customer","N","No",7,"60-69","Mordy Hedin"
3581,"Lindsy","Ygo","Female",38,"10/07/1957",64,"N/A","N/A","Mass Customer","N","Yes",6,"60-69","Lindsy Ygo"
3584,"Adler","Teale","Male",95,"14/01/1962",60,"N/A","Health","Mass Customer","N","No",10,"60-69","Adler Teale"
3590,"Carolan","Velez","Female",32,"16/04/1978",44,"N/A","Manufacturing","Mass Customer","N","Yes",19,"40-49","Carolan Velez"
3655,"Waldemar","Mostin","Male",82,"01/06/1974",47,"N/A","N/A","Mass Customer","N","Yes",19,"40-49","Waldemar Mostin"
3656,"Talia","Sidnell","Female",14,"24/12/1976",45,"N/A","Property","Mass Customer","N","Yes",3,"40-49","Talia Sidnell"
3658,"Bo","Vell","Male",15,"20/10/1962",59,"N/A","Entertainment","Mass Customer","N","Yes",9,"50-59","Bo Vell"
3672,"Werner","Yglesias","Male",32,"25/05/1987",34,"N/A","IT","Mass Customer","N","Yes",13,"30-39","Werner Yglesias"
3673,"Tobin","Fucher","Male",72,"28/09/1979",42,"N/A","Manufacturing","Mass Customer","N","Yes",11,"40-49","Tobin Fucher"
3689,"Orel","Joncic","Female",26,"25/09/1967",54,"N/A","Health","Mass Customer","N","Yes",7,"50-59","Orel Joncic"
3694,"Antoni","MacAllister","Male",91,"19/04/1984",38,"N/A","Health","Mass Customer","N","Yes",10,"30-39","Antoni MacAllister"
3705,"Tedmund","Clawsley","Male",26,"04/12/1971",50,"N/A","Manufacturing","Mass Customer","N","Yes",15,"50-59","Tedmund Clawsley"
3720,"Adelice","Tams","Female",23,"15/08/1972",49,"N/A","N/A","Mass Customer","N","No",15,"40-49","Adelice Tams"
3722,"Merilee","Hammerson","Female",69,"07/11/1975",46,"N/A","Retail","Mass Customer","N","No",7,"40-49","Merilee Hammerson"
3733,"Shelden","Rodenburg","Male",70,"01/11/1977",44,"N/A","N/A","Mass Customer","N","No",11,"40-49","Shelden Rodenburg"
3744,"Franchot","Loeber","Male",57,"05/01/1981",41,"N/A","Financial Services","Mass Customer","N","Yes",9,"40-49","Franchot Loeber"
3754,"Emmy","MacGibbon","Female",74,"16/02/1961",61,"N/A","Telecommunications","Mass Customer","N","No",19,"60-69","Emmy MacGibbon"
3760,"Bryana","Vennart","Female",73,"09/06/1976",45,"N/A","Financial Services","Mass Customer","N","No",18,"40-49","Bryana Vennart"
3762,"Marinna","Ors","Female",48,"22/03/1967",55,"N/A","Property","Mass Customer","N","No",14,"50-59","Marinna Ors"
3794,"Dorrie","Paige","Female",47,"06/07/1994",27,"N/A","IT","Mass Customer","N","No",2,"20-29","Dorrie Paige"
3798,"Yorker","Dennison","Male",13,"22/02/1968",54,"N/A","Manufacturing","Mass Customer","N","Yes",17,"50-59","Yorker Dennison"
3804,"Andria","Keays","Female",23,"21/08/1986",35,"N/A","Manufacturing","Mass Customer","N","Yes",4,"30-39","Andria Keays"
3806,"Ado","Gailor","Male",1,"08/02/1954",68,"N/A","Property","Mass Customer","N","No",7,"60-69","Ado Gailor"
3824,"Giffard","Stollman","Male",33,"21/11/1994",27,"N/A","Property","Mass Customer","N","No",3,"20-29","Giffard Stollman"
3826,"Marlow","Balffye","Male",33,"25/09/1978",43,"N/A","Health","Mass Customer","N","No",7,"40-49","Marlow Balffye"
3865,"Urbanus","Fuxman","Male",49,"15/03/1978",44,"N/A","Manufacturing","Mass Customer","N","Yes",11,"40-49","Urbanus Fuxman"
3959,"Dannie","Sowray","Male",76,"07/12/1992",29,"N/A","N/A","Mass Customer","N","No",3,"20-29","Dannie Sowray"
3960,"Hobart","Burgan","Male",6,"16/03/2000",22,"N/A","Property","Mass Customer","N","No",1,"20-29","Hobart Burgan"
3972,"Maribelle","Schaffel","Female",6,"28/03/1979",43,"N/A","Retail","Mass Customer","N","No",8,"40-49","Maribelle Schaffel"
3979,"Kleon","Adam","Male",67,"13/07/1974",47,"N/A","Financial Services","Mass Customer","N","Yes",18,"40-49","Kleon Adam"
3987,"Beckie","Wakeham","Female",18,"29/05/1964",57,"N/A","Argiculture","Mass Customer","N","No",7,"50-59","Beckie Wakeham"
6,"Curr","Duckhouse","Male",35,"16/09/1966",55,"N/A","Retail","High Net Worth","N","Yes",13,"50-59","Curr Duckhouse"
23,"Olav","Polak","Male",43,"10/02/1995",27,"N/A","N/A","High Net Worth","N","Yes",1,"20-29","Olav Polak"
81,"Bee","Blazewicz","Female",58,"04/09/1986",35,"N/A","Health","High Net Worth","N","No",13,"30-39","Bee Blazewicz"
108,"Kayle","Mingaud","Female",4,"14/03/1994",28,"N/A","N/A","High Net Worth","N","No",3,"20-29","Kayle Mingaud"
167,"Nathalie","Tideswell","Female",95,"27/10/1969",52,"N/A","Health","High Net Worth","N","Yes",17,"50-59","Nathalie Tideswell"
197,"Avis","","Female",32,"27/01/1977",45,"N/A","N/A","High Net Worth","N","No",5,"40-49","Avis "
217,"Jeralee","Quartly","Female",63,"09/12/1979",42,"N/A","Manufacturing","High Net Worth","N","No",16,"40-49","Jeralee Quartly"
229,"Vaughn","Lambis","Male",30,"06/03/1966",56,"N/A","Property","High Net Worth","N","No",19,"50-59","Vaughn Lambis"
262,"Cordie","Petrelli","Male",97,"23/12/1977",44,"N/A","Health","High Net Worth","N","Yes",10,"40-49","Cordie Petrelli"
288,"Ebenezer","Seedman","Male",71,"08/09/1985",36,"N/A","Manufacturing","High Net Worth","N","No",9,"30-39","Ebenezer Seedman"
296,"Marshal","Rathbone","Male",34,"19/06/1972",49,"N/A","Health","High Net Worth","N","Yes",17,"40-49","Marshal Rathbone"
336,"Georgiana","Wallington","Female",91,"06/01/1980",42,"N/A","Manufacturing","High Net Worth","N","No",3,"40-49","Georgiana Wallington"
344,"Carlene","Eyckelbeck","Female",91,"18/07/1973",48,"N/A","N/A","High Net Worth","N","Yes",4,"40-49","Carlene Eyckelbeck"
368,"Lacee","Roan","Female",32,"26/11/1986",35,"N/A","Financial Services","High Net Worth","N","No",6,"30-39","Lacee Roan"
379,"Bert","Ainslie","Male",2,"13/03/1980",42,"N/A","Manufacturing","High Net Worth","N","Yes",4,"40-49","Bert Ainslie"
405,"Vivien","Urion","Female",19,"28/09/1971",50,"N/A","Manufacturing","High Net Worth","N","Yes",14,"50-59","Vivien Urion"
412,"Evanne","Feechum","Female",65,"23/04/1960",62,"N/A","IT","High Net Worth","N","No",19,"60-69","Evanne Feechum"
443,"Lauree","Leason","Female",21,"26/03/1972",50,"N/A","Argiculture","High Net Worth","N","Yes",10,"50-59","Lauree Leason"
505,"Wylma","Elsy","Female",40,"01/12/1966",55,"N/A","N/A","High Net Worth","N","Yes",10,"50-59","Wylma Elsy"
539,"Hobie","Knappett","Male",53,"10/08/1975",46,"N/A","Health","High Net Worth","N","No",15,"40-49","Hobie Knappett"
616,"Perl","Bysaker","Female",36,"13/07/1995",26,"N/A","Health","High Net Worth","N","No",6,"20-29","Perl Bysaker"
627,"Shanta","Knill","Female",24,"24/09/1970",51,"N/A","N/A","High Net Worth","N","No",10,"50-59","Shanta Knill"
638,"Joey","Ledram","Male",19,"29/04/1967",54,"N/A","Manufacturing","High Net Worth","N","No",13,"50-59","Joey Ledram"
714,"Burtie","Scintsbury","Male",12,"13/07/1964",57,"N/A","Manufacturing","High Net Worth","N","Yes",15,"50-59","Burtie Scintsbury"
758,"Teena","Birrel","Female",99,"07/04/1967",55,"N/A","Manufacturing","High Net Worth","N","Yes",11,"50-59","Teena Birrel"
820,"Cecilia","Chipchase","Female",12,"06/01/1977",45,"N/A","Financial Services","High Net Worth","N","No",16,"40-49","Cecilia Chipchase"
860,"Ida","","Female",80,"12/08/1980",41,"N/A","N/A","High Net Worth","N","Yes",7,"40-49","Ida "
864,"Regen","Nares","Male",6,"06/03/1970",52,"N/A","Retail","High Net Worth","N","Yes",4,"50-59","Regen Nares"
887,"Patrizius","Hardinge","Male",55,"17/11/1997",24,"N/A","Manufacturing","High Net Worth","N","No",1,"20-29","Patrizius Hardinge"
1034,"Denney","Cretney","Male",16,"12/05/1976",45,"N/A","N/A","High Net Worth","N","Yes",3,"40-49","Denney Cretney"
1039,"Nona","Diamant","Female",24,"14/03/1975",47,"N/A","N/A","High Net Worth","N","Yes",15,"40-49","Nona Diamant"
1071,"Chrisy","Miranda","Male",68,"29/12/1986",35,"N/A","Retail","High Net Worth","N","No",1,"30-39","Chrisy Miranda"
1141,"Shannah","Gritsaev","Female",70,"19/09/1981",40,"N/A","Financial Services","High Net Worth","N","Yes",4,"40-49","Shannah Gritsaev"
1246,"Ibrahim","Wibrew","Male",94,"10/08/1993",28,"N/A","N/A","High Net Worth","N","No",6,"20-29","Ibrahim Wibrew"
1268,"Baudoin","McCartney","Male",20,"06/12/1989",32,"N/A","Financial Services","High Net Worth","N","Yes",2,"30-39","Baudoin McCartney"
1320,"Fae","","Female",4,"29/10/1983",38,"N/A","Manufacturing","High Net Worth","N","Yes",7,"30-39","Fae "
1401,"Ashien","Winspare","Female",68,"30/09/1978",43,"N/A","Financial Services","High Net Worth","N","No",10,"40-49","Ashien Winspare"
1417,"Micki","Russel","Female",12,"14/11/1959",62,"N/A","Manufacturing","High Net Worth","N","Yes",20,"60-69","Micki Russel"
1507,"Holmes","Benkin","Male",97,"10/11/1977",44,"N/A","Manufacturing","High Net Worth","N","Yes",22,"40-49","Holmes Benkin"
1528,"Ranee","Henriksson","Female",78,"01/01/1984",38,"N/A","Manufacturing","High Net Worth","N","No",3,"30-39","Ranee Henriksson"
1559,"Hilton","Gladwell","Male",63,"14/10/1975",46,"N/A","Health","High Net Worth","N","Yes",12,"40-49","Hilton Gladwell"
1578,"Andreas","Bazely","Male",60,"14/04/1978",44,"N/A","Health","High Net Worth","N","Yes",11,"40-49","Andreas Bazely"
1604,"Natale","Duinbleton","Male",51,"11/04/1960",62,"N/A","Financial Services","High Net Worth","N","No",20,"60-69","Natale Duinbleton"
1614,"Currie","Gimber","Male",2,"12/08/1984",37,"N/A","N/A","High Net Worth","N","No",8,"30-39","Currie Gimber"
1647,"Ivory","Roscam","Female",21,"09/09/1977",44,"N/A","Financial Services","High Net Worth","N","Yes",17,"40-49","Ivory Roscam"
1678,"Dale","Hursey","Female",20,"07/10/1977",44,"N/A","Financial Services","High Net Worth","N","Yes",13,"40-49","Dale Hursey"
1681,"Rupert","Gilstoun","Male",78,"07/12/1979",42,"N/A","Health","High Net Worth","N","Yes",6,"40-49","Rupert Gilstoun"
1701,"Hazlett","Goane","Male",11,"24/04/1963",59,"N/A","Manufacturing","High Net Worth","N","No",17,"50-59","Hazlett Goane"
1706,"Slade","Semark","Male",32,"19/08/1961",60,"N/A","Financial Services","High Net Worth","N","Yes",10,"60-69","Slade Semark"
1711,"Marie-jeanne","Mattson","Female",81,"26/09/1993",28,"N/A","Manufacturing","High Net Worth","N","Yes",7,"20-29","Marie-jeanne Mattson"
1749,"Debbi","Petschelt","Female",66,"22/10/1980",41,"N/A","Telecommunications","High Net Worth","N","No",4,"40-49","Debbi Petschelt"
1757,"Hashim","Hartwell","Male",68,"03/03/1966",56,"N/A","IT","High Net Worth","N","No",7,"50-59","Hashim Hartwell"
1862,"Daron","Umpleby","Female",24,"29/06/1980",41,"N/A","Health","High Net Worth","N","Yes",4,"40-49","Daron Umpleby"
1874,"Nickolai","McChesney","Male",17,"29/09/1957",64,"N/A","Argiculture","High Net Worth","N","Yes",7,"60-69","Nickolai McChesney"
1880,"Garrett","Dommett","Male",50,"11/08/1972",49,"N/A","N/A","High Net Worth","N","No",17,"40-49","Garrett Dommett"
1892,"Allyson","Pinsent","Female",48,"07/09/1995",26,"N/A","Retail","High Net Worth","N","Yes",2,"20-29","Allyson Pinsent"
1966,"Moshe","Nicholl","Male",75,"31/10/1993",28,"N/A","Financial Services","High Net Worth","N","No",3,"20-29","Moshe Nicholl"
1994,"Gray","McLorinan","Female",71,"25/04/1986",36,"N/A","Manufacturing","High Net Worth","N","No",11,"30-39","Gray McLorinan"
2073,"Linea","","Female",87,"30/01/1974",48,"N/A","Manufacturing","High Net Worth","N","Yes",10,"40-49","Linea "
2124,"Damien","Bartczak","Male",17,"30/01/1978",44,"N/A","Retail","High Net Worth","N","No",18,"40-49","Damien Bartczak"
2159,"Godfrey","Bottini","Male",19,"05/10/1963",58,"N/A","N/A","High Net Worth","N","Yes",6,"50-59","Godfrey Bottini"
2214,"Farlay","Plevey","Male",52,"26/03/1957",65,"N/A","Manufacturing","High Net Worth","N","Yes",8,"60-69","Farlay Plevey"
2250,"De witt","Gleave","Male",72,"26/06/1992",29,"N/A","Telecommunications","High Net Worth","N","No",7,"20-29","De witt Gleave"
2251,"Leslie","Shotboult","Male",68,"19/08/1959",62,"N/A","Property","High Net Worth","N","No",19,"60-69","Leslie Shotboult"
2266,"Jeth","Tomes","Male",74,"11/10/1998",23,"N/A","Retail","High Net Worth","N","No",1,"20-29","Jeth Tomes"
2281,"Valaria","Abrehart","Female",56,"10/05/1989",32,"N/A","N/A","High Net Worth","N","Yes",14,"30-39","Valaria Abrehart"
2407,"Merrily","","Female",24,"30/03/1959",63,"N/A","Financial Services","High Net Worth","N","Yes",6,"60-69","Merrily "
2441,"Loutitia","Pinkie","Female",52,"29/03/1959",63,"N/A","Property","High Net Worth","N","Yes",5,"60-69","Loutitia Pinkie"
2522,"Benton","MacGragh","Male",42,"03/02/1977",45,"N/A","N/A","High Net Worth","N","No",14,"40-49","Benton MacGragh"
2538,"Jacinta","Petrillo","Female",13,"22/01/1959",63,"N/A","N/A","High Net Worth","N","Yes",20,"60-69","Jacinta Petrillo"
2553,"Buddy","Morfell","Male",42,"09/10/1981",40,"N/A","N/A","High Net Worth","N","Yes",13,"40-49","Buddy Morfell"
2558,"Imojean","Bosquet","Female",84,"19/10/1974",47,"N/A","Health","High Net Worth","N","Yes",20,"40-49","Imojean Bosquet"
2561,"Elga","McWard","Female",44,"06/09/1963",58,"N/A","Manufacturing","High Net Worth","N","Yes",15,"50-59","Elga McWard"
2589,"Alvera","Kiddle","Female",42,"02/08/1965",56,"N/A","N/A","High Net Worth","N","No",8,"50-59","Alvera Kiddle"
2591,"Estevan","Rylett","Male",50,"04/02/1974",48,"N/A","Retail","High Net Worth","N","No",13,"40-49","Estevan Rylett"
2614,"Anatollo","Stendell","Male",65,"16/10/1957",64,"N/A","Retail","High Net Worth","N","No",18,"60-69","Anatollo Stendell"
2617,"Vanda","Donnellan","Female",79,"20/10/1959",62,"N/A","Health","High Net Worth","N","No",18,"60-69","Vanda Donnellan"
2660,"Hunt","Scollard","Male",44,"15/11/1963",58,"N/A","Retail","High Net Worth","N","Yes",19,"50-59","Hunt Scollard"
2709,"Simone","Boanas","Male",6,"20/03/1995",27,"N/A","Financial Services","High Net Worth","N","No",6,"20-29","Simone Boanas"
2734,"Hetty","Thormann","Female",35,"07/03/1957",65,"N/A","Manufacturing","High Net Worth","N","No",10,"60-69","Hetty Thormann"
2750,"Sybille","Maddison","Female",42,"18/10/1980",41,"N/A","Property","High Net Worth","N","No",20,"40-49","Sybille Maddison"
2805,"Laverna","Shiril","Female",0,"27/06/1992",29,"N/A","Manufacturing","High Net Worth","N","No",4,"20-29","Laverna Shiril"
2827,"Shelli","Wilkennson","Female",17,"15/07/1973",48,"N/A","Financial Services","High Net Worth","N","No",14,"40-49","Shelli Wilkennson"
2828,"Philippine","Maycey","Female",37,"14/12/1998",23,"N/A","Health","High Net Worth","N","Yes",4,"20-29","Philippine Maycey"
2849,"Palm","Bartoszek","Male",65,"27/03/1994",28,"N/A","N/A","High Net Worth","N","Yes",2,"20-29","Palm Bartoszek"
2866,"Ky","Stredder","Male",10,"26/06/1995",26,"N/A","Health","High Net Worth","N","No",7,"20-29","Ky Stredder"
2912,"Tobit","","Male",60,"18/08/1976",45,"N/A","N/A","High Net Worth","N","No",4,"40-49","Tobit "
2965,"Lynna","Greenrod","Female",24,"15/12/1972",49,"N/A","N/A","High Net Worth","N","No",8,"40-49","Lynna Greenrod"
2972,"Deena","Burnsides","Female",11,"18/03/1956",66,"N/A","N/A","High Net Worth","N","No",17,"60-69","Deena Burnsides"
3008,"Etta","Criag","Female",40,"13/05/1982",39,"N/A","Health","High Net Worth","N","Yes",17,"30-39","Etta Criag"
3009,"Hephzibah","Cliffe","Female",11,"02/04/1977",45,"N/A","Health","High Net Worth","N","Yes",14,"40-49","Hephzibah Cliffe"
3022,"Gert","Kurtis","Female",21,"23/08/1988",33,"N/A","N/A","High Net Worth","N","No",8,"30-39","Gert Kurtis"
3049,"Tristam","O'Fallone","Male",72,"15/07/1967",54,"N/A","Property","High Net Worth","N","Yes",12,"50-59","Tristam O'Fallone"
3050,"Dinnie","Worsom","Female",90,"04/12/1997",24,"N/A","N/A","High Net Worth","N","No",5,"20-29","Dinnie Worsom"
3119,"Earle","Frisby","Male",13,"11/01/1960",62,"N/A","N/A","High Net Worth","N","No",19,"60-69","Earle Frisby"
3122,"Cthrine","Orans","Female",17,"17/08/1980",41,"N/A","Manufacturing","High Net Worth","N","Yes",15,"40-49","Cthrine Orans"
3250,"Hussein","Ticic","Male",27,"16/04/1992",30,"N/A","Argiculture","High Net Worth","N","Yes",4,"30-39","Hussein Ticic"
3267,"Gerri","Prott","Male",20,"30/05/1987",34,"N/A","Property","High Net Worth","N","Yes",9,"30-39","Gerri Prott"
3290,"Brandyn","Gain","Male",22,"18/09/1962",59,"N/A","Manufacturing","High Net Worth","N","Yes",18,"50-59","Brandyn Gain"
3313,"Kori","Antoshin","Female",10,"15/03/1995",27,"N/A","Property","High Net Worth","N","Yes",5,"20-29","Kori Antoshin"
3318,"Courtnay","Allmen","Male",37,"07/02/1962",60,"N/A","Manufacturing","High Net Worth","N","Yes",19,"60-69","Courtnay Allmen"
3329,"Karissa","Leal","Female",97,"06/08/1974",47,"N/A","N/A","High Net Worth","N","No",13,"40-49","Karissa Leal"
3345,"Hersch","Gilkes","Male",83,"23/06/1977",44,"N/A","Financial Services","High Net Worth","N","No",12,"40-49","Hersch Gilkes"
3372,"Orazio","Wissby","Male",62,"25/09/1954",67,"N/A","Telecommunications","High Net Worth","N","No",15,"60-69","Orazio Wissby"
3390,"Fayth","Baudins","Female",20,"27/01/1969",53,"N/A","N/A","High Net Worth","N","No",7,"50-59","Fayth Baudins"
3398,"Alberik","Looks","Male",69,"01/07/1971",50,"N/A","N/A","High Net Worth","N","Yes",7,"50-59","Alberik Looks"
3429,"Alla","Hirtzmann","Female",37,"22/06/1964",57,"N/A","Health","High Net Worth","N","No",15,"50-59","Alla Hirtzmann"
