CustomerKey,Customer ID,Customer,City,State-Province,Country-Region,Postal Code
12119,"AW00012119","Keith Raje","Berkeley","California","United States","94704"
12186,"AW00012186","Bryant Srini","Berkeley","California","United States","94704"
12441,"AW00012441","Trevor Simmons","Berkeley","California","United States","94704"
12529,"AW00012529","Isaiah Allen","Berkeley","California","United States","94704"
12909,"AW00012909","Kelsey Shan","Berkeley","California","United States","94704"
12910,"AW00012910","Robert Brown","Berkeley","California","United States","94704"
13057,"AW00013057","Destiny Powell","Berkeley","California","United States","94704"
13176,"AW00013176","Kurt Chander","Berkeley","California","United States","94704"
13225,"AW00013225","Jésus Suarez","Berkeley","California","United States","94704"
13340,"AW00013340","Natalie Edwards","Berkeley","California","United States","94704"
13387,"AW00013387","Miranda Jenkins","Berkeley","California","United States","94704"
13480,"AW00013480","Anna Rodriguez","Berkeley","California","United States","94704"
13482,"AW00013482","Haley Bryant","Berkeley","California","United States","94704"
13727,"AW00013727","Paula Rubio","Berkeley","California","United States","94704"
13734,"AW00013734","Kristi Gonzalez","Berkeley","California","United States","94704"
13746,"AW00013746","Janelle Madan","Berkeley","California","United States","94704"
13863,"AW00013863","Kevin Long","Berkeley","California","United States","94704"
13864,"AW00013864","Robin Torres","Berkeley","California","United States","94704"
13913,"AW00013913","Angela Rogers","Berkeley","California","United States","94704"
13948,"AW00013948","Susan Ma","Berkeley","California","United States","94704"
13949,"AW00013949","Dwayne Ramos","Berkeley","California","United States","94704"
14037,"AW00014037","Lydia Sara","Berkeley","California","United States","94704"
14120,"AW00014120","Gabrielle Cooper","Berkeley","California","United States","94704"
14351,"AW00014351","Riley Gray","Berkeley","California","United States","94704"
14364,"AW00014364","Mario Rai","Berkeley","California","United States","94704"
14382,"AW00014382","Darren Blanco","Berkeley","California","United States","94704"
14406,"AW00014406","Carrie Schmidt","Berkeley","California","United States","94704"
14488,"AW00014488","Connor Hughes","Berkeley","California","United States","94704"
14514,"AW00014514","Rachel Jones","Berkeley","California","United States","94704"
14733,"AW00014733","Clarence Raji","Berkeley","California","United States","94704"
14879,"AW00014879","Andrea Richardson","Berkeley","California","United States","94704"
14882,"AW00014882","Kathryn Nara","Berkeley","California","United States","94704"
15010,"AW00015010","Cory Suri","Berkeley","California","United States","94704"
15199,"AW00015199","Joe Jordan","Berkeley","California","United States","94704"
15281,"AW00015281","Hunter Anderson","Berkeley","California","United States","94704"
15308,"AW00015308","Christy Lal","Berkeley","California","United States","94704"
15382,"AW00015382","Kimberly Blue","Berkeley","California","United States","94704"
15393,"AW00015393","Rebekah Ruiz","Berkeley","California","United States","94704"
15399,"AW00015399","Mackenzie Murphy","Berkeley","California","United States","94704"
15405,"AW00015405","Miguel Ross","Berkeley","California","United States","94704"
15431,"AW00015431","John Jackson","Berkeley","California","United States","94704"
15539,"AW00015539","Raul Goel","Berkeley","California","United States","94704"
15861,"AW00015861","Damien Zhao","Berkeley","California","United States","94704"
15877,"AW00015877","Jordan Perez","Berkeley","California","United States","94704"
15903,"AW00015903","Abigail Barnes","Berkeley","California","United States","94704"
16063,"AW00016063","Francisco Kapoor","Berkeley","California","United States","94704"
16087,"AW00016087","Micah Chen","Berkeley","California","United States","94704"
16112,"AW00016112","Frank Munoz","Berkeley","California","United States","94704"
16222,"AW00016222","Brandon Anderson","Berkeley","California","United States","94704"
16795,"AW00016795","Regina Garcia","Berkeley","California","United States","94704"
16976,"AW00016976","Sandra Xu","Berkeley","California","United States","94704"
17003,"AW00017003","Joanna Dominguez","Berkeley","California","United States","94704"
17163,"AW00017163","Edward Adams","Berkeley","California","United States","94704"
17173,"AW00017173","David Bryant","Berkeley","California","United States","94704"
17380,"AW00017380","Nathan Adams","Berkeley","California","United States","94704"
17393,"AW00017393","Jordan Sharma","Berkeley","California","United States","94704"
17415,"AW00017415","Dawn Beck","Berkeley","California","United States","94704"
17416,"AW00017416","Raymond Suri","Berkeley","California","United States","94704"
17426,"AW00017426","Donna Shan","Berkeley","California","United States","94704"
17437,"AW00017437","Natalie Baker","Berkeley","California","United States","94704"
17459,"AW00017459","Cassidy Barnes","Berkeley","California","United States","94704"
17469,"AW00017469","Ian Perez","Berkeley","California","United States","94704"
17497,"AW00017497","Maria Collins","Berkeley","California","United States","94704"
17506,"AW00017506","Alexandria Simmons","Berkeley","California","United States","94704"
17591,"AW00017591","Spencer Hughes","Berkeley","California","United States","94704"
17606,"AW00017606","Jacqueline Peterson","Berkeley","California","United States","94704"
17660,"AW00017660","Seth Young","Berkeley","California","United States","94704"
17681,"AW00017681","Robert Carter","Berkeley","California","United States","94704"
18058,"AW00018058","Riley Patterson","Berkeley","California","United States","94704"
18120,"AW00018120","Isabella Martin","Berkeley","California","United States","94704"
18231,"AW00018231","Janet Gutierrez","Berkeley","California","United States","94704"
18327,"AW00018327","Jon Sharma","Berkeley","California","United States","94704"
18340,"AW00018340","Arianna Cooper","Berkeley","California","United States","94704"
18405,"AW00018405","Sheila Gutierrez","Berkeley","California","United States","94704"
18476,"AW00018476","Brooke Rogers","Berkeley","California","United States","94704"
18508,"AW00018508","Michele Chander","Berkeley","California","United States","94704"
18572,"AW00018572","Danielle Watson","Berkeley","California","United States","94704"
18667,"AW00018667","Kelli Ma","Berkeley","California","United States","94704"
18751,"AW00018751","Kari Schmidt","Berkeley","California","United States","94704"
18801,"AW00018801","Dawn Yuan","Berkeley","California","United States","94704"
18848,"AW00018848","Christian Harris","Berkeley","California","United States","94704"
18877,"AW00018877","Evan Hall","Berkeley","California","United States","94704"
18966,"AW00018966","Carly Rai","Berkeley","California","United States","94704"
18993,"AW00018993","Kevin Ross","Berkeley","California","United States","94704"
19009,"AW00019009","Arianna Watson","Berkeley","California","United States","94704"
19226,"AW00019226","Neil Carlson","Berkeley","California","United States","94704"
19404,"AW00019404","Nicole Moore","Berkeley","California","United States","94704"
19548,"AW00019548","Kaitlyn Howard","Berkeley","California","United States","94704"
19665,"AW00019665","Eduardo Gonzales","Berkeley","California","United States","94704"
19767,"AW00019767","Ross Serrano","Berkeley","California","United States","94704"
19837,"AW00019837","Philip Jimenez","Berkeley","California","United States","94704"
20002,"AW00020002","Elizabeth White","Berkeley","California","United States","94704"
20191,"AW00020191","Chad Rai","Berkeley","California","United States","94704"
20192,"AW00020192","Amber Campbell","Berkeley","California","United States","94704"
20204,"AW00020204","Renee Carlson","Berkeley","California","United States","94704"
20271,"AW00020271","Barry Fernandez","Berkeley","California","United States","94704"
20297,"AW00020297","Valerie Wu","Berkeley","California","United States","94704"
20413,"AW00020413","Taylor Powell","Berkeley","California","United States","94704"
20540,"AW00020540","Jasmine Flores","Berkeley","California","United States","94704"
20666,"AW00020666","Lacey Rai","Berkeley","California","United States","94704"
20671,"AW00020671","Ronald Sanchez","Berkeley","California","United States","94704"
21269,"AW00021269","Blake Clark","Berkeley","California","United States","94704"
21338,"AW00021338","Victoria Price","Berkeley","California","United States","94704"
21693,"AW00021693","Alyssa Ashe","Berkeley","California","United States","94704"
21694,"AW00021694","Bobby Sai","Berkeley","California","United States","94704"
21695,"AW00021695","Ethan Rodriguez","Berkeley","California","United States","94704"
22049,"AW00022049","Allen Patel","Berkeley","California","United States","94704"
22053,"AW00022053","Jaime Goel","Berkeley","California","United States","94704"
22054,"AW00022054","Russell Raji","Berkeley","California","United States","94704"
22066,"AW00022066","Paula Munoz","Berkeley","California","United States","94704"
22082,"AW00022082","Lucas Barnes","Berkeley","California","United States","94704"
