customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
6268,49523041844,"Alex","Smith","4005 Foothill Way","Lemon Grove","CA",64334,"USA",1936-04-06 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-06-25 00:00:00.000,"Bronze","Manual","N"
6274,49579293100,"Roger","Mogenhan","3924 Catcus Court","San Diego","CA",84296,"USA",1939-06-11 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-02-22 00:00:00.000,"Bronze","Manual","N"
6302,49763394594,"Linda","Suniga","2885 Hill Drive","Concord","CA",27569,"USA",1913-03-07 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1991-04-09 00:00:00.000,"Bronze","Manual","N"
6315,49852486848,"Joann","Lowe","7936 Solano Dr.","Fremont","CA",36130,"USA",1914-11-21 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1991-09-19 00:00:00.000,"Bronze","Manual","Y"
6375,50368758440,"Laura","Archuleta","9389 Fern Leaf Lane","Pomona","CA",33974,"USA",1933-09-27 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-12-05 00:00:00.000,"Bronze","Manual","N"
6438,50918268000,"Kellie","Cannon","4867 Victory Lane","Oakland","CA",68399,"USA",1934-11-15 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-04-20 00:00:00.000,"Bronze","Manual","N"
6455,51081265807,"Anita","Balchuck","4399 Chickpea Ct.","Palo Alto","CA",79861,"USA",1920-06-16 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1990-01-21 00:00:00.000,"Bronze","Manual","N"
6476,51227365732,"Martine","Arnold","5409 South St.","Berkeley","CA",12962,"USA",1917-02-10 00:00:00.000,"S","$30K - $50K","F",0,0,"High School Degree",1993-04-09 00:00:00.000,"Bronze","Manual","N"
6515,51614810824,"Terry","Shoemaker","5853 Peachwillow","Colma","CA",31580,"USA",1958-02-24 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1994-09-11 00:00:00.000,"Bronze","Manual","N"
6605,52413803300,"Rae","Gould","5123 Gumwood","Concord","CA",43147,"USA",1977-06-15 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1990-09-18 00:00:00.000,"Bronze","Manual","Y"
6641,52756203400,"Joanne","Berens","5884 Blue Ridge","Coronado","CA",33813,"USA",1925-07-23 00:00:00.000,"S","$30K - $50K","M",0,0,"High School Degree",1991-11-19 00:00:00.000,"Bronze","Manual","N"
6654,52819980978,"Hans","Squires","1398 DiMaggio Way","Coronado","CA",75711,"USA",1933-02-01 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1992-06-17 00:00:00.000,"Bronze","Manual","Y"
6707,53248142000,"Anna","Kassian","4464 Seal Way","San Carlos","CA",41857,"USA",1913-11-03 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1993-11-03 00:00:00.000,"Bronze","Manual","N"
6783,53932105302,"Cody","Tendick","8827 Ward Court","Concord","CA",63768,"USA",1936-05-16 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-06-16 00:00:00.000,"Bronze","Manual","Y"
6795,53986967206,"Richard","Smith","9682 Concord Blvd.","San Jose","CA",32432,"USA",1972-11-27 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1993-03-04 00:00:00.000,"Bronze","Manual","N"
6803,54045133600,"Mikkal","Mizer","8481 Cloverleaf Circle","Oakland","CA",54382,"USA",1929-11-08 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-02-14 00:00:00.000,"Bronze","Manual","N"
6806,54069091081,"Warren","Kaufman","9849 Santa Fe Court","Woodland Hills","CA",58211,"USA",1949-05-16 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-11-28 00:00:00.000,"Bronze","Manual","Y"
6871,54663672447,"Linda","Ernstam","8571 Sun View Drive","Santa Cruz","CA",83575,"USA",1958-03-12 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1991-07-17 00:00:00.000,"Bronze","Manual","N"
6907,54983150400,"Kim","Miller","2381 Tupelo Drive","Novato","CA",72089,"USA",1968-10-12 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-05-08 00:00:00.000,"Bronze","Manual","Y"
6958,55436229109,"Linda","Larson","2085 Westwood Dr.","San Gabriel","CA",41128,"USA",1957-07-08 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1992-07-04 00:00:00.000,"Bronze","Manual","Y"
7036,56100285053,"Randy","Qualieri","3574 East Lake Court","Altadena","CA",37058,"USA",1966-02-25 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1993-05-03 00:00:00.000,"Bronze","Manual","Y"
7043,56161605715,"Catherine","Beaudoin","2887 Pinecrest Court","Colma","CA",62612,"USA",1973-08-06 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1990-08-21 00:00:00.000,"Bronze","Manual","N"
7172,57188135400,"Robert","Schaffer","868 Aspen Dr.","San Gabriel","CA",96686,"USA",1949-01-22 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-09-04 00:00:00.000,"Bronze","Manual","Y"
7230,57587956190,"Meris","Snodgrass","7738 Thunderbird Dr.","Beverly Hills","CA",43292,"USA",1957-08-25 00:00:00.000,"S","$30K - $50K","M",0,0,"High School Degree",1993-03-03 00:00:00.000,"Bronze","Manual","Y"
7305,58183787465,"Carol","Braunstein","6819 Terry Lynn Lane","Chula Vista","CA",95524,"USA",1966-05-14 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-04-07 00:00:00.000,"Bronze","Manual","Y"
7306,58186544775,"Shannon","Whitaker","4643 Elkwood Dr.","Burbank","CA",46881,"USA",1938-10-02 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1990-06-13 00:00:00.000,"Bronze","Manual","Y"
7335,58440764500,"William","Stadfey","9440 First Ave.","Los Angeles","CA",85947,"USA",1962-04-02 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-03-04 00:00:00.000,"Bronze","Manual","Y"
7363,58668215870,"Boyd","Cicerelli","4451 Carmel Dr.","San Gabriel","CA",98511,"USA",1955-07-20 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-05-25 00:00:00.000,"Bronze","Manual","Y"
7425,59227595900,"Davis","Wilson","1597 Apple Dr.","San Gabriel","CA",21734,"USA",1933-04-18 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-03-13 00:00:00.000,"Bronze","Manual","N"
7474,59658584000,"David","Jillie","3691 MacAlvey Drive","Long Beach","CA",91790,"USA",1919-08-01 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-06-22 00:00:00.000,"Bronze","Manual","Y"
7536,60354048609,"Michael","Sample","8598 Sharon Dr.","Newport Beach","CA",33140,"USA",1977-06-13 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-02-16 00:00:00.000,"Bronze","Manual","N"
7596,60788582563,"Daphne","OMalley","6887 Deerberry Ct.","El Cajon","CA",75598,"USA",1945-09-27 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-03-15 00:00:00.000,"Bronze","Manual","Y"
7612,60947659015,"Julia","Phillips","9797 Cobblestone Ct.","Bellflower","CA",46790,"USA",1912-06-24 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1994-02-24 00:00:00.000,"Bronze","Manual","N"
7644,61144409800,"Eli","Waterhouse","143 Pecan Pl.","La Mesa","CA",58363,"USA",1920-09-08 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-07-13 00:00:00.000,"Bronze","Manual","Y"
7679,61365670561,"Kathy","Russell","1810 Darlene Dr.","Novato","CA",79587,"USA",1937-06-17 00:00:00.000,"S","$30K - $50K","M",0,0,"High School Degree",1990-09-01 00:00:00.000,"Bronze","Manual","N"
7851,62994146900,"Abel","Young","4833 Maine Dr.","Woodland Hills","CA",65084,"USA",1920-05-20 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-08-07 00:00:00.000,"Bronze","Manual","N"
7873,63156758546,"Kolleen","Thomas","8932 Sandalwood Dr.","San Diego","CA",30142,"USA",1932-04-23 00:00:00.000,"S","$30K - $50K","M",0,0,"High School Degree",1990-11-11 00:00:00.000,"Bronze","Manual","Y"
7925,63551220300,"Joseph","Lombardi","5259 Prestwick Dr.","Oakland","CA",77046,"USA",1919-04-13 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1993-11-17 00:00:00.000,"Bronze","Manual","Y"
7935,63658186793,"Tammy","Cohen","7995 Strasbourg Lane","Pomona","CA",34623,"USA",1970-09-05 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1991-10-15 00:00:00.000,"Bronze","Manual","Y"
7943,63715671896,"Bobby","Quach","1483 Santa Lucia Dr.","Berkeley","CA",82532,"USA",1941-06-06 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-10-02 00:00:00.000,"Bronze","Manual","Y"
7974,63927727341,"Ruby","Williams","9271 Grand View Ave.","San Jose","CA",49323,"USA",1958-07-11 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-05-09 00:00:00.000,"Bronze","Manual","N"
7981,64010312557,"Jessica","Rowland","6066 laguna Street","Daly City","CA",77206,"USA",1931-12-23 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-07-08 00:00:00.000,"Bronze","Manual","N"
8037,64511794400,"Mauricio","Huq","8120 Golden Meadow","Santa Cruz","CA",30442,"USA",1946-08-05 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-12-11 00:00:00.000,"Bronze","Manual","Y"
8246,66606229500,"Todd","Mendell","4184 Lee Lane","La Jolla","CA",69705,"USA",1952-07-11 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1992-09-23 00:00:00.000,"Bronze","Manual","Y"
8260,66759464144,"Elizabeth","Von Waldegg Ii","7430 Ravenwood","Pomona","CA",15619,"USA",1917-06-18 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-05-25 00:00:00.000,"Bronze","Manual","N"
8267,66790626049,"Leslie","Urias","4480 Las Trampas Road","Los Angeles","CA",10989,"USA",1972-01-22 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1992-08-04 00:00:00.000,"Bronze","Manual","Y"
8307,67177196700,"Veda","Collins","3001 Hanson Lane","Burlingame","CA",46706,"USA",1936-06-17 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-05-19 00:00:00.000,"Bronze","Manual","N"
8448,68524985300,"Brenda","Proctor","82 Mt. Dell Dr.","San Diego","CA",92858,"USA",1939-11-03 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-08-04 00:00:00.000,"Bronze","Manual","Y"
8509,69012632369,"Evelyn","McGee","1068 N Sweetbriar Court","La Jolla","CA",30886,"USA",1979-11-04 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-05-10 00:00:00.000,"Bronze","Manual","Y"
8535,69212886095,"Jean","Maloney","7960 Shadow Creek Dr.","Redwood City","CA",58654,"USA",1915-02-20 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-05-21 00:00:00.000,"Bronze","Manual","N"
8598,69774626500,"Paul","Takeda","6093 Hilltop Road","Pomona","CA",66787,"USA",1914-01-11 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1990-08-16 00:00:00.000,"Bronze","Manual","N"
8600,69781069159,"Richard","Wellington","7629 Alier Dr.","Santa Monica","CA",22775,"USA",1949-02-04 00:00:00.000,"S","$30K - $50K","M",0,0,"High School Degree",1994-03-16 00:00:00.000,"Bronze","Manual","N"
8632,70038298400,"Joe","Tran","7974 Seal Way","La Jolla","CA",34347,"USA",1957-05-15 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1990-07-03 00:00:00.000,"Bronze","Manual","N"
8724,71024117500,"Cheryl","Lawrence","9428 Mehaffey Way","Glendale","CA",19896,"USA",1977-11-21 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-09-25 00:00:00.000,"Bronze","Manual","N"
8738,71160062600,"Barbara","Combs","1819 Weston Court","Berkeley","CA",71454,"USA",1914-02-10 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1992-05-09 00:00:00.000,"Bronze","Manual","N"
8753,71305937170,"Jeff","Winter","9167 Jennifer Way","Beverly Hills","CA",71963,"USA",1976-02-01 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-10-15 00:00:00.000,"Bronze","Manual","N"
8782,71586759090,"Eunice","Jones","6299 Bourton Ct.","Downey","CA",63181,"USA",1934-08-11 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1992-08-23 00:00:00.000,"Bronze","Manual","Y"
8808,71850178837,"James","Ross","3053 W. Watson Court","Berkeley","CA",70402,"USA",1937-04-08 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1993-03-04 00:00:00.000,"Bronze","Manual","N"
9007,74125738100,"Norman","Kroll","4810 Center Ave.","Oakland","CA",64414,"USA",1960-09-11 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1991-06-27 00:00:00.000,"Bronze","Manual","N"
9084,74895129799,"Adoli","Lewis","5841 Longview Rd.","Los Angeles","CA",26907,"USA",1915-07-16 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1992-11-04 00:00:00.000,"Bronze","Manual","N"
9217,76478137373,"Troy","Judiscak","660 West M Street","Bellflower","CA",80190,"USA",1941-07-28 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1992-10-22 00:00:00.000,"Bronze","Manual","N"
9424,78509116800,"Donna","Weeks","4288 Hacienda","Novato","CA",58740,"USA",1934-10-15 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1991-08-24 00:00:00.000,"Bronze","Manual","N"
9433,78601304292,"Mary","Retske","8947 Rio Grande Drive","Chula Vista","CA",75832,"USA",1967-06-12 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-01-03 00:00:00.000,"Bronze","Manual","N"
9442,78701978300,"Anthony","Barnes","7832 Military East","San Jose","CA",62044,"USA",1923-07-17 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-12-26 00:00:00.000,"Bronze","Manual","N"
9679,81302755475,"Sean","Hays","362 Richard Place","Lakewood","CA",37026,"USA",1972-01-15 00:00:00.000,"S","$30K - $50K","F",0,0,"High School Degree",1992-01-27 00:00:00.000,"Bronze","Manual","N"
9816,82577561140,"Reinhold","Whitmer","307 Almondtree Circle","Bellflower","CA",25084,"USA",1973-05-18 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1991-11-20 00:00:00.000,"Bronze","Manual","N"
9943,84008932709,"Arvid","Duran","1905 Clyde Street","Altadena","CA",89368,"USA",1975-10-02 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-03-03 00:00:00.000,"Bronze","Manual","N"
10097,85448753237,"Gen","Taylor","4914 Clayton Rd.","Beverly Hills","CA",40802,"USA",1966-05-21 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1991-09-22 00:00:00.000,"Bronze","Manual","N"
10135,85863728523,"Karen","Baker","9775 Redrock Drive","Richmond","CA",43326,"USA",1910-03-15 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1993-05-22 00:00:00.000,"Bronze","Manual","Y"
10143,85971408500,"David","Stokes","2477 Everett Court","Long Beach","CA",16956,"USA",1951-11-16 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-03-14 00:00:00.000,"Bronze","Manual","N"
10161,86148970723,"Jennifer","Tran","7177 Danesta Dr.","Burbank","CA",78774,"USA",1974-11-11 00:00:00.000,"S","$30K - $50K","M",0,0,"High School Degree",1994-08-15 00:00:00.000,"Bronze","Manual","N"
10203,86599463820,"Michelle","Cochran","3931 Scott Street","Mill Valley","CA",66349,"USA",1967-01-07 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-03-10 00:00:00.000,"Bronze","Manual","N"
10245,87074440121,"Sharon","Barber","8537 Partridge Dr.","Santa Cruz","CA",14280,"USA",1958-07-07 00:00:00.000,"S","$30K - $50K","M",0,0,"High School Degree",1991-02-27 00:00:00.000,"Bronze","Manual","Y"
10259,87268304824,"Takeshi","Kawanami","4575 Shannondale Drive","West Covina","CA",19475,"USA",1935-09-09 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1992-11-14 00:00:00.000,"Bronze","Manual","N"
10268,87374627590,"Lisa","Bito","4108 Galindo Street","Pomona","CA",84236,"USA",1945-05-09 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1993-12-08 00:00:00.000,"Bronze","Manual","N"
70,88144207000,"Leopoldo","Renfro","1226 Shoenic","Coronado","CA",13903,"USA",1972-03-26 00:00:00.000,"M","$30K - $50K","M",0,0,"High School Degree",1991-07-13 00:00:00.000,"Bronze","Manual","Y"
123,88708876371,"Scott","Masters","5747 Shirley Drive","Richmond","CA",24162,"USA",1964-07-08 00:00:00.000,"M","$30K - $50K","F",2,0,"High School Degree",1993-08-15 00:00:00.000,"Bronze","Manual","Y"
161,89277392000,"Dell","Gras","77 Birchwood","Grossmont","CA",98756,"USA",1933-08-23 00:00:00.000,"M","$30K - $50K","F",1,0,"High School Degree",1992-09-17 00:00:00.000,"Bronze","Manual","Y"
370,91719006896,"June","Brunner","1267 Scenic Drive","Santa Monica","CA",54634,"USA",1977-09-27 00:00:00.000,"M","$30K - $50K","M",2,0,"High School Degree",1992-01-02 00:00:00.000,"Bronze","Manual","Y"
603,94747129678,"Greg","Johnson","2687 Gilberto","La Jolla","CA",94076,"USA",1914-08-06 00:00:00.000,"M","$30K - $50K","M",1,0,"High School Degree",1990-02-21 00:00:00.000,"Bronze","Manual","Y"
1300,12051975727,"Janie","Snell","2056 Sherbear Dr.","Berkeley","CA",76991,"USA",1930-08-18 00:00:00.000,"M","$30K - $50K","M",0,0,"High School Degree",1991-11-01 00:00:00.000,"Bronze","Manual","Y"
2326,19349182800,"David","Mc Gary","2577 Aspen Drive","Arcadia","CA",20360,"USA",1972-07-10 00:00:00.000,"M","$30K - $50K","M",1,0,"High School Degree",1993-02-22 00:00:00.000,"Bronze","Manual","Y"
2377,19708014130,"Gregory","Quinones","5490 Roskelley Drive","Long Beach","CA",68769,"USA",1942-09-15 00:00:00.000,"M","$30K - $50K","M",0,0,"High School Degree",1992-01-08 00:00:00.000,"Bronze","Manual","Y"
3042,24432752100,"Dennis","Ashford","5265 Ethan Ct","La Mesa","CA",12732,"USA",1973-02-26 00:00:00.000,"M","$30K - $50K","F",2,0,"High School Degree",1994-08-19 00:00:00.000,"Bronze","Manual","Y"
3294,26241108200,"Mary","Sauder","9000 Adobe St","Grossmont","CA",41651,"USA",1950-04-15 00:00:00.000,"M","$30K - $50K","F",0,0,"High School Degree",1992-09-25 00:00:00.000,"Bronze","Manual","N"
3447,27488319277,"Margaret","Allen","1301 Burwood Way","San Francisco","CA",93943,"USA",1973-02-05 00:00:00.000,"M","$30K - $50K","F",0,0,"High School Degree",1991-09-01 00:00:00.000,"Bronze","Manual","Y"
3743,29778748750,"Raymond","Sondag","5845 Oliveria Road","Concord","CA",59438,"USA",1972-11-25 00:00:00.000,"M","$30K - $50K","M",4,0,"High School Degree",1994-02-13 00:00:00.000,"Bronze","Manual","Y"
4057,31994832800,"Geraldine","Janson","3056 C Northwood Dr","Arcadia","CA",37398,"USA",1957-10-06 00:00:00.000,"M","$30K - $50K","M",1,0,"High School Degree",1990-07-16 00:00:00.000,"Bronze","Manual","Y"
4248,33413882300,"Masaharu","Ryan","1395 Hieber Drive","Oakland","CA",88548,"USA",1932-08-06 00:00:00.000,"M","$30K - $50K","F",1,0,"High School Degree",1991-05-22 00:00:00.000,"Bronze","Manual","Y"
4918,38497301300,"Janice","Clarkin","7443 Sherry Circle","Oakland","CA",33791,"USA",1928-06-08 00:00:00.000,"M","$30K - $50K","F",0,0,"High School Degree",1992-07-19 00:00:00.000,"Bronze","Manual","N"
4967,38920967000,"Joanne","Pershing","7320 Bloching Circle","Bellflower","CA",83697,"USA",1914-02-18 00:00:00.000,"M","$30K - $50K","F",3,0,"High School Degree",1991-11-15 00:00:00.000,"Bronze","Manual","N"
5243,41011834740,"Theresa","Lefebvre","2369 Tuolumne St.","San Carlos","CA",78701,"USA",1960-04-17 00:00:00.000,"M","$30K - $50K","F",2,0,"High School Degree",1991-08-07 00:00:00.000,"Bronze","Manual","N"
5628,44028831720,"Cindy","Westhaiser","5682 Leslie Avenue","San Francisco","CA",29552,"USA",1931-12-06 00:00:00.000,"M","$30K - $50K","F",3,0,"High School Degree",1994-11-16 00:00:00.000,"Bronze","Manual","Y"
6207,49061659000,"Evelyn","Brown","4474 San Jose Dr.","Long Beach","CA",47776,"USA",1930-03-26 00:00:00.000,"M","$30K - $50K","M",1,0,"High School Degree",1991-11-28 00:00:00.000,"Bronze","Manual","N"
6987,55653563141,"Ben","Charles","833 Boxwood","San Gabriel","CA",85514,"USA",1916-10-05 00:00:00.000,"M","$30K - $50K","M",0,0,"High School Degree",1993-07-10 00:00:00.000,"Bronze","Manual","Y"
7048,56199328300,"Jane","Small","9855 Norse Ct.","National City","CA",22429,"USA",1979-10-23 00:00:00.000,"M","$30K - $50K","F",0,0,"High School Degree",1990-02-05 00:00:00.000,"Bronze","Manual","N"
7210,57436271900,"Susan","White","4691 Encinal Place","Pomona","CA",77542,"USA",1914-11-13 00:00:00.000,"M","$30K - $50K","F",2,0,"High School Degree",1994-05-14 00:00:00.000,"Bronze","Manual","Y"
7252,57797195300,"Ramona","Galvin","4125 Adobe Dr.","Woodland Hills","CA",93924,"USA",1922-07-16 00:00:00.000,"M","$30K - $50K","F",1,0,"High School Degree",1991-01-16 00:00:00.000,"Bronze","Manual","Y"
7419,59174713500,"Marilyn","Bowman","5095 Chablis Way","Santa Cruz","CA",73994,"USA",1920-07-06 00:00:00.000,"M","$30K - $50K","M",1,0,"High School Degree",1994-04-16 00:00:00.000,"Bronze","Manual","Y"
