CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
11603,"Geoffrey","Gonzalez","Gonzalez, Geoffrey",1977-02-06 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"1538 Golden Meadow",2015-01-21 00:00:00.000,"0-1 Miles"
11609,"Eugene","Ye","Ye, Eugene",1976-06-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"2877 Bounty Way",2015-01-31 00:00:00.000,"0-1 Miles"
11610,"Blake","Collins","Collins, Blake",1975-04-23 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"4519 Lydia Lane",2015-01-13 00:00:00.000,"0-1 Miles"
11613,"Meredith","Prasad","Prasad, Meredith",1975-11-03 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Hunzinger Allee 292",2015-05-14 00:00:00.000,"0-1 Miles"
12514,"Lacey","Becker","Becker, Lacey",1977-12-09 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"61, rue Mazagran",2016-02-18 00:00:00.000,"0-1 Miles"
12519,"Casey","Gutierrez","Gutierrez, Casey",1977-12-17 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"2035 Emmons Canyon Lane",2016-05-12 00:00:00.000,"0-1 Miles"
12719,"Cheryl","Ruiz","Ruiz, Cheryl",1974-12-04 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"660, rue Villedo",2016-07-11 00:00:00.000,"0-1 Miles"
12720,"Nicolas","Chande","Chande, Nicolas",1974-11-02 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"44, rue du Départ",2016-06-14 00:00:00.000,"0-1 Miles"
12872,"Olivia","Hughes","Hughes, Olivia",1975-05-11 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Hochstr 8111",2016-11-30 00:00:00.000,"0-1 Miles"
13826,"Candice","He","He, Candice",1977-11-25 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Rotthäuser Weg 100",2016-11-09 00:00:00.000,"0-1 Miles"
13829,"Randall","Carlson","Carlson, Randall",1977-03-11 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Lützowplatz 5928",2014-06-14 00:00:00.000,"0-1 Miles"
13836,"Dominic","Sara","Sara, Dominic",1976-04-07 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Altendorfer Straße 70",2014-06-02 00:00:00.000,"0-1 Miles"
13843,"Warren","Xie","Xie, Warren",1975-06-22 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"855, rue Basse-du-Rocher",2016-03-12 00:00:00.000,"0-1 Miles"
14838,"Darren","Alvarez","Alvarez, Darren",1977-07-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Kappellweg 242",2014-11-18 00:00:00.000,"0-1 Miles"
14849,"Dwayne","Martin","Martin, Dwayne",1975-10-12 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Zollhof 6678",2016-04-03 00:00:00.000,"0-1 Miles"
14990,"Nelson","Ramos","Ramos, Nelson",1976-01-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Wallstr 824",2014-12-02 00:00:00.000,"0-1 Miles"
14991,"Edwin","Zhao","Zhao, Edwin",1976-02-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"973 Broadway Street",2014-07-19 00:00:00.000,"0-1 Miles"
14996,"Ross","Gill","Gill, Ross",1975-10-14 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Unter Linden 934",2016-07-01 00:00:00.000,"0-1 Miles"
16316,"Kelli","Hu","Hu, Kelli",1977-10-24 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Königsteiner Straße 990",2015-05-16 00:00:00.000,"0-1 Miles"
16317,"Joel","Raman","Raman, Joel",1977-09-23 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"9546 Cardinal Ct.",2015-02-20 00:00:00.000,"0-1 Miles"
16318,"Kellie","Moreno","Moreno, Kellie",1977-06-08 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"5399 Red Maple Ct.",2015-02-26 00:00:00.000,"0-1 Miles"
16451,"Karl","Stone","Stone, Karl",1977-09-05 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Berliner Platz 1",2015-06-01 00:00:00.000,"0-1 Miles"
16452,"Cassie","Luo","Luo, Cassie",1977-11-21 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"9428 Mehaffey Way",2015-03-05 00:00:00.000,"0-1 Miles"
16461,"Rosa","Wu","Wu, Rosa",1976-02-06 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"939 Vista Del Diablo",2015-03-02 00:00:00.000,"0-1 Miles"
16476,"Shawn","Xie","Xie, Shawn",1973-12-11 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"5, avenue de Norvege",2015-12-07 00:00:00.000,"0-1 Miles"
17081,"Jennifer","Murphy","Murphy, Jennifer",1974-02-08 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"99, rue Maillard",2016-07-08 00:00:00.000,"0-1 Miles"
17841,"Walter","Navarro","Navarro, Walter",1976-09-09 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"8720 Orth Larwin Ave",2015-08-27 00:00:00.000,"0-1 Miles"
17846,"Alejandro","Chavez","Chavez, Alejandro",1975-01-25 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"4811, rue des Ecoles",2016-07-31 00:00:00.000,"0-1 Miles"
19510,"Renee","Torres","Torres, Renee",1976-05-19 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"7342 Pueblo Dr.",2015-11-03 00:00:00.000,"0-1 Miles"
19511,"Marcus","Ward","Ward, Marcus",1976-05-19 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"7342 Pueblo Dr.",2015-11-30 00:00:00.000,"0-1 Miles"
19516,"Kaitlyn","Griffin","Griffin, Kaitlyn",1975-01-09 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"55, rue de Courtaboeuf",2016-03-25 00:00:00.000,"0-1 Miles"
20936,"Christy","Cai","Cai, Christy",1977-06-22 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"15, avenue Reille",2016-12-28 00:00:00.000,"0-1 Miles"
20945,"Roger","Tang","Tang, Roger",1976-05-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Pflugstr 2565",2015-11-30 00:00:00.000,"0-1 Miles"
20948,"Xavier","White","White, Xavier",1975-07-09 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"4+B347533, place de la République",2016-03-25 00:00:00.000,"0-1 Miles"
20956,"Kristy","Alonso","Alonso, Kristy",1975-08-28 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"4, boulevard Tremblay",2016-11-09 00:00:00.000,"0-1 Miles"
20957,"Darren","Kapoor","Kapoor, Darren",1975-01-16 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"3193, rue Lamarck",2016-06-23 00:00:00.000,"0-1 Miles"
20958,"Gerald","Alonso","Alonso, Gerald",1975-09-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Buergermeister-ulrich-str 2411",2016-02-02 00:00:00.000,"0-1 Miles"
21128,"Kenneth","Andersen","Andersen, Kenneth",1975-06-20 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Wertheimer Straße 854",2016-06-30 00:00:00.000,"0-1 Miles"
21132,"Jeffery","Hu","Hu, Jeffery",1974-06-04 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"1, rue de Maubeuge",2016-06-07 00:00:00.000,"0-1 Miles"
22711,"Isaiah","Hernandez","Hernandez, Isaiah",1973-04-09 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Lützowplatz 528",2016-07-18 00:00:00.000,"0-1 Miles"
23446,"Nina","Chander","Chander, Nina",1974-10-04 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Zur Lindung 1",2016-05-09 00:00:00.000,"0-1 Miles"
23447,"Jermaine","Weber","Weber, Jermaine",1974-04-14 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Knaackstr 442",,"0-1 Miles"
23954,"Jonathon","Serrano","Serrano, Jonathon",1976-07-07 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"396 North Ridge Dr.",2016-04-10 00:00:00.000,"0-1 Miles"
23959,"Amber","Parker","Parker, Amber",1975-06-02 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Platz des Landtags 433",2016-02-28 00:00:00.000,"0-1 Miles"
24121,"Valerie","Liu","Liu, Valerie",1977-03-12 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Conesweg 270",2016-10-22 00:00:00.000,"0-1 Miles"
24127,"James","Washington","Washington, James",1976-04-20 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Buergermeister-ulrich-str 6411",2016-10-17 00:00:00.000,"0-1 Miles"
25143,"Destiny","Henderson","Henderson, Destiny",1974-04-08 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"12, rue des Berges",2016-12-07 00:00:00.000,"0-1 Miles"
25508,"Melissa","Cook","Cook, Melissa",1977-06-03 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Brunnenstr 44",2016-11-06 00:00:00.000,"0-1 Miles"
25510,"Grant","Kumar","Kumar, Grant",1977-10-28 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"9997 Montgomery Ave.",2016-11-19 00:00:00.000,"0-1 Miles"
25511,"Chelsea","Arun","Arun, Chelsea",1977-09-08 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"4380 Chestnut",2016-11-25 00:00:00.000,"0-1 Miles"
25522,"Casey","Anand","Anand, Casey",1976-09-13 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Höhenstr 9429",2016-11-04 00:00:00.000,"0-1 Miles"
25526,"Armando","Rubio","Rubio, Armando",1975-11-07 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Postenweg 4648",2016-03-17 00:00:00.000,"0-1 Miles"
25674,"Reginald","Navarro","Navarro, Reginald",1976-07-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Wolfgangstraße 72",2016-03-08 00:00:00.000,"0-1 Miles"
25675,"Joe","Blanco","Blanco, Joe",1976-06-11 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"1781 Camino Solano",2016-02-19 00:00:00.000,"0-1 Miles"
26876,"Holly","Lopez","Lopez, Holly",1977-07-25 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"8965 Rheem Blvd.",2016-06-14 00:00:00.000,"0-1 Miles"
26884,"Paige","James","James, Paige",1976-09-09 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Pappelallee 250",2016-02-29 00:00:00.000,"0-1 Miles"
26885,"Victor","Martin","Martin, Victor",1976-03-10 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"2983 Yosemite Ct",2016-06-10 00:00:00.000,"0-1 Miles"
26886,"Jasmine","Robinson","Robinson, Jasmine",1976-11-12 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"8611 Park Lane Circle",2016-06-23 00:00:00.000,"0-1 Miles"
27153,"Gina","Ruiz","Ruiz, Gina",1974-08-11 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"44, rue Saint Denis",2016-03-27 00:00:00.000,"0-1 Miles"
28424,"Neil","Romero","Romero, Neil",1977-01-20 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"4657 Price Lane",2016-11-16 00:00:00.000,"0-1 Miles"
28427,"Yolanda","Deng","Deng, Yolanda",1977-04-10 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"1979 Driving Drive",2016-11-14 00:00:00.000,"0-1 Miles"
28436,"Derrick","Carlson","Carlson, Derrick",1976-06-01 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"8168 Lorie Lane",2016-11-03 00:00:00.000,"0-1 Miles"
28438,"Heidi","Sanchez","Sanchez, Heidi",1976-07-02 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"277 South Royal Links",2016-12-06 00:00:00.000,"0-1 Miles"
28444,"Pedro","Sai","Sai, Pedro",1975-11-19 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"2, rue Pierre-Demoulin",2016-03-21 00:00:00.000,"0-1 Miles"
28445,"Shaun","She","She, Shaun",1975-12-19 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Bundesallee 5511",2016-11-13 00:00:00.000,"0-1 Miles"
28723,"Ryan","Yang","Yang, Ryan",1973-10-23 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"9903 Clearland Circle",2016-04-06 00:00:00.000,"0-1 Miles"
29429,"Marie","Suarez","Suarez, Marie",1975-05-22 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"6186, place du Tertre",2016-12-14 00:00:00.000,"0-1 Miles"
29430,"Donna","Goel","Goel, Donna",1975-11-04 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Galeriestr 6818",2016-08-25 00:00:00.000,"0-1 Miles"
12717,"Hannah","Wood","Wood, Hannah",1974-06-07 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"22, rue de la Cavalerie",2014-10-23 00:00:00.000,"0-1 Miles"
13827,"Nathan","Harris","Harris, Nathan",1977-10-01 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"Am Karlshof 8228",2016-07-18 00:00:00.000,"0-1 Miles"
14997,"Angel","Cooper","Cooper, Angel",1975-06-05 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"Brunnenstr 6466",2014-12-08 00:00:00.000,"0-1 Miles"
16454,"Marco","Suri","Suri, Marco",1977-06-05 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"8510 G St.",2016-02-16 00:00:00.000,"0-1 Miles"
16459,"Carolyn","Kapoor","Kapoor, Carolyn",1976-04-17 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"9210 Camino Peral",2016-02-18 00:00:00.000,"0-1 Miles"
18039,"Logan","Clark","Clark, Logan",1975-10-19 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"40, rue Royale",2014-09-07 00:00:00.000,"0-1 Miles"
18047,"Latasha","Alvarez","Alvarez, Latasha",1974-02-09 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"Auf dem Ufer 164",2015-01-01 00:00:00.000,"0-1 Miles"
19387,"Ruth","Rana","Rana, Ruth",1974-03-25 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"Charlottenstr 123",2014-06-28 00:00:00.000,"0-1 Miles"
19512,"Marco","Kapoor","Kapoor, Marco",1976-07-11 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"2893 Vera",2016-04-12 00:00:00.000,"0-1 Miles"
21114,"Savannah","Murphy","Murphy, Savannah",1977-11-04 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"Karl Liebknecht str 399",2016-03-29 00:00:00.000,"0-1 Miles"
21120,"Roger","Chen","Chen, Roger",1976-07-11 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"Karl Liebknecht str 299",2016-02-06 00:00:00.000,"0-1 Miles"
23947,"Autumn","Liang","Liang, Autumn",1977-04-08 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"Karl Liebknecht str 577",2016-11-29 00:00:00.000,"0-1 Miles"
24118,"Donna","Chande","Chande, Donna",1977-03-16 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"34, rue Lauriston",,"0-1 Miles"
24383,"Ronald","Prasad","Prasad, Ronald",1974-06-25 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"12, avenue Foch",2016-08-15 00:00:00.000,"0-1 Miles"
24384,"Kenneth","Pal","Pal, Kenneth",1974-08-23 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"4, rue Georges-Clémenceau",2016-09-30 00:00:00.000,"0-1 Miles"
25525,"Heidi","Srini","Srini, Heidi",1975-10-19 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"Alte Landstr 199",2016-11-28 00:00:00.000,"0-1 Miles"
26877,"Damien","Nara","Nara, Damien",1977-02-21 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"1439 N. Michell Canyon Rd.",2016-12-08 00:00:00.000,"0-1 Miles"
28435,"Edwin","Liu","Liu, Edwin",1976-04-11 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"Alderweg 37",,"0-1 Miles"
28540,"Leah","Zhang","Zhang, Leah",1974-11-26 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"50, avenue de Villiers",2015-02-20 00:00:00.000,"0-1 Miles"
12721,"Rebekah","Martinez","Martinez, Rebekah",1974-01-14 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"Auf Der Steige 111",2016-05-05 00:00:00.000,"1-2 Miles"
12728,"Jeremiah","Stewart","Stewart, Jeremiah",1979-06-26 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Alte Landstr 9902",2016-04-09 00:00:00.000,"1-2 Miles"
13671,"Frank","Ramos","Ramos, Frank",1974-02-07 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Carlsplatz 43",,"1-2 Miles"
14691,"Derrick","Torres","Torres, Derrick",1979-11-13 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical",0,1,"4195, rue Léo Delibes",2016-09-05 00:00:00.000,"1-2 Miles"
16189,"Amanda","Hughes","Hughes, Amanda",1979-04-02 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"3598 Teakwood Drive",2016-06-18 00:00:00.000,"1-2 Miles"
18048,"Alisha","Sun","Sun, Alisha",1974-10-06 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"4096 San Remo",2016-11-21 00:00:00.000,"1-2 Miles"
19390,"Terrance","Perez","Perez, Terrance",1978-10-03 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"33, rue Georges-Clémenceau",2016-08-03 00:00:00.000,"1-2 Miles"
24689,"Sandra","Ye","Ye, Sandra",1974-01-26 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical",0,1,"301 Sandy Ln.",2016-10-24 00:00:00.000,"1-2 Miles"
26975,"Janet","Ward","Ward, Janet",1979-04-07 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical",0,1,"2802, boulevard Beau Marchais",2016-07-08 00:00:00.000,"1-2 Miles"
28543,"Roger","Ye","Ye, Roger",1974-09-10 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Postfach 55 00 00",2016-04-01 00:00:00.000,"1-2 Miles"
28544,"Nicolas","Shan","Shan, Nicolas",1974-04-18 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical",0,1,"Parkstr 4246",2016-10-22 00:00:00.000,"1-2 Miles"
11015,"Chloe","Young","Young, Chloe",1979-02-27 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"244 Willow Pass Road",2016-01-22 00:00:00.000,"5-10 Miles"
11016,"Wyatt","Hill","Hill, Wyatt",1979-04-28 00:00:00.000,"M","M",30000,0,0,"Partial College","Skilled Manual",1,1,"9666 Northridge Ct.",2016-02-13 00:00:00.000,"5-10 Miles"
11935,"Jessica","Taylor","Taylor, Jessica",1977-11-19 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",1,1,"5843 Mountaire Pkwy.",2016-06-08 00:00:00.000,"5-10 Miles"
11936,"Hunter","Clark","Clark, Hunter",1977-04-11 00:00:00.000,"M","M",30000,0,0,"Partial College","Skilled Manual",1,1,"9001 Esperanza",2016-04-07 00:00:00.000,"5-10 Miles"
13017,"Xavier","Alexander","Alexander, Xavier",1979-02-16 00:00:00.000,"M","M",30000,0,0,"Partial College","Skilled Manual",1,1,"9072 U St.",2016-08-20 00:00:00.000,"5-10 Miles"
13028,"Dalton","Thompson","Thompson, Dalton",1977-09-17 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",1,1,"5489 Patterson Blvd.",2016-12-24 00:00:00.000,"5-10 Miles"
13029,"Jennifer","Foster","Foster, Jennifer",1977-09-05 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"4581 Coggins Drive",2015-01-23 00:00:00.000,"1-2 Miles"
13167,"Mario","Tang","Tang, Mario",1974-07-04 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",0,1,"4108 Yukon Street",2016-11-09 00:00:00.000,"1-2 Miles"
13168,"Hannah","Price","Price, Hannah",1974-03-19 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",1,1,"8586 D Kiska Ct.",2016-09-29 00:00:00.000,"5-10 Miles"
13980,"Margaret","Liu","Liu, Margaret",1979-09-18 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",1,1,"5927 Diokmo Ct.",2016-04-23 00:00:00.000,"5-10 Miles"
14002,"Jacqueline","Reed","Reed, Jacqueline",1977-10-27 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",1,1,"8051 Reality Dr.",2016-03-16 00:00:00.000,"5-10 Miles"
14003,"Angel","Ramirez","Ramirez, Angel",1977-10-05 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",0,1,"9064 Silverado Dr.",2015-01-20 00:00:00.000,"1-2 Miles"
14109,"Aidan","Gonzales","Gonzales, Aidan",1974-08-23 00:00:00.000,"M","M",30000,0,0,"Partial College","Skilled Manual",0,1,"4829 D St.",2015-04-30 00:00:00.000,"1-2 Miles"
14354,"Seth","Green","Green, Seth",1974-07-28 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",0,1,"8206 H Street",2015-08-25 00:00:00.000,"1-2 Miles"
14514,"Rachel","Jones","Jones, Rachel",1979-09-11 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",1,1,"3358 Thornhill Place",,"5-10 Miles"
14515,"Anna","Cooper","Cooper, Anna",1979-08-10 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",1,1,"6968 Wren Ave.",2016-10-17 00:00:00.000,"5-10 Miles"
15276,"Megan","Hall","Hall, Megan",1974-06-06 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"6684 Galloway Drive",2015-02-22 00:00:00.000,"1-2 Miles"
15277,"Hailey","Griffin","Griffin, Hailey",1974-06-04 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"732 East 87th Street",2016-06-24 00:00:00.000,"1-2 Miles"
15278,"Brandon","Russell","Russell, Brandon",1974-09-03 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",1,1,"9570 Royal Links Ct",2016-02-07 00:00:00.000,"5-10 Miles"
15279,"Hunter","Lee","Lee, Hunter",1974-12-27 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",0,1,"9255 Westover Dr.",2016-10-04 00:00:00.000,"1-2 Miles"
15424,"Rebecca","Hill","Hill, Rebecca",1979-06-12 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"4986 Treat Blvd.",2016-12-21 00:00:00.000,"5-10 Miles"
15838,"Julia","Taylor","Taylor, Julia",1974-02-17 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"8396 Ruth Drive",2016-04-30 00:00:00.000,"5-10 Miles"
15839,"William","Taylor","Taylor, William",1974-05-21 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",1,1,"9994 Meadowbrook Dr.",2016-05-07 00:00:00.000,"5-10 Miles"
16015,"Jessica","Cooper","Cooper, Jessica",1979-02-03 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"9152 Rogers Ave.",2016-01-25 00:00:00.000,"1-2 Miles"
16333,"Caleb","Hill","Hill, Caleb",1977-02-21 00:00:00.000,"M","M",30000,0,0,"Partial College","Skilled Manual",0,1,"1439 N. Michell Canyon Rd.",2016-06-06 00:00:00.000,"1-2 Miles"
16334,"Natalie","Bailey","Bailey, Natalie",1977-12-12 00:00:00.000,"S","F",30000,0,0,"Partial College","Skilled Manual",0,1,"6790 Loma Linda",2016-02-03 00:00:00.000,"1-2 Miles"
16749,"Aaron","Coleman","Coleman, Aaron",1974-05-10 00:00:00.000,"S","M",30000,0,0,"Partial College","Skilled Manual",1,1,"3393 Alpha Way",2016-12-07 00:00:00.000,"5-10 Miles"
