CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Address Line 1,Customer Type,CountryRegion
17106,"Garcia, Hannah",1977-11-23 00:00:00.000,"M","F",60000,0,0,"Partial College","Skilled Manual","North America","Downey","California","5582 Ryan Court","Person","United States"
17107,"Williams, Chloe",1977-05-27 00:00:00.000,"M","F",60000,0,0,"Partial College","Skilled Manual","North America","Grossmont","California","1663 Almond Drive","Person","United States"
17127,"Johnson, Anna",1975-01-12 00:00:00.000,"M","F",60000,0,0,"Partial College","Skilled Manual","North America","Glendale","California","2633 Dalis Dr.","Person","United States"
18057,"Griffin, Angelica",1979-03-05 00:00:00.000,"M","F",60000,0,0,"Partial College","Skilled Manual","North America","West Covina","California","121 Keith Court","Person","United States"
18059,"Reed, Olivia",1978-01-03 00:00:00.000,"S","F",60000,0,0,"Partial College","Skilled Manual","North America","Coronado","California","1736 Windsor Drive","Person","United States"
18060,"Perry, Jocelyn",1978-06-20 00:00:00.000,"S","F",60000,0,0,"Partial College","Skilled Manual","North America","Downey","California","5455 Granola Dr","Person","United States"
18071,"Simmons, Arianna",1978-05-15 00:00:00.000,"S","F",60000,0,0,"Partial College","Skilled Manual","North America","Lakewood","California","24 San Vincente Drive","Person","United States"
18077,"Miller, Megan",1977-03-04 00:00:00.000,"S","F",60000,0,0,"Partial College","Skilled Manual","North America","Fremont","California","9911 Northgate Road","Person","United States"
18111,"Smith, Sydney",1973-04-11 00:00:00.000,"S","F",60000,0,0,"Partial College","Skilled Manual","North America","Los Angeles","California","719 Sycamore Drive","Person","United States"
17168,"Hughes, Samuel",1961-02-19 00:00:00.000,"S","M",60000,1,0,"Partial College","Skilled Manual","North America","Los Angeles","California","1083 W. Hook Road","Person","United States"
732,"Gill, Tanya",1960-08-19 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Burlingame","California","8850 Thunderbird Drive","Person","United States"
734,"Schmidt, Kristi",1959-07-27 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Concord","California","1536 Camino Verde Ct.","Person","United States"
735,"Chen, Omar",1959-08-25 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Coronado","California","3181 Hacienda","Person","United States"
737,"Sanchez, Sebastian",1959-09-25 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Fremont","California","7706 California St.","Person","United States"
866,"Rivera, Chloe",1961-02-06 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","National City","California","6282 Mcneil Place","Person","United States"
867,"Scott, Lucas",1961-07-02 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Glendale","California","1218 Woodside Court","Person","United States"
877,"White, Madison",1960-11-13 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Oakland","California","27 Athens Circle","Person","United States"
878,"Diaz, Alexis",1960-10-07 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Newport Beach","California","8541 Summerfield Drive","Person","United States"
2934,"Richardson, Isabella",1961-06-12 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Torrance","California","7413 Alpine Drive","Person","United States"
2943,"Long, Seth",1960-04-08 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Downey","California","3761 N. 14th St","Person","United States"
2944,"Bryant, Kelly",1960-10-03 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Los Angeles","California","9037 Saddlehill Lane","Person","United States"
3628,"Hill, Isaiah",1961-11-16 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","San Carlos","California","4159 Bayshore Rd.","Person","United States"
3631,"James, Isaiah",1961-08-07 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Imperial Beach","California","6547 Lexington Road","Person","United States"
3640,"Howard, Jeremiah",1960-08-24 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Downey","California","1839 Kelly","Person","United States"
3650,"Cox, Grace",1960-11-24 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Torrance","California","2863 Polk Street","Person","United States"
3653,"Luo, Russell",1960-12-02 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Beverly Hills","California","2874 Via Del Verdes","Person","United States"
3654,"Fernandez, Troy",1959-01-07 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Concord","California","5087 Bonita Ave.","Person","United States"
4548,"Wood, Cassidy",1961-10-06 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Daly City","California","4058 First Ave","Person","United States"
4556,"Barnes, Hailey",1960-10-23 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Palo Alto","California","71 Westwood Lane","Person","United States"
4558,"Murphy, Nathaniel",1960-08-14 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Oakland","California","105 Woodruff Ln.","Person","United States"
5127,"Kelly, Faith",1961-07-17 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Novato","California","879 Panoramic Ave","Person","United States"
5128,"Edwards, Amanda",1961-03-17 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Burlingame","California","8041 Erie Dr.","Person","United States"
5140,"Alexander, Jacqueline",1960-08-25 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","West Covina","California","3181 Hacienda","Person","United States"
5142,"Ramirez, Shelby",1960-11-01 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Santa Monica","California","2236 Buena Vista Ave","Person","United States"
6022,"Reed, Nicole",1961-07-06 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","La Jolla","California","4904 Hillview Drive","Person","United States"
6023,"Morgan, Karen",1961-04-11 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","San Gabriel","California","7185 Westcliffe Place","Person","United States"
6025,"Diaz, Jacqueline",1960-11-11 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Lemon Grove","California","9121 Pinnacle Drive","Person","United States"
6030,"Xu, Suzanne",1960-12-25 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Burbank","California","9681 VistaView Way","Person","United States"
6031,"Russell, Emily",1959-02-25 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Los Angeles","California","2630 Deermeadow Way","Person","United States"
6263,"Martin, Kristy",1960-10-25 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Bellflower","California","4566 Bermad Drive","Person","United States"
6860,"Gonzalez, Wyatt",1961-09-22 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Lincoln Acres","California","5435 Jacobsen Street","Person","United States"
6861,"Diaz, Noah",1961-05-09 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Imperial Beach","California","1931 Eagle Way","Person","United States"
6867,"Baker, Jack",1960-09-20 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","El Cajon","California","4769 Mt. View Dr.","Person","United States"
7051,"Cooper, Sara",1961-06-08 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Oakland","California","7443 Sherry Circle","Person","United States"
7053,"Young, Maria",1961-08-10 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","San Francisco","California","631 Elliott Dr.","Person","United States"
7229,"Parker, Adam",1960-04-27 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Santa Cruz","California","7154 Broadway","Person","United States"
7230,"Ward, Gabriella",1959-11-20 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Burlingame","California","6749 Quartermaster","Person","United States"
8409,"Richardson, Taylor",1960-01-21 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Imperial Beach","California","6369 Ellis Street","Person","United States"
8410,"Allen, Savannah",1960-02-09 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Lincoln Acres","California","7680 Ashwood Dr","Person","United States"
8540,"Raji, Latoya",1959-09-27 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Colma","California","3384 Malibu Place","Person","United States"
9188,"King, Robert",1961-09-08 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Spring Valley","California","5102 Sycamore Drive","Person","United States"
9195,"Campbell, Connor",1960-11-08 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","San Diego","California","5099 Park Lane Circle","Person","United States"
10156,"Flores, Jeremiah",1960-03-04 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Lincoln Acres","California","7530 Vista Diablo","Person","United States"
10921,"Bennett, Destiny",1961-02-15 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Lemon Grove","California","9875 Prestwick Court","Person","United States"
10923,"Ward, Bailey",1961-11-23 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Torrance","California","1796 Hamlet","Person","United States"
10932,"Wood, Marcus",1960-09-20 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","San Francisco","California","8074 Oakmead","Person","United States"
10933,"Kumar, Leonard",1959-12-14 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Colma","California","7127 Los Gatos Court","Person","United States"
11880,"Russell, Jocelyn",1961-11-20 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Downey","California","9998 Rockne Drive","Person","United States"
11888,"Richardson, Mason",1960-03-04 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Novato","California","3082 Cowell Rd.","Person","United States"
12383,"Barnes, Xavier",1961-08-08 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Woodland Hills","California","995 W. 108th Street","Person","United States"
12384,"Allen, Caleb",1961-06-17 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Chula Vista","California","5973 Willow Pass Road","Person","United States"
12385,"Wilson, Taylor",1961-02-09 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Burlingame","California","5913 Mayette Avenue","Person","United States"
12399,"Chander, Karl",1960-03-03 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Bellflower","California","3401 Meadow Lane","Person","United States"
12400,"Pal, Keith",1960-05-26 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Berkeley","California","2528 Fall Creek Road","Person","United States"
13342,"Jones, Wyatt",1961-12-10 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Coronado","California","6578 Woodhaven Ln.","Person","United States"
13352,"Yang, Brandon",1960-02-05 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","Daly City","California","4697 Mt. Dell","Person","United States"
13354,"Ramirez, Andrea",1960-05-05 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","San Carlos","California","5054 Quiz Street","Person","United States"
13355,"Cook, Bailey",1959-06-19 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Santa Cruz","California","6983 Niagara Court","Person","United States"
14086,"Rogers, Lucas",1961-08-25 00:00:00.000,"M","M",60000,1,0,"Partial College","Skilled Manual","North America","La Jolla","California","3362 Julpum Loop","Person","United States"
14087,"Cox, Jasmine",1961-08-26 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Berkeley","California","679 Pepperidge Way","Person","United States"
14089,"Reed, Victoria",1961-02-10 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Long Beach","California","8957 Maureen Circle","Person","United States"
14093,"Jackson, Emily",1960-10-16 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Long Beach","California","8994 Richard Ave.","Person","United States"
14100,"Hayes, Melanie",1960-02-28 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","Santa Cruz","California","4475 Longbrook Way","Person","United States"
14997,"Murphy, Faith",1961-08-15 00:00:00.000,"M","F",60000,1,0,"Partial College","Skilled Manual","North America","West Covina","California","3818 Landing Drive","Person","United States"
