CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11471,207,"AW00011471","NULL","Latasha","NULL","Suarez",0,1979-03-25 00:00:00.000,"S","NULL","F","latasha19@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"29, avenue de la Gare","NULL","1 (11) 500 555-0180",2013-05-17 00:00:00.000,"2-5 Miles"
11604,275,"AW00011604","NULL","Edgar","NULL","Sanchez",0,1982-12-01 00:00:00.000,"S","NULL","M","edgar21@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"6543 Jacobsen Street","NULL","1 (11) 500 555-0117",2012-01-03 00:00:00.000,"2-5 Miles"
12515,189,"AW00012515","NULL","Shelby","NULL","Bailey",0,1982-12-01 00:00:00.000,"S","NULL","F","shelby16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"111, rue des Pyrenees","NULL","1 (11) 500 555-0195",2013-07-24 00:00:00.000,"2-5 Miles"
12524,211,"AW00012524","NULL","Kate","NULL","Shan",0,1980-07-23 00:00:00.000,"S","NULL","F","kate8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"312, rue Villedo","NULL","1 (11) 500 555-0191",2013-06-13 00:00:00.000,"2-5 Miles"
12716,185,"AW00012716","NULL","Dale","NULL","Shen",0,1979-09-13 00:00:00.000,"S","NULL","M","dale2@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"280, avenue de la Gare","NULL","1 (11) 500 555-0124",2013-02-12 00:00:00.000,"2-5 Miles"
12718,193,"AW00012718","NULL","Tammy","NULL","Sai",0,1980-05-13 00:00:00.000,"S","NULL","F","tammy6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"1, place Beaubernard","NULL","1 (11) 500 555-0188",2013-11-12 00:00:00.000,"2-5 Miles"
13837,120,"AW00013837","NULL","Alyssa","NULL","Lee",0,1982-02-10 00:00:00.000,"S","NULL","F","alyssa22@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Buergermeister-ulrich-str 123","NULL","1 (11) 500 555-0113",2013-11-12 00:00:00.000,"2-5 Miles"
14837,144,"AW00014837","NULL","Dennis","NULL","Li",0,1983-01-14 00:00:00.000,"S","NULL","M","dennis4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Karlshof 368","NULL","1 (11) 500 555-0164",2013-11-17 00:00:00.000,"2-5 Miles"
16323,209,"AW00016323","NULL","Dustin","NULL","Raje",0,1980-10-02 00:00:00.000,"S","NULL","M","dustin14@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"211bis, rue des Peupliers","NULL","1 (11) 500 555-0180",2013-08-19 00:00:00.000,"2-5 Miles"
16469,188,"AW00016469","NULL","Michele","NULL","Tang",0,1981-05-18 00:00:00.000,"S","NULL","F","michele4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"70, place du Tertre","NULL","1 (11) 500 555-0161",2013-04-16 00:00:00.000,"2-5 Miles"
17854,147,"AW00017854","NULL","Shannon","NULL","Gomez",0,1979-11-19 00:00:00.000,"S","NULL","M","shannon23@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Kreuz 444","NULL","1 (11) 500 555-0114",2013-12-03 00:00:00.000,"2-5 Miles"
18029,155,"AW00018029","NULL","Carmen","NULL","Malhotra",0,1983-06-17 00:00:00.000,"S","NULL","F","carmen8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Hellweg 4534","NULL","1 (11) 500 555-0174",2013-08-26 00:00:00.000,"2-5 Miles"
18045,134,"AW00018045","NULL","Toni","NULL","Arun",0,1984-04-09 00:00:00.000,"S","NULL","F","toni6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Gallberg 6726","NULL","1 (11) 500 555-0192",2012-12-08 00:00:00.000,"2-5 Miles"
19515,207,"AW00019515","NULL","Nancy","NULL","Garcia",0,1986-02-13 00:00:00.000,"S","NULL","F","nancy18@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"872, rue Mazagran","NULL","1 (11) 500 555-0150",2013-03-28 00:00:00.000,"2-5 Miles"
20947,245,"AW00020947","NULL","Marie","NULL","Alvarez",0,1981-12-06 00:00:00.000,"S","NULL","F","marie28@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"1504 Conifer Court","NULL","1 (11) 500 555-0115",2014-01-25 00:00:00.000,"2-5 Miles"
21127,209,"AW00021127","NULL","Crystal","NULL","Zheng",0,1981-01-21 00:00:00.000,"S","NULL","F","crystal20@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"34334, rue Jean Mermoz","NULL","1 (11) 500 555-0171",2013-08-14 00:00:00.000,"2-5 Miles"
22542,201,"AW00022542","NULL","Teresa","NULL","Alvarez",0,1985-10-04 00:00:00.000,"S","NULL","F","teresa5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"57bis, boulevard du Montparnasse","NULL","1 (11) 500 555-0139",2013-10-24 00:00:00.000,"2-5 Miles"
22866,160,"AW00022866","NULL","William","NULL","Thompson",0,1979-12-12 00:00:00.000,"S","NULL","M","william11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Curieweg 577","NULL","1 (11) 500 555-0190",2013-03-25 00:00:00.000,"2-5 Miles"
23443,186,"AW00023443","NULL","Elijah","NULL","Jai",0,1978-11-12 00:00:00.000,"S","NULL","M","elijah6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"54, boulevard Tremblay","NULL","1 (11) 500 555-0181",2013-10-18 00:00:00.000,"2-5 Miles"
23445,188,"AW00023445","NULL","Andy","NULL","Carlson",0,1980-05-07 00:00:00.000,"S","NULL","M","andy22@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Attaché de Presse","NULL","1 (11) 500 555-0155",2013-09-13 00:00:00.000,"2-5 Miles"
23946,171,"AW00023946","NULL","Kelli","NULL","Luo",0,1983-05-02 00:00:00.000,"S","NULL","F","kelli29@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Räuscherweg 6875","NULL","1 (11) 500 555-0165",2013-10-20 00:00:00.000,"2-5 Miles"
24137,173,"AW00024137","NULL","Tara","NULL","Sharma",0,1981-06-14 00:00:00.000,"S","NULL","F","tara9@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Kalkweg 900","NULL","1 (11) 500 555-0156",2013-05-30 00:00:00.000,"2-5 Miles"
25144,144,"AW00025144","NULL","Johnathan","NULL","Fernandez",0,1979-12-12 00:00:00.000,"S","NULL","M","johnathan15@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Westheimer Straße 9601","NULL","1 (11) 500 555-0117",2013-09-17 00:00:00.000,"2-5 Miles"
26873,165,"AW00026873","NULL","Ann","NULL","Suri",0,1982-10-30 00:00:00.000,"S","NULL","F","ann5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Kampstr 9859","NULL","1 (11) 500 555-0128",2013-02-16 00:00:00.000,"2-5 Miles"
28434,144,"AW00028434","NULL","Brian","NULL","Lauer",0,1981-08-01 00:00:00.000,"S","NULL","M","brian10@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Conesweg 80","NULL","1 (11) 500 555-0172",2013-06-13 00:00:00.000,"2-5 Miles"
12717,184,"AW00012717","NULL","Hannah","NULL","Wood",0,1979-12-05 00:00:00.000,"M","NULL","F","hannah25@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"22, rue de la Cavalerie","NULL","1 (11) 500 555-0140",2011-10-21 00:00:00.000,"0-1 Miles"
14691,186,"AW00014691","NULL","Derrick","NULL","Torres",0,1985-05-12 00:00:00.000,"M","NULL","M","derrick11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"4195, rue Léo Delibes","NULL","1 (11) 500 555-0149",2013-09-02 00:00:00.000,"1-2 Miles"
14997,161,"AW00014997","NULL","Angel","NULL","Cooper",0,1980-12-02 00:00:00.000,"M","NULL","M","angel8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Brunnenstr 6466","NULL","1 (11) 500 555-0195",2011-12-06 00:00:00.000,"0-1 Miles"
16189,265,"AW00016189","NULL","Amanda","NULL","Hughes",0,1984-09-29 00:00:00.000,"M","NULL","F","amanda32@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"3598 Teakwood Drive","NULL","1 (11) 500 555-0182",2013-06-16 00:00:00.000,"1-2 Miles"
16454,274,"AW00016454","NULL","Marco","NULL","Suri",0,1982-12-03 00:00:00.000,"M","NULL","M","marco0@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"8510 G St.","NULL","1 (11) 500 555-0165",2013-02-12 00:00:00.000,"0-1 Miles"
18039,186,"AW00018039","NULL","Logan","NULL","Clark",0,1981-04-17 00:00:00.000,"M","NULL","M","logan71@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"40, rue Royale","NULL","1 (11) 500 555-0157",2011-09-04 00:00:00.000,"0-1 Miles"
18047,143,"AW00018047","NULL","Latasha","NULL","Alvarez",0,1979-08-09 00:00:00.000,"M","NULL","F","latasha4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Auf dem Ufer 164","NULL","1 (11) 500 555-0177",2011-12-29 00:00:00.000,"0-1 Miles"
19387,168,"AW00019387","NULL","Ruth","NULL","Rana",0,1979-09-22 00:00:00.000,"M","NULL","F","ruth15@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Charlottenstr 123","NULL","1 (11) 500 555-0118",2011-06-27 00:00:00.000,"0-1 Miles"
19512,270,"AW00019512","NULL","Marco","NULL","Kapoor",0,1982-01-08 00:00:00.000,"M","NULL","M","marco1@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"2893 Vera","NULL","1 (11) 500 555-0149",2013-04-10 00:00:00.000,"0-1 Miles"
21114,117,"AW00021114","NULL","Savannah","NULL","Murphy",0,1983-05-04 00:00:00.000,"M","NULL","F","savannah14@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Karl Liebknecht str 399","NULL","1 (11) 500 555-0112",2013-03-28 00:00:00.000,"0-1 Miles"
23947,160,"AW00023947","NULL","Autumn","NULL","Liang",0,1982-10-06 00:00:00.000,"M","NULL","F","autumn16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Karl Liebknecht str 577","NULL","1 (11) 500 555-0180",2013-11-26 00:00:00.000,"0-1 Miles"
24118,217,"AW00024118","NULL","Donna","NULL","Chande",0,1982-09-13 00:00:00.000,"M","NULL","F","donna13@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"34, rue Lauriston","NULL","1 (11) 500 555-0167",2014-01-25 00:00:00.000,"0-1 Miles"
24383,205,"AW00024383","NULL","Ronald","NULL","Prasad",0,1979-12-23 00:00:00.000,"M","NULL","M","ronald11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"12, avenue Foch","NULL","1 (11) 500 555-0162",2013-08-14 00:00:00.000,"0-1 Miles"
24689,229,"AW00024689","NULL","Sandra","NULL","Ye",0,1979-07-26 00:00:00.000,"M","NULL","F","sandra16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"301 Sandy Ln.","NULL","1 (11) 500 555-0125",2013-10-22 00:00:00.000,"1-2 Miles"
25525,153,"AW00025525","NULL","Heidi","NULL","Srini",0,1981-04-17 00:00:00.000,"M","NULL","F","heidi10@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Alte Landstr 199","NULL","1 (11) 500 555-0177",2013-11-25 00:00:00.000,"0-1 Miles"
28435,173,"AW00028435","NULL","Edwin","NULL","Liu",0,1981-10-09 00:00:00.000,"M","NULL","M","edwin4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Alderweg 37","NULL","1 (11) 500 555-0157",2014-01-20 00:00:00.000,"0-1 Miles"
28540,216,"AW00028540","NULL","Leah","NULL","Zhang",0,1980-05-25 00:00:00.000,"M","NULL","F","leah0@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"50, avenue de Villiers","NULL","1 (11) 500 555-0161",2012-02-17 00:00:00.000,"0-1 Miles"
11015,301,"AW00011015","NULL","Chloe","NULL","Young",0,1984-08-26 00:00:00.000,"S","NULL","F","chloe23@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"244 Willow Pass Road","NULL","208-555-0142",2013-01-18 00:00:00.000,"5-10 Miles"
11935,543,"AW00011935","NULL","Jessica","NULL","Taylor",0,1983-05-19 00:00:00.000,"S","NULL","F","jessica56@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"5843 Mountaire Pkwy.","NULL","144-555-0123",2013-06-06 00:00:00.000,"5-10 Miles"
13029,632,"AW00013029","NULL","Jennifer","NULL","Foster",0,1983-03-05 00:00:00.000,"S","NULL","F","jennifer89@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"4581 Coggins Drive","NULL","234-555-0149",2012-01-20 00:00:00.000,"1-2 Miles"
14002,612,"AW00014002","NULL","Jacqueline","NULL","Reed",0,1983-04-26 00:00:00.000,"S","NULL","F","jacqueline45@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"8051 Reality Dr.","NULL","406-555-0129",2013-03-15 00:00:00.000,"5-10 Miles"
14003,547,"AW00014003","NULL","Angel","NULL","Ramirez",0,1983-04-04 00:00:00.000,"S","NULL","M","angel6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9064 Silverado Dr.","NULL","488-555-0166",2012-01-17 00:00:00.000,"1-2 Miles"
14354,358,"AW00014354","NULL","Seth","NULL","Green",0,1980-01-25 00:00:00.000,"S","NULL","M","seth32@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"8206 H Street","NULL","153-555-0188",2012-08-24 00:00:00.000,"1-2 Miles"
14515,335,"AW00014515","NULL","Anna","NULL","Cooper",0,1985-02-06 00:00:00.000,"S","NULL","F","anna13@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"6968 Wren Ave.","NULL","115-555-0159",2013-10-15 00:00:00.000,"5-10 Miles"
16015,335,"AW00016015","NULL","Jessica","NULL","Cooper",0,1984-08-02 00:00:00.000,"S","NULL","F","jessica11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9152 Rogers Ave.","NULL","438-555-0125",2013-01-21 00:00:00.000,"1-2 Miles"
16749,369,"AW00016749","NULL","Aaron","NULL","Coleman",0,1979-11-07 00:00:00.000,"S","NULL","M","aaron5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"3393 Alpha Way","NULL","914-555-0128",2013-12-05 00:00:00.000,"5-10 Miles"
16750,374,"AW00016750","NULL","Seth","NULL","Sanders",0,1979-11-08 00:00:00.000,"M","NULL","M","seth76@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"7348 Indianhead Way","NULL","461-555-0176",2013-03-21 00:00:00.000,"5-10 Miles"
17369,336,"AW00017369","NULL","Ethan","NULL","Brown",0,1985-01-11 00:00:00.000,"S","NULL","M","ethan35@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"9099 Second Ave.","NULL","163-555-0130",2013-02-11 00:00:00.000,"5-10 Miles"
17486,543,"AW00017486","NULL","Marissa","NULL","Foster",0,1983-05-25 00:00:00.000,"S","NULL","F","marissa13@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"6099 Esperanza Dr","NULL","700-555-0195",2013-04-29 00:00:00.000,"1-2 Miles"
18348,361,"AW00018348","NULL","Katelyn","NULL","Roberts",0,1980-05-01 00:00:00.000,"S","NULL","F","katelyn27@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"5566 Banyan Circle","NULL","921-555-0142",2013-02-25 00:00:00.000,"1-2 Miles"
18349,372,"AW00018349","NULL","Jacob","NULL","Robinson",0,1979-10-14 00:00:00.000,"S","NULL","M","jacob14@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"591 Merriewood Drive","NULL","368-555-0182",2013-03-25 00:00:00.000,"5-10 Miles"
18776,336,"AW00018776","NULL","Connor","NULL","Allen",0,1981-04-04 00:00:00.000,"S","NULL","M","connor50@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"887 Redwood Road","NULL","891-555-0180",2013-05-31 00:00:00.000,"5-10 Miles"
