customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Custom
62,"Sorcha","Roggers","Female",38,1979-07-06 00:00:00.000,"42.58523347","","IT","Mass Customer","N","Yes",22,"36 to 45"
74,"Pansy","Kiddie","Female",94,1969-06-19 00:00:00.000,"52.63728826","","n/a","Mass Customer","N","Yes",6,"46 to 55"
319,"Madelle","Matteris","Female",32,1971-10-11 00:00:00.000,"50.32495949","","Retail","Mass Customer","N","Yes",14,"46 to 55"
388,"Carlye","Bartle","Female",53,1966-05-25 00:00:00.000,"55.70852114","","Financial Services","Mass Customer","N","Yes",11,"55 above"
464,"Karel","Dimelow","Female",32,1958-03-23 00:00:00.000,"63.88660333","","n/a","Mass Customer","N","Yes",10,"55 above"
479,"Blythe","Keighley","Female",11,1994-08-04 00:00:00.000,"27.49482251","","IT","Mass Customer","N","Yes",4,"26 to 35"
497,"Allissa","Brinklow","Female",96,1974-01-09 00:00:00.000,"48.07564442","","Property","Mass Customer","N","Yes",11,"46 to 55"
577,"Nadean","Fielding","Female",41,1956-04-08 00:00:00.000,"65.84276771","","Property","Mass Customer","N","Yes",19,"55 above"
614,"Nonnah","Johns","Female",45,1995-09-12 00:00:00.000,"26.38797319","","Manufacturing","Mass Customer","N","Yes",11,"26 to 35"
738,"Bunnie","Whines","Female",51,1984-12-08 00:00:00.000,"37.15509648","","Argiculture","Mass Customer","N","Yes",9,"36 to 45"
745,"Dotty","Maylott","Female",84,1978-03-22 00:00:00.000,"43.87564442","","Manufacturing","Mass Customer","N","Yes",13,"36 to 45"
766,"Nonna","Hun","Female",16,1975-04-22 00:00:00.000,"46.79345264","","Retail","Mass Customer","N","Yes",14,"46 to 55"
815,"Caryn","Sampey","Female",47,1974-07-06 00:00:00.000,"47.58797319","","Manufacturing","Mass Customer","N","Yes",22,"46 to 55"
828,"Darda","Kernocke","Female",93,1957-12-14 00:00:00.000,"64.15783621","","Health","Mass Customer","N","Yes",20,"55 above"
871,"Janka","Yesinin","Female",40,1992-01-20 00:00:00.000,"30.03454853","","n/a","Mass Customer","N","Yes",5,"26 to 35"
882,"Esmaria","Lythgoe","Female",59,1965-09-29 00:00:00.000,"56.36057593","","Property","Mass Customer","N","Yes",11,"55 above"
895,"Juli","Curness","Female",58,1966-09-03 00:00:00.000,"55.43180881","","n/a","Mass Customer","N","Yes",12,"55 above"
901,"Letta","McCarter","Female",13,1975-04-27 00:00:00.000,"46.77975401","","Retail","Mass Customer","N","Yes",16,"46 to 55"
992,"Cordelia","Hawkeswood","Female",6,1958-11-25 00:00:00.000,"63.209891","","Property","Mass Customer","N","Yes",8,"55 above"
1045,"Aeriel","Everest","Female",88,1986-05-08 00:00:00.000,"35.74139785","","Financial Services","Mass Customer","N","Yes",19,"36 to 45"
1077,"Sheba","Este","Female",8,1955-10-11 00:00:00.000,"66.3359184","","Telecommunications","Mass Customer","N","Yes",18,"55 above"
1145,"Korella","Begin","Female",80,1965-09-26 00:00:00.000,"56.36879511","","Property","Mass Customer","N","Yes",14,"55 above"
1218,"Marlie","Lister","Female",12,1982-01-09 00:00:00.000,"40.07016497","","n/a","Mass Customer","N","Yes",7,"36 to 45"
1294,"Cari","Worling","Female",31,1974-09-28 00:00:00.000,"47.35783621","","Manufacturing","Mass Customer","N","Yes",15,"46 to 55"
1315,"Ebba","Comport","Female",46,1973-06-24 00:00:00.000,"48.6208499","","IT","Mass Customer","N","Yes",12,"46 to 55"
1335,"Sibylla","Marlon","Female",57,1997-08-14 00:00:00.000,"24.46468552","","Entertainment","Mass Customer","N","Yes",3,"25 below"
1467,"Alysia","Cantrill","Female",1,1975-12-16 00:00:00.000,"46.14139785","","Manufacturing","Mass Customer","N","Yes",6,"46 to 55"
1548,"Perla","Cortnay","Female",70,1995-02-03 00:00:00.000,"26.99345264","","Manufacturing","Mass Customer","N","Yes",2,"26 to 35"
1615,"Evvie","Crack","Female",75,1971-02-04 00:00:00.000,"51.00715127","","Entertainment","Mass Customer","N","Yes",7,"46 to 55"
1639,"Marna","Showers","Female",9,1962-12-17 00:00:00.000,"59.1468773","","Manufacturing","Mass Customer","N","Yes",12,"55 above"
1653,"Florry","Folbige","Female",80,1987-04-29 00:00:00.000,"34.76605538","","Argiculture","Mass Customer","N","Yes",12,"26 to 35"
1754,"Zonnya","Tolland","Female",24,1965-11-27 00:00:00.000,"56.1989321","","Retail","Mass Customer","N","Yes",15,"55 above"
1884,"Aurore","Buckmaster","Female",19,1969-11-25 00:00:00.000,"52.20167182","","Manufacturing","Mass Customer","N","Yes",17,"46 to 55"
1925,"Amaleta","Dickens","Female",34,1982-01-28 00:00:00.000,"40.01811018","","n/a","Mass Customer","N","Yes",7,"36 to 45"
1971,"Mariel","Dyke","Female",49,1998-02-10 00:00:00.000,"23.97153484","","Manufacturing","Mass Customer","N","Yes",4,"25 below"
1977,"Myrtia","Paschke","Female",28,1977-10-04 00:00:00.000,"44.33865812","","Manufacturing","Mass Customer","N","Yes",5,"36 to 45"
2084,"Britni","Menguy","Female",6,1986-10-03 00:00:00.000,"35.3359184","","IT","Mass Customer","N","Yes",17,"36 to 45"
2211,"Carmelita","Matuskiewicz","Female",3,1975-08-27 00:00:00.000,"46.44550744","","Manufacturing","Mass Customer","N","Yes",18,"46 to 55"
2237,"Julia","Walden","Female",83,1969-06-26 00:00:00.000,"52.61811018","","n/a","Mass Customer","N","Yes",9,"46 to 55"
2304,"Shelia","Bellew","Female",65,1957-06-01 00:00:00.000,"64.69482251","","n/a","Mass Customer","N","Yes",11,"55 above"
2633,"Shayla","Colnett","Female",47,1969-01-18 00:00:00.000,"53.05372662","","Property","Mass Customer","N","Yes",12,"46 to 55"
2658,"Inger","Barnham","Female",82,1964-02-11 00:00:00.000,"57.99345264","","Manufacturing","Mass Customer","N","Yes",6,"55 above"
2764,"Callie","Coltart","Female",12,1955-03-29 00:00:00.000,"66.8729047","","Financial Services","Mass Customer","N","Yes",20,"55 above"
2797,"Agatha","Vowden","Female",6,1985-09-10 00:00:00.000,"36.3989321","","IT","Mass Customer","N","Yes",14,"36 to 45"
2844,"Amie","Felgate","Female",98,1975-11-22 00:00:00.000,"46.20715127","","Financial Services","Mass Customer","N","Yes",13,"46 to 55"
2918,"Elli","","Female",58,1989-02-15 00:00:00.000,"32.96331566","","Financial Services","Mass Customer","N","Yes",5,"26 to 35"
3006,"Ariel","Dillingston","Female",72,1988-12-06 00:00:00.000,"33.15783621","","n/a","Mass Customer","N","Yes",21,"26 to 35"
3099,"Shelli","Benitti","Female",73,1996-11-26 00:00:00.000,"25.17975401","","Retail","Mass Customer","N","Yes",3,"26 to 35"
3106,"Yetty","Conneely","Female",13,1989-06-03 00:00:00.000,"32.66742525","","Financial Services","Mass Customer","N","Yes",21,"26 to 35"
3161,"Cindie","Naldrett","Female",71,1977-02-16 00:00:00.000,"44.96879511","","Financial Services","Mass Customer","N","Yes",4,"36 to 45"
3186,"Rora","Warre","Female",22,1997-05-09 00:00:00.000,"24.73043895","","n/a","Mass Customer","N","Yes",2,"25 below"
3274,"Tory","Dosdell","Female",44,1973-04-26 00:00:00.000,"48.78249374","","Financial Services","Mass Customer","N","Yes",18,"46 to 55"
3314,"Blakelee","Tassel","Female",50,1972-10-31 00:00:00.000,"49.26742525","","Financial Services","Mass Customer","N","Yes",12,"46 to 55"
3330,"Tina","Pristnor","Female",70,1955-11-06 00:00:00.000,"66.26468552","","Health","Mass Customer","N","Yes",18,"55 above"
3338,"Nata","Ozanne","Female",48,1964-07-08 00:00:00.000,"57.58797319","","Manufacturing","Mass Customer","N","Yes",10,"55 above"
3416,"Evanne","Bentote","Female",6,1976-01-18 00:00:00.000,"46.05098689","","Manufacturing","Mass Customer","N","Yes",11,"46 to 55"
3436,"Marget","Freeland","Female",4,1958-11-22 00:00:00.000,"63.21811018","","Financial Services","Mass Customer","N","Yes",5,"55 above"
3456,"Clovis","Ortsmann","Female",11,1959-11-08 00:00:00.000,"62.25646634","","n/a","Mass Customer","N","Yes",12,"55 above"
3459,"Emelda","Ramsdell","Female",62,2000-11-24 00:00:00.000,"21.18249374","","Entertainment","Mass Customer","N","Yes",2,"25 below"
3539,"Sheelah","Caine","Female",94,1985-03-21 00:00:00.000,"36.8729047","","IT","Mass Customer","N","Yes",16,"36 to 45"
3581,"Lindsy","Ygo","Female",38,1957-07-10 00:00:00.000,"64.58797319","","n/a","Mass Customer","N","Yes",6,"55 above"
3590,"Carolan","Velez","Female",32,1978-04-16 00:00:00.000,"43.80715127","","Manufacturing","Mass Customer","N","Yes",19,"36 to 45"
3656,"Talia","Sidnell","Female",14,1976-12-24 00:00:00.000,"45.11674032","","Property","Mass Customer","N","Yes",3,"46 to 55"
3689,"Orel","Joncic","Female",26,1967-09-25 00:00:00.000,"54.37153484","","Health","Mass Customer","N","Yes",7,"46 to 55"
3804,"Andria","Keays","Female",23,1986-08-21 00:00:00.000,"35.45372662","","Manufacturing","Mass Customer","N","Yes",4,"36 to 45"
14,"Rayshell","Kitteman","Female",85,1983-03-25 00:00:00.000,"38.86468552","Account Executive","Financial Services","Affluent Customer","N","No",6,"36 to 45"
18,"Marjie","Neasham","Female",79,1967-07-06 00:00:00.000,"54.59345264","Professor","n/a","Affluent Customer","N","No",11,"46 to 55"
32,"Marion","Vanichkin","Female",17,1995-04-20 00:00:00.000,"26.78523347","Legal Assistant","Manufacturing","Affluent Customer","N","No",4,"26 to 35"
36,"Lurette","Stonnell","Female",33,1977-11-09 00:00:00.000,"44.24002799","VP Quality Control","n/a","Affluent Customer","N","No",22,"36 to 45"
38,"Cordi","Merman","Female",37,1955-10-29 00:00:00.000,"66.28660333","Senior Cost Accountant","Financial Services","Affluent Customer","N","No",20,"55 above"
40,"Tomasine","Jerche","Female",91,1981-10-27 00:00:00.000,"40.2729047","Payment Adjustment Coordinator","Manufacturing","Affluent Customer","N","No",14,"36 to 45"
68,"Dahlia","Eddoes","Female",37,1974-04-21 00:00:00.000,"47.79619237","Information Systems Manager","n/a","Affluent Customer","N","No",9,"46 to 55"
114,"Sunny","Swindells","Female",10,1985-10-23 00:00:00.000,"36.28112388","Teacher","Entertainment","Affluent Customer","N","No",8,"36 to 45"
173,"Ebba","Hanselmann","Female",99,1997-01-02 00:00:00.000,"25.07838415","General Manager","Health","Affluent Customer","N","No",1,"26 to 35"
180,"Trisha","Neasham","Female",16,1971-09-17 00:00:00.000,"50.39071292","Web Designer III","Argiculture","Affluent Customer","N","No",14,"46 to 55"
183,"Dannie","Hissie","Female",7,1997-08-05 00:00:00.000,"24.48934305","Geologist III","Retail","Affluent Customer","N","No",3,"25 below"
190,"Hayley","Girardengo","Female",42,1979-02-04 00:00:00.000,"43.00167182","Registered Nurse","Health","Affluent Customer","N","No",10,"36 to 45"
194,"Ursala","Ferrai","Female",4,1974-11-16 00:00:00.000,"47.22358963","Web Developer III","Financial Services","Affluent Customer","N","No",10,"46 to 55"
212,"Nanice","Ellse","Female",21,2001-11-19 00:00:00.000,"20.19619237","Desktop Support Technician","IT","Affluent Customer","N","No",1,"25 below"
225,"Brittaney","Pring","Female",84,1977-03-11 00:00:00.000,"44.90578141","Pharmacist","Health","Affluent Customer","N","No",13,"36 to 45"
245,"Noell","Grahlmans","Female",6,2001-09-26 00:00:00.000,"20.34413758","Associate Professor","Financial Services","Affluent Customer","N","No",1,"25 below"
266,"Lelia","Garatty","Female",69,1989-07-19 00:00:00.000,"32.54139785","Account Executive","Retail","Affluent Customer","N","No",18,"26 to 35"
287,"Hannie","Wodham","Female",41,1985-05-06 00:00:00.000,"36.7468773","Nuclear Power Engineer","Manufacturing","Affluent Customer","N","No",4,"36 to 45"
315,"Lisa","Odlin","Female",67,1958-04-16 00:00:00.000,"63.8208499","Chief Design Engineer","Manufacturing","Affluent Customer","N","No",12,"55 above"
335,"Debee","Martynov","Female",20,1983-04-19 00:00:00.000,"38.79619237","Senior Editor","n/a","Affluent Customer","N","No",8,"36 to 45"
343,"Nicole","Johananoff","Female",76,1957-08-14 00:00:00.000,"64.49208278","Recruiter","Property","Affluent Customer","N","No",13,"55 above"
357,"Betta","Shrimpton","Female",21,1969-01-25 00:00:00.000,"53.03454853","Director of Sales","n/a","Affluent Customer","N","No",18,"46 to 55"
364,"Leontyne","Simpkiss","Female",96,1976-09-30 00:00:00.000,"45.34961703","Database Administrator III","Financial Services","Affluent Customer","N","No",11,"46 to 55"
381,"Leesa","Castleman","Female",99,1996-11-30 00:00:00.000,"25.16879511","Sales Associate","n/a","Affluent Customer","N","No",1,"26 to 35"
419,"Chrissie","Bernardini","Female",34,1981-01-26 00:00:00.000,"41.02358963","VP Marketing","Manufacturing","Affluent Customer","N","No",17,"36 to 45"
426,"Emlyn","Anstice","Female",10,1972-06-02 00:00:00.000,"49.68112388","Nuclear Power Engineer","Manufacturing","Affluent Customer","N","No",8,"46 to 55"
439,"Lida","Wych","Female",26,1974-07-08 00:00:00.000,"47.58249374","GIS Technical Architect","n/a","Affluent Customer","N","No",10,"46 to 55"
471,"Libby","Wardesworth","Female",82,1956-01-01 00:00:00.000,"66.11126086","GIS Technical Architect","Financial Services","Affluent Customer","N","No",14,"55 above"
474,"Consolata","Clacson","Female",86,1983-01-15 00:00:00.000,"39.05372662","Geologist IV","Entertainment","Affluent Customer","N","No",18,"36 to 45"
532,"Row","Mawditt","Female",25,1961-01-14 00:00:00.000,"61.07016497","Community Outreach Specialist","Financial Services","Affluent Customer","N","No",19,"55 above"
536,"Jannelle","Leist","Female",64,1959-04-07 00:00:00.000,"62.84550744","Recruiting Manager","Manufacturing","Affluent Customer","N","No",16,"55 above"
560,"Dorree","Sanja","Female",1,1953-10-11 00:00:00.000,"68.3359184","Social Worker","Health","Affluent Customer","N","No",8,"55 above"
596,"Sue","Chapelhow","Female",9,1968-10-20 00:00:00.000,"53.30030196","Recruiter","Property","Affluent Customer","N","No",13,"46 to 55"
603,"Alidia","Durrett","Female",28,1987-04-18 00:00:00.000,"34.79619237","Marketing Assistant","Financial Services","Affluent Customer","N","No",11,"26 to 35"
604,"Mella","Petrovsky","Female",72,1998-02-10 00:00:00.000,"23.97153484","Help Desk Operator","IT","Affluent Customer","N","No",3,"25 below"
631,"Ortensia","Dronsfield","Female",33,1966-09-14 00:00:00.000,"55.40167182","Computer Systems Analyst I","Health","Affluent Customer","N","No",17,"55 above"
646,"Rowena","Parchment","Female",3,1973-07-22 00:00:00.000,"48.54413758","Human Resources Manager","Manufacturing","Affluent Customer","N","No",13,"46 to 55"
651,"Minni","Deegin","Female",76,1973-10-24 00:00:00.000,"48.28660333","Tax Accountant","Health","Affluent Customer","N","No",13,"46 to 55"
654,"Noelani","Andreuzzi","Female",2,1993-05-19 00:00:00.000,"28.70578141","Administrative Officer","Manufacturing","Affluent Customer","N","No",5,"26 to 35"
670,"Janifer","Pountain","Female",75,1992-11-09 00:00:00.000,"29.22906908","Business Systems Development Analyst","Retail","Affluent Customer","N","No",8,"26 to 35"
729,"Ammamaria","Standbridge","Female",30,1973-10-23 00:00:00.000,"48.28934305","Analog Circuit Design manager","Health","Affluent Customer","N","No",11,"46 to 55"
751,"Amie","Dufty","Female",41,2001-10-31 00:00:00.000,"20.24824716","Business Systems Development Analyst","Financial Services","Affluent Customer","N","No",1,"25 below"
763,"Benita","Cuffley","Female",95,1987-11-05 00:00:00.000,"34.24550744","Computer Systems Analyst IV","Manufacturing","Affluent Customer","N","No",12,"26 to 35"
790,"Yvonne","","Female",22,1968-03-24 00:00:00.000,"53.87564442","Senior Editor","n/a","Affluent Customer","N","No",15,"46 to 55"
807,"Lorne","Quested","Female",48,1980-11-25 00:00:00.000,"41.19345264","Safety Technician I","n/a","Affluent Customer","N","No",16,"36 to 45"
823,"Stesha","Morecombe","Female",91,1990-02-17 00:00:00.000,"31.95783621","Internal Auditor","Manufacturing","Affluent Customer","N","No",9,"26 to 35"
854,"Charisse","Thoresby","Female",35,2000-10-24 00:00:00.000,"21.26742525","Marketing Manager","n/a","Affluent Customer","N","No",2,"25 below"
863,"Kessiah","Logg","Female",19,1961-09-10 00:00:00.000,"60.41537045","Senior Financial Analyst","Financial Services","Affluent Customer","N","No",5,"55 above"
898,"Reyna","Braizier","Female",53,1977-08-28 00:00:00.000,"44.44002799","General Manager","Financial Services","Affluent Customer","N","No",16,"36 to 45"
905,"Dorian","Drinkel","Female",41,1978-02-11 00:00:00.000,"43.98249374","Safety Technician II","Manufacturing","Affluent Customer","N","No",12,"36 to 45"
916,"Joycelin","","Female",18,1991-06-18 00:00:00.000,"30.62632936","Recruiter","n/a","Affluent Customer","N","No",8,"26 to 35"
1046,"Shir","Clevely","Female",0,1955-07-23 00:00:00.000,"66.55509648","Budget/Accounting Analyst II","n/a","Affluent Customer","N","No",11,"55 above"
1084,"Serena","Jagson","Female",54,1994-05-18 00:00:00.000,"27.70852114","Accounting Assistant I","Retail","Affluent Customer","N","No",8,"26 to 35"
1089,"Korney","Hess","Female",90,1988-09-17 00:00:00.000,"33.37701429","Product Engineer","Property","Affluent Customer","N","No",12,"26 to 35"
1090,"Lorettalorna","","Female",15,1975-07-15 00:00:00.000,"46.56331566","Computer Systems Analyst II","Telecommunications","Affluent Customer","N","No",17,"46 to 55"
1093,"Clarita","Penright","Female",63,1996-09-13 00:00:00.000,"25.38249374","Business Systems Development Analyst","n/a","Affluent Customer","N","No",5,"26 to 35"
1102,"Stephana","Puzey","Female",16,1976-08-17 00:00:00.000,"45.47016497","Recruiting Manager","Manufacturing","Affluent Customer","N","No",15,"46 to 55"
1117,"Georgena","Guilaem","Female",83,1975-12-01 00:00:00.000,"46.18249374","Quality Engineer","n/a","Affluent Customer","N","No",14,"46 to 55"
1120,"Jacquelyn","Rowlinson","Female",87,1980-08-31 00:00:00.000,"41.42906908","Web Developer IV","Retail","Affluent Customer","N","No",12,"36 to 45"
1160,"Trisha","Nisuis","Female",98,1965-04-08 00:00:00.000,"56.83728826","Speech Pathologist","IT","Affluent Customer","N","No",10,"55 above"
1166,"Fannie","Devil","Female",40,1972-12-05 00:00:00.000,"49.17153484","Quality Control Specialist","Health","Affluent Customer","N","No",8,"46 to 55"
1180,"Gaye","Quickenden","Female",48,1975-08-17 00:00:00.000,"46.4729047","Account Representative I","Financial Services","Affluent Customer","N","No",10,"46 to 55"
1194,"Audry","Scurrey","Female",69,1992-03-25 00:00:00.000,"29.85646634","Junior Executive","Telecommunications","Affluent Customer","N","No",3,"26 to 35"
1203,"Claresta","Carnier","Female",38,1988-05-06 00:00:00.000,"33.74413758","Technical Writer","Health","Affluent Customer","N","No",22,"26 to 35"
1212,"Cindy","Freeborn","Female",28,1968-10-24 00:00:00.000,"53.28934305","Legal Assistant","Property","Affluent Customer","N","No",13,"46 to 55"
1228,"Marti","Bisterfeld","Female",43,1962-04-27 00:00:00.000,"59.78797319","Senior Cost Accountant","Financial Services","Affluent Customer","N","No",6,"55 above"
